contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,20,22,24,25,26,29,56,60,63,64,68,72,73,75,76,78,80,81,82,83,84,86,89,100,102,103,108,114,120,121,146,147,153,154,160,214,215,230,231,233,321,322,326,327,328,374,375,391,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,107,65,74,77,79,133,280,281,282,323,338,472,61,87,138,275,324,21,101
dbl7ir1qugqz8nvp1vzn8im50,OB,2705425603,760,13,2,88,11,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,92.5,49.9,2024-08-03T12:47:58.799,2024-08-03T12:49:10,1.0,"{""id"": 5129058041, ""qualifierId"": 230, ""value"": ""99.4""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,2024-08-03,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,,41.2,8.3,NaN,,,,NaN,NaN,,true,,true,NaN,99.4,49.6,NaN,0.333660751581192,0.0,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705424833,765,13,2,86,49,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,86.2,36.4,2024-08-03T12:46:37.286,2024-08-03T13:01:34,1.0,"{""id"": 5129086905, ""qualifierId"": 75}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,2024-08-03,NaN,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,,true,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,40.0,29.2,NaN,,,,NaN,NaN,,true,,NaN,NaN,98.5,48.6,NaN,0.06010027602314949,0.0,3,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2705426931,773,15,2,90,27,E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,1,86.2,37.4,2024-08-03T12:50:15.170,2024-08-03T12:51:47,NaN,"{""id"": 5129064709, ""qualifierId"": 108}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,2024-08-03,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,,50.2,19,true,,,,91.2,42.1,,NaN,,NaN,NaN,97.6,47.7,791,0.049884919077157974,0.0,2,2,NaN,NaN,NaN,,,,true,,,,,,,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705426527,784,13,2,89,37,C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,1,92.2,45.7,2024-08-03T12:49:24.717,2024-08-03T12:50:46,1.0,"{""id"": 5129062549, ""qualifierId"": 29}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,2024-08-03,true,NaN,true,NaN,NaN,NaN,true,NaN,,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,47.6,72.2,NaN,,,,NaN,NaN,,true,,NaN,NaN,98.1,48.9,NaN,0.12175656855106354,0.0,3,2,true,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,,NaN,true,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2705428655,815,13,2,93,30,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,90.2,44.8,2024-08-03T12:53:17.955,2024-08-03T13:08:56,1.0,"{""id"": 5129099849, ""qualifierId"": 231, ""value"": ""49.1""}",60k5xy9nwnuqded5lwcx4vf2s,OB vs Hvidovre,2024-08-03,NaN,NaN,true,NaN,true,true,NaN,NaN,,true,Center,,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,60.2,9.7,true,,,,NaN,NaN,,true,,NaN,NaN,98.6,49.1,NaN,0.10934899747371674,0.0,3,2,true,NaN,NaN,,,,NaN,,,,,,,,,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2707316705,17,15,1,1,8,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,88.9,57.3,2024-08-10T15:02:08.380,2024-08-10T15:03:17,1.0,"{""id"": 5139521787, ""qualifierId"": 17}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,true,,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,51.3,17.1,NaN,,,,98.4,52.0,NaN,true,NaN,,NaN,NaN,NaN,14,0.08659012615680695,0.05941101908683777,2,2,true,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707318389,46,15,1,3,12,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,75.6,46.6,2024-08-10T15:04:11.221,2024-08-10T15:05:21,1.0,"{""id"": 5139531001, ""qualifierId"": 215}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,48.2,19,NaN,,,,80.6,46.9,NaN,NaN,NaN,,true,99.1,50,39,0.027312949299812317,0.0,1,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707319967,70,15,1,4,49,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,88.2,32.5,2024-08-10T15:05:48.108,2024-08-10T15:07:07,1.0,"{""id"": 5139540569, ""qualifierId"": 29}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,48.0,10.1,NaN,,,,97.3,45.1,NaN,NaN,NaN,,true,NaN,NaN,46,0.0502609945833683,0.06689652800559998,1,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707320687,73,15,1,5,30,C. Allen,81gka3mi69fh8gyehyy8xo9as,1,92.6,48.1,2024-08-10T15:06:29.541,2024-08-10T15:10:40,1.0,"{""id"": 5139542901, ""qualifierId"": 56, ""value"": ""Center""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,46.5,15.8,NaN,,,,98.0,48.7,NaN,true,NaN,,NaN,NaN,NaN,48,0.236799418926239,0.7188884019851685,3,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707326313,102,13,1,10,18,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,90.3,44.2,2024-08-10T15:11:17.571,2024-08-10T15:12:34,1.0,"{""id"": 5139575385, ""qualifierId"": 102, ""value"": ""41.3""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,true,,true,NaN,NaN,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,,NaN,41.3,16.7,NaN,,,,NaN,NaN,NaN,true,true,,NaN,98.9,49.3,NaN,0.03030824288725853,0.0,3,2,true,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707329953,132,15,1,13,2,M. Jensen,1b32j0lqi7ggcabdra4tygxzo,1,87.4,62.6,2024-08-10T15:14:01.818,2024-08-10T15:15:34,NaN,"{""id"": 5139593955, ""qualifierId"": 17}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,true,NaN,true,NaN,NaN,true,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,true,49.6,19,NaN,,,,99.3,50.4,NaN,NaN,NaN,,NaN,98.5,54.0,133,0.07643026858568192,0.08716508001089096,3,3,NaN,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,true
dbl7ir1qugqz8nvp1vzn8im50,OB,2707331739,147,15,1,14,29,L. Owusu,e42jh6bbwn4aybdnysonrvutx,1,70.7,38.0,2024-08-10T15:15:28.521,2024-08-10T15:16:40,1.0,"{""id"": 5139605039, ""qualifierId"": 322, ""value"": ""0.008914542384445667""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,50.1,25.3,NaN,,,,98.2,49.8,NaN,NaN,NaN,,true,NaN,NaN,143,0.01174131315201521,0.008914542384445667,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,true,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707333907,160,15,1,16,9,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,76.3,61.1,2024-08-10T15:17:08.440,2024-08-10T15:18:21,NaN,"{""id"": 5139867883, ""qualifierId"": 324}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,true,NaN,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,51.6,19,NaN,,,,81.5,59.0,NaN,NaN,NaN,,true,98.0,52.7,162,0.03152140974998474,0.0,1,2,NaN,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,true,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707345097,251,13,1,26,38,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,81.3,48.7,2024-08-10T15:27:37.444,2024-08-10T15:28:47,1.0,"{""id"": 4611686018466196041, ""qualifierId"": 322, ""value"": ""0.0""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,49.4,65.3,NaN,,,,NaN,NaN,NaN,NaN,NaN,,true,98.6,49.8,NaN,0.026643216609954834,0.0,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,true,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707354337,339,15,1,34,44,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,87.8,62.8,2024-08-10T15:35:43.969,2024-08-10T15:45:28,1.0,"{""id"": 5139787575, ""qualifierId"": 321, ""value"": ""0.07227965444326401""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,51.3,19,NaN,,,,90.8,59.9,NaN,true,NaN,,NaN,98.0,50.2,328,0.07227965444326401,0.0,3,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707371143,408,15,1,45,35,J. Gomez,ev2s21ogvpjtata4fndi868ve,1,89.7,42.4,2024-08-10T15:46:34.171,2024-08-10T15:49:43,1.0,"{""id"": 4611686018466197001, ""qualifierId"": 322, ""value"": ""0.0""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,true,,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,48.4,19,NaN,,,,92.5,44.0,NaN,true,NaN,,NaN,98.2,48.7,428,0.017162539064884186,0.0,3,2,true,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707365281,414,15,1,43,12,A. Alicino,7l7f98nn8gohmdacsdb2labkk,1,74.0,54.4,2024-08-10T15:44:11.727,2024-08-10T15:45:22,NaN,"{""id"": 5139788393, ""qualifierId"": 108}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,true,NaN,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,49.1,19,true,,,,78.8,53.4,NaN,NaN,NaN,,true,98.1,50.9,378,0.02529040165245533,0.0,1,3,NaN,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707366593,417,13,1,44,2,J. Witt,5z7y55t2o577r8ki3i5855as,1,89.7,40.2,2024-08-10T15:45:01.180,2024-08-10T18:14:07,NaN,"{""id"": 4611686018466204219, ""qualifierId"": 322, ""value"": ""0.0""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,true,NaN,NaN,NaN,NaN,true,,NaN,Center,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,40.7,30.6,NaN,,,,NaN,NaN,NaN,NaN,NaN,,NaN,99.0,47.5,NaN,0.0074804178439080715,0.0,3,2,true,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,true,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707384371,462,15,2,46,14,A. Justinussen,uiyol728wan4mxco2foplknp,1,87.5,74.8,2024-08-10T16:04:01.172,2024-08-10T16:06:50,1.0,"{""id"": 5139886613, ""qualifierId"": 321, ""value"": ""0.016058316454291344""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,48.5,19,NaN,,,,90.7,68.1,NaN,NaN,NaN,,true,98.4,54.5,433,0.016058316454291344,0.0,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2707387785,519,13,2,50,9,A. Justinussen,uiyol728wan4mxco2foplknp,1,69.6,69.4,2024-08-10T16:07:56.890,2024-08-10T16:09:22,1.0,"{""id"": 5139902117, ""qualifierId"": 22}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,61.7,51.4,NaN,,,,NaN,NaN,NaN,NaN,NaN,,true,96.9,54.0,NaN,0.011524536646902561,0.0,1,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,true,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707392175,524,13,2,54,24,L. Owusu,e42jh6bbwn4aybdnysonrvutx,1,68.5,31.9,2024-08-10T16:12:11.248,2024-08-10T16:15:01,NaN,"{""id"": 5140373325, ""qualifierId"": 24}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,true,NaN,true,NaN,,NaN,Center,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,60.0,5.6,NaN,,,,86.4,48.6,true,NaN,NaN,,true,98.4,49.1,NaN,0.011488150805234909,0.0,1,3,true,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707392211,525,13,2,54,28,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,88.4,54.6,2024-08-10T16:12:15.849,2024-08-10T16:15:07,1.0,"{""id"": 5139925525, ""qualifierId"": 230, ""value"": ""98.6""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,true,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,,NaN,57.6,15.3,NaN,,,,NaN,NaN,NaN,NaN,NaN,,NaN,98.6,50,NaN,0.14173053205013275,0.0,2,2,true,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707394859,548,13,2,57,3,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,73.5,40.3,2024-08-10T16:14:50.887,2024-08-10T16:16:05,1.0,"{""id"": 5139936511, ""qualifierId"": 103, ""value"": ""11.1""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,,true,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,39.0,11.1,NaN,,,,NaN,NaN,NaN,NaN,NaN,,true,98.5,49.3,NaN,0.01528653223067522,0.0,2,2,NaN,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707399701,578,15,2,61,37,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,71.6,46.8,2024-08-10T16:19:24.464,2024-08-10T16:20:53,NaN,"{""id"": 5139960577, ""qualifierId"": 233, ""value"": ""583""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,true,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,51.0,24.7,NaN,,,,97.8,50.0,NaN,NaN,NaN,,true,NaN,NaN,583,0.012175330892205238,0.028636954724788666,2,2,NaN,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,true,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707400305,581,15,2,62,22,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,90.9,50.1,2024-08-10T16:20:09.412,2024-08-10T16:21:26,1.0,"{""id"": 5139963577, ""qualifierId"": 29}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,true,,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,NaN,,,NaN,50.9,19,NaN,,,,94.0,50.4,NaN,true,NaN,,NaN,98.6,48.7,586,0.03278689831495285,0.0,2,2,true,NaN,NaN,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707400361,582,15,2,62,25,J. Gomez,ev2s21ogvpjtata4fndi868ve,1,95.4,39.7,2024-08-10T16:20:12.263,2024-08-10T16:21:33,NaN,"{""id"": 5139962531, ""qualifierId"": 56, ""value"": ""Center""}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,NaN,,NaN,NaN,true,NaN,NaN,true,,NaN,Center,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,NaN,49.8,12.0,NaN,,,,99.1,47.7,NaN,NaN,NaN,,NaN,NaN,NaN,587,0.07273140549659729,0.050783779472112656,2,2,true,NaN,NaN,,,,true,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2707401157,586,16,2,62,47,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,97.4,44.6,2024-08-10T16:20:34.507,2024-08-10T16:22:25,1.0,"{""id"": 5139968515, ""qualifierId"": 154}",62gfjlfuls7nb7fb9qc04l2xg,OB vs Hillerød,2024-08-10,true,,NaN,NaN,NaN,NaN,NaN,true,,true,Center,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,NaN,47.1,18.4,NaN,,,,NaN,NaN,NaN,true,NaN,,NaN,99.5,48.6,NaN,0.2939058244228363,0.7188840508460999,2,2,true,2024-08-10 17:20:34.232,62:47.210,,,,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN
