contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,25,26,29,56,61,63,64,65,72,73,74,75,76,77,78,80,81,82,83,84,100,102,103,108,120,139,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,374,375,391,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,24,107,60,71,79,89,133,160,280,281,282,353,390,472,113,121,138,273,276,87,101,136,85,275,21,114,314,62,86,28,254,300,19,216,217
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706920907,283,15,1,36,50,N. Clausen,6dzg820946z4848whaa6ny2nd,1,75.4,50.1,2024-08-09T17:37:01.800,2024-08-09T17:38:26,1.0,"{""id"": 5137371905, ""qualifierId"": 326, ""value"": ""2""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,52.1,19,NaN,NaN,NaN,81.0,50.4,NaN,NaN,NaN,true,97.8,50.5,343,0.02852589078247547,0.0,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706924049,358,13,1,43,44,J. Gemmer,4oxf446ya7jwulq6hxlp8r36d,1,77.1,39.4,2024-08-09T17:43:54.893,2024-08-09T18:06:27,1.0,"{""id"": 5137388485, ""qualifierId"": 327, ""value"": ""3""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.0,90.3,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,48.6,NaN,0.04557323455810547,0.0,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706924853,369,15,1,45,12,A. Iljazovski,bfvdr7ckiersz26ya2kq9f1g4,1,90.9,49.7,2024-08-09T17:45:22.316,2024-09-11T17:29:19,1.0,"{""id"": 5137392565, ""qualifierId"": 17}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,true,NaN,true,NaN,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8,30.4,NaN,NaN,NaN,98.8,49.6,NaN,true,NaN,NaN,NaN,NaN,415,0.06800567358732224,0.40394800901412964,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,true,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706925831,436,13,1,47,7,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,95.5,42.3,2024-08-09T17:47:17.850,2024-08-09T17:48:37,1.0,"{""id"": 5137399081, ""qualifierId"": 328}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,NaN,true,NaN,true,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,43.5,12.5,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,99.3,48.6,NaN,0.13742595911026,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706936717,440,16,2,46,14,C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,1,78.4,40.3,2024-08-09T18:07:34.570,2024-09-11T17:29:40,1.0,"{""id"": 5137457525, ""qualifierId"": 18}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.6,25.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,95.6,48.6,NaN,0.07802025228738785,0.897723376750946,NaN,true,2,2,NaN,NaN,2024-08-09 19:07:32.640,46:12.861,NaN,4.4,51.4,NaN,NaN,,,,,,,,true,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,true,,,,,true,true,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706927205,458,15,1,49,51,M. Bøttker,8xfqengyrwgxhhi86ok88vf2s,1,77.7,49.7,2024-08-09T17:50:02.199,2024-08-09T19:28:59,NaN,"{""id"": 5137812917, ""qualifierId"": 146, ""value"": ""82.4""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,49.4,19,NaN,NaN,NaN,82.4,49.6,NaN,NaN,NaN,NaN,98.5,49.6,884,0.025071831420063972,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,NaN,,NaN,true,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706927207,459,15,1,49,55,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,80.9,55.8,2024-08-09T17:50:06.155,2024-09-11T17:29:21,NaN,"{""id"": 5137494149, ""qualifierId"": 322, ""value"": ""0.016026943922042847""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,49.0,18.4,NaN,NaN,NaN,98.6,50.4,NaN,NaN,NaN,NaN,NaN,NaN,410,0.005680679343640804,0.016026943922042847,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,NaN,,NaN,true,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706936459,484,15,2,45,50,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,89.6,61.5,2024-08-09T18:07:09.917,2024-08-09T19:19:59,1.0,"{""id"": 5137765451, ""qualifierId"": 82}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,49.8,19,NaN,NaN,NaN,90.8,60.2,NaN,NaN,NaN,NaN,98.0,53.1,433,0.07238824665546417,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706946497,536,15,2,57,28,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,91.4,64.0,2024-08-09T18:18:48.307,2024-09-11T17:29:32,1.0,"{""id"": 5137511085, ""qualifierId"": 56, ""value"": ""Center""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,true,,true,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,46.5,1.9,NaN,NaN,NaN,95.4,58.1,NaN,true,true,NaN,NaN,NaN,597,0.4648171067237854,0.7875052094459534,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,true,,NaN,NaN,,NaN,,,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706946665,537,15,2,57,37,J. Adjei-Broni,1cumsropo1r0msfzxxteml1w,1,89.3,39.5,2024-08-09T18:18:56.883,2024-09-11T17:29:28,NaN,"{""id"": 5137511827, ""qualifierId"": 326, ""value"": ""3""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,45.9,22.2,NaN,NaN,NaN,97.8,47.3,NaN,NaN,NaN,NaN,NaN,NaN,599,0.007501337677240372,0.23507781326770782,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,true,,NaN,NaN,,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706941409,543,13,2,51,55,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,85.6,71.6,2024-08-09T18:13:15.440,2024-08-09T18:14:44,1.0,"{""id"": 5137484225, ""qualifierId"": 64}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,true,,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8,48.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,98.5,53.1,NaN,0.04798886552453041,0.0,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,true,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706963727,696,13,2,78,24,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,93.7,46.2,2024-08-09T18:39:44.137,2024-08-09T18:58:31,1.0,"{""id"": 5137670629, ""qualifierId"": 102, ""value"": ""48.4""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.4,51.4,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,99.4,48.6,NaN,0.029466288164258003,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,true,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
ajtb177oqwawkdwbqhldmq6mx,B 93,2706958451,708,15,2,71,23,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,71.3,52.1,2024-08-09T18:32:43.361,2024-08-09T19:04:58,NaN,"{""id"": 5137573765, ""qualifierId"": 18}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,true,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.1,34.2,NaN,NaN,NaN,99.4,50.5,NaN,NaN,NaN,NaN,NaN,NaN,640,0.03511137515306473,0.18783071637153625,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706967267,738,15,2,83,8,C. Jakobsen,9r07ooissj5mz15g87x5rmbx1,1,88.9,66.9,2024-08-09T18:44:28.112,2024-09-11T17:38:10,1.0,"{""id"": 5137621929, ""qualifierId"": 22}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,true,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,48.8,2.5,NaN,NaN,NaN,97.1,55.4,NaN,true,true,NaN,NaN,NaN,812,0.013113030232489109,0.01960797980427742,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706967295,739,16,2,83,9,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,92.8,49.0,2024-08-09T18:44:28.783,2024-08-09T21:03:14,NaN,"{""id"": 5137625793, ""qualifierId"": 214}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,50.7,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,97.2,53.4,NaN,0.8816420435905457,0.9757343530654907,true,NaN,1,0,true,738,2024-08-09 19:44:28.328,83:08.549,NaN,2.8,46.6,true,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,ATTEMPT_SAVED,212394,2397,NaN,NaN,738,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706968617,752,13,2,84,49,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,89.9,48.5,2024-08-09T18:46:09.446,2024-08-09T21:02:59,1.0,"{""id"": 5138013831, ""qualifierId"": 153}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.1,4.2,NaN,NaN,NaN,91.6,51.6,true,true,NaN,NaN,99.4,49.3,NaN,0.0628567561507225,0.0,NaN,NaN,1,2,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706968939,761,15,2,85,10,M. Spelmann,615e0bjcd0tyge047sy43y5sl,1,97.7,61.7,2024-08-09T18:46:30.950,2024-09-11T17:38:07,NaN,"{""id"": 5137692121, ""qualifierId"": 233, ""value"": ""831""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,Center,true,NaN,NaN,,true,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,51.7,0.6,NaN,NaN,NaN,98.2,59.7,NaN,NaN,NaN,NaN,NaN,NaN,831,0.0038671826478093863,0.01860923133790493,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706969409,764,15,2,85,34,S. Makienok,5e5fuj7mbkpvf0bug32ixxc5x,1,93.7,43.8,2024-08-09T18:46:53.958,2024-08-09T19:41:02,1.0,"{""id"": 5137636769, ""qualifierId"": 231, ""value"": ""47.5""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,true,NaN,true,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,49.1,19,NaN,NaN,true,98.0,47.7,NaN,true,NaN,NaN,99.5,47.5,NaN,0.027758073061704636,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2706969519,765,16,2,85,35,M. Spelmann,615e0bjcd0tyge047sy43y5sl,1,97.1,47.2,2024-08-09T18:46:55.158,2024-09-11T17:38:05,1.0,"{""id"": 5146403219, ""qualifierId"": 395, ""value"": ""0.7""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,48.0,33.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,99.3,48.7,NaN,0.20286591351032257,0.9331238269805908,NaN,NaN,1,1,true,NaN,2024-08-09 19:46:54.943,85:35.164,NaN,0.7,49.8,NaN,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,763,true
ajtb177oqwawkdwbqhldmq6mx,B 93,2706971737,846,13,2,89,3,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,72.1,47.9,2024-08-09T18:50:23.741,2024-08-09T18:52:52,NaN,"{""id"": 5137648815, ""qualifierId"": 230, ""value"": ""98.9""}",61aoq5n283d8adu6usn04glqs,Hvidovre vs B 93,1_Division,2024-08-09,DNK,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.4,80.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.9,51.6,NaN,0.04627790302038193,0.0,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,NaN,,,,,NaN,NaN,NaN,NaN,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2709232057,14,13,1,1,11,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,94.2,49.9,2024-08-16T17:03:05.666,2024-08-16T17:04:17,1.0,"{""id"": 5150100685, ""qualifierId"": 22}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,40.3,18.1,NaN,,,NaN,NaN,NaN,true,true,NaN,98.9,50.5,NaN,0.20372270047664642,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709232667,33,15,1,2,30,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,83.6,51.5,2024-08-16T17:04:25.257,2024-08-16T17:05:37,1.0,"{""id"": 4611686018466288913, ""qualifierId"": 322, ""value"": ""0.0""}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,true,NaN,NaN,true,,NaN,NaN,50.1,19,NaN,,,86.3,51.3,NaN,true,NaN,NaN,99.0,50.5,33,0.09430917352437973,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709233121,38,13,1,3,30,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,91.3,48.8,2024-08-16T17:05:25.700,2024-08-16T17:16:30,1.0,"{""id"": 5150137575, ""qualifierId"": 154}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,true,NaN,true,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,67.1,6.9,NaN,,,95.4,53.1,true,true,NaN,NaN,99.5,48.7,NaN,0.11143827438354492,0.0,NaN,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709234117,71,15,1,5,15,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,83.7,31.7,2024-08-16T17:07:09.976,2024-08-19T18:29:18,1.0,"{""id"": 5150112459, ""qualifierId"": 233, ""value"": ""47""}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,true,NaN,,true,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,53.9,23.4,NaN,,,98.4,48.7,NaN,true,NaN,NaN,NaN,NaN,47,0.020182207226753235,0.48130467534065247,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709234323,75,13,1,5,45,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,94.9,59.3,2024-08-16T17:07:40.950,2024-08-16T17:08:53,1.0,"{""id"": 5150113303, ""qualifierId"": 56, ""value"": ""Center""}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,true,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,49.6,56.9,NaN,,,NaN,NaN,NaN,true,NaN,NaN,98.8,51.6,NaN,0.04537321254611015,0.0,NaN,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,true,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709236419,121,13,1,9,37,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,95.7,59.7,2024-08-16T17:11:31.588,2024-08-16T17:14:24,1.0,"{""id"": 5150174121, ""qualifierId"": 230, ""value"": ""99.5""}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,true,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,62.2,22.2,NaN,,,NaN,NaN,NaN,true,NaN,NaN,99.5,50.4,NaN,0.04478475823998451,0.0,NaN,NaN,3,3,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2709237795,154,15,1,12,1,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,88.9,36.4,2024-08-16T17:13:55.580,2024-08-19T21:29:38,1.0,"{""id"": 5150133007, ""qualifierId"": 146, ""value"": ""93.4""}",63xeqztss8336rl4y45w74zys,B 93 vs OB,1_Division,2024-08-16,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,50.1,19.6,NaN,,,93.4,43.1,NaN,true,true,NaN,NaN,NaN,104,0.4601706862449646,0.3794945776462555,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,NaN,,,,NaN,true,,,NaN,NaN,NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,,,,,,
