contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,9,15,17,18,20,22,24,25,26,29,56,61,62,64,72,73,75,78,80,81,82,83,102,103,108,114,136,146,147,153,154,160,214,215,230,231,233,280,281,282,321,322,323,326,327,328,338,353,374,375,390,458,472,sequenceId,possessionId,keyPass,140,141,318,210,23,6,107,16,19,28,63,74,76,77,79,84,85,89,120,122,133,138,274,276,391,395,396,468,60,65,69,100,101,121,139
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832898177,347,13,1,40,56,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,85.1,71.1,2025-08-09T12:42:12.613,2025-08-09T12:43:21,"{""id"": 5828418125, ""qualifierId"": 81}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,NaN,NaN,true,NaN,true,Center,,,true,NaN,,NaN,NaN,NaN,true,NaN,NaN,37.6,50,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.5,52.7,NaN,,,,0.023494815453886986,0.0,,2,3,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832901355,376,13,1,44,45,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,88.7,45.2,2025-08-09T12:46:02.145,2025-08-09T12:47:12,"{""id"": 5828435817, ""qualifierId"": 24}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,41.8,15.3,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.1,50.2,NaN,,,,0.03170981630682945,0.0,,3,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832913445,443,13,2,45,54,C. Allen,81gka3mi69fh8gyehyy8xo9as,1,93.0,61.3,2025-08-09T13:04:16.080,2025-08-09T13:08:29,"{""id"": 5828502609, ""qualifierId"": 56, ""value"": ""Center""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,58.7,12.5,NaN,,,95.4,53.6,true,true,,NaN,NaN,99.5,52.3,NaN,,,,0.022043943405151367,0.0,,3,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832914549,455,13,2,47,11,A. Justinussen,uiyol728wan4mxco2foplknp,1,73.5,55.2,2025-08-09T13:05:33.608,2025-08-09T13:06:40,"{""id"": 5828509477, ""qualifierId"": 102, ""value"": ""46.2""}",NaN,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,46.2,86.1,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,99.8,49.5,NaN,,,,0.05012787878513336,0.0,,1,3,NaN,,,NaN,NaN,,true,,,,,,,,,NaN,,,NaN,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832916301,468,15,2,49,18,S. Jalaei,e0u730to91qqtvvx16uhajz10,1,85.2,71.6,2025-08-09T13:07:40.356,2025-08-09T13:09:05,"{""id"": 5836507647, ""qualifierId"": 64}",NaN,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,,,true,NaN,,NaN,true,NaN,NaN,true,NaN,51.4,19,NaN,,,87.9,66.6,NaN,NaN,,NaN,true,96.3,55.4,428,,,,0.03379848971962929,0.0,,2,2,NaN,,,NaN,NaN,,true,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832918227,493,16,2,51,20,A. Justinussen,uiyol728wan4mxco2foplknp,1,94.9,50.5,2025-08-09T13:09:42.538,2025-08-12T01:29:16,"{""id"": 5828532305, ""qualifierId"": 29}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,54.5,10.8,NaN,,,NaN,NaN,NaN,true,,true,NaN,98.6,49.6,NaN,,,,0.5274298787117004,0.9821033477783203,,1,1,true,,,2025-08-09 14:09:42.216,51:20.552,,NaN,,,,,,,,,NaN,,,true,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,98.6,49.6,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832923041,516,15,2,57,2,O. Olalere,bv78sm66yinm0hdoawecai5g4,1,91.6,34.6,2025-08-09T13:15:23.885,2025-08-09T13:17:32,"{""id"": 5828562343, ""qualifierId"": 103, ""value"": ""19""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,true,,NaN,NaN,true,NaN,true,NaN,47.8,19,NaN,,,96.7,42.6,NaN,true,,NaN,NaN,98.4,46.9,NaN,,,,0.06819292157888412,0.0,,2,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,true,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,true,,,true
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832925283,533,16,2,59,3,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,92.7,49.5,2025-08-09T13:17:25.349,2025-08-12T01:29:17,"{""id"": 5828571785, ""qualifierId"": 321, ""value"": ""0.16551610827445984""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,true,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,true,,NaN,true,NaN,NaN,NaN,NaN,49.9,6.3,NaN,,,NaN,NaN,NaN,true,,true,NaN,99.1,50.5,NaN,,,,0.16551610827445984,0.15767265856266022,,3,2,NaN,,,2025-08-09 14:17:24.889,59:03.225,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,1.0,49.8,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832934377,644,15,2,71,8,L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,1,89.6,63.1,2025-08-09T13:29:30.562,2025-08-12T02:29:18,"{""id"": 5828620597, ""qualifierId"": 233, ""value"": ""624""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,,true,NaN,,NaN,true,NaN,NaN,NaN,NaN,51.3,3.2,NaN,,,96.7,53.6,NaN,true,,true,NaN,NaN,NaN,624,,,,0.14780361950397491,0.2098163664340973,,1,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832934705,648,15,2,71,41,A. Justinussen,uiyol728wan4mxco2foplknp,1,85.0,70.7,2025-08-09T13:30:02.871,2025-08-12T02:29:22,"{""id"": 5828622341, ""qualifierId"": 321, ""value"": ""0.018184438347816467""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,NaN,NaN,true,NaN,true,Center,,,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,48.3,31.0,true,,,98.6,50.2,NaN,true,,NaN,NaN,NaN,NaN,629,,,,0.018184438347816467,0.06999806314706802,,2,2,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832936783,667,15,2,75,24,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,90.5,72.0,2025-08-09T13:33:46,2025-08-09T14:01:00,"{""id"": 5828702099, ""qualifierId"": 64}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,,true,NaN,,NaN,NaN,NaN,NaN,true,NaN,53.6,19,NaN,,,92.9,67.3,NaN,NaN,,NaN,true,98.8,55.1,689,,,,0.035038527101278305,0.0,,2,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832938473,695,13,2,78,22,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,72.8,53.6,2025-08-09T13:36:44.523,2025-08-09T13:37:52,"{""id"": 5836555353, ""qualifierId"": 74}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,45.0,70.8,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,97.5,50.5,NaN,,,,0.027509476989507675,0.0,,1,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832939739,719,15,2,80,45,Ó. Hjaltason,a5alop4wg4qwwu812pfskfjtg,1,77.6,54.2,2025-08-09T13:39:06.961,2025-08-12T02:29:21,"{""id"": 5828650541, ""qualifierId"": 56, ""value"": ""Center""}",NaN,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,52.4,1.9,NaN,,,96.0,49.5,NaN,NaN,,NaN,true,NaN,NaN,733,,,,0.05335203558206558,0.1734495908021927,,2,2,NaN,,,NaN,NaN,,true,,,,,,,,,NaN,,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2832941865,755,15,2,84,52,J. Witt,5z7y55t2o577r8ki3i5855as,1,87.3,49.9,2025-08-09T13:43:14.322,2025-08-12T02:29:18,"{""id"": 5828662655, ""qualifierId"": 322, ""value"": ""0.38791337609291077""}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,53.6,27.2,NaN,,,97.3,50.0,NaN,true,,NaN,NaN,NaN,NaN,749,,,,0.025972919538617134,0.38791337609291077,,2,3,true,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2832943243,780,15,2,87,19,K. Lunding,6zxcmzp7w6esj54g05tvk7ai1,1,91.1,33.3,2025-08-09T13:45:41.210,2025-08-12T02:29:20,"{""id"": 5836562773, ""qualifierId"": 89}",1.0,bz643lzprqlrae9a4u3bkwydw,Aarhus Fremad vs Hillerød,1_Division,2025-08-09,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,,NaN,true,,NaN,true,NaN,NaN,NaN,NaN,50.0,3.2,NaN,,,93.2,37.0,NaN,true,,true,NaN,NaN,NaN,782,,,,0.06958620250225067,0.1159137561917305,,3,2,NaN,,,NaN,NaN,,NaN,,,,,,,,,NaN,,,NaN,,,true,NaN,NaN,NaN,NaN,NaN,,true,,,,,,,,NaN,NaN,,,,,NaN,,,NaN
