team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Roskilde,2701841941,29,1,2,43,1,94.6,102.0,O. Juul,11.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,92.4,87.8,0.00028306,NaN,NaN,4.5,NaN,NaN,NaN,,NaN,NaN,,true
Vendsyssel,2701841873,29,10,2,24,1,8.3,41.5,O. Jebali,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841945,30,1,2,45,0,92.3,87.5,R. Arabaci,11.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,92.9,54.2,NaN,NaN,NaN,4.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841885,30,5,2,27,0,5.4,-1.4,O. Jebali,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841949,31,44,2,48,0,69.8,70.6,N. Halse,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841947,31,12,2,46,1,9.5,45.4,O. Jebali,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,31.5,31.0,NaN,NaN,NaN,5.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842041,32,55,3,9,1,14.8,44.4,O. Skolnik,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841955,32,44,2,48,1,30.2,29.4,K. Kusk,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841963,33,1,2,49,1,31.5,30.9,K. Kusk,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,36.6,24.0,0.00000786,NaN,NaN,5.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842127,33,1,3,42,0,17.2,18.4,M. Brylov,14.0,9.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,65.4,19.1,NaN,NaN,NaN,0.0,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842203,34,55,3,55,1,38.1,17.8,V. Montell,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841965,34,49,2,52,1,34.1,29.5,L. Jensen,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842237,35,1,4,5,1,22.2,12.6,V. Montell,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,19.1,48.0,0.0000019,NaN,NaN,1.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841981,35,1,2,52,1,32.3,32.5,L. Jensen,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,32.5,67.0,0.00001044,NaN,NaN,1.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842239,36,1,4,5,1,19.1,48.0,O. Skolnik,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,7.4,50.2,0.00000039,NaN,NaN,3.0,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841991,36,1,2,57,1,37.2,81.7,G. Mortensen,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,55.6,75.7,0.00012845,NaN,NaN,6.1,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842249,37,1,4,6,1,7.4,50.2,M. Brylov,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,17.5,21.6,0.00000091,NaN,NaN,5.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841997,37,61,3,1,1,59.0,73.9,M. Kaastrup,12.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842263,38,1,4,9,1,20.4,18.2,V. Montell,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,27.1,13.2,0.00000215,NaN,NaN,5.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842011,38,1,3,4,1,68.7,83.3,K. Kusk,13.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,87.4,94.2,0.0011194,NaN,NaN,0.4,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842277,39,1,4,13,1,28.9,12.7,N. Halse,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,22.6,26.0,0.00000208,NaN,NaN,2.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842021,39,1,3,6,1,87.4,94.2,G. Mortensen,13.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,78.2,90.8,0.00088357,NaN,NaN,3.4,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842297,40,1,4,18,1,22.6,29.6,V. Montell,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,29.1,12.1,0.00000314,NaN,NaN,5.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842037,40,2,3,9,1,78.2,90.8,K. Kusk,13.0,8.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,88.6,71.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842149,41,1,3,46,1,31.9,77.0,O. Jebali,15.0,10.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,39.9,86.8,0.00001034,NaN,NaN,0.7,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842299,41,1,4,21,0,29.3,11.4,N. Halse,16.0,11.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,33.8,23.5,NaN,NaN,NaN,1.0,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842367,42,12,4,33,1,11.4,36.9,K. Nyegaard,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,-1.7,38.9,NaN,NaN,NaN,3.0,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701842157,42,49,3,48,1,38.9,86.6,M. Kaastrup,15.0,10.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701842371,43,6,4,34,0,-1.5,36.0,K. Nyegaard,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
