team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Hvidovre,2714238455,843,5,93,38,0,77.9,-1.7,F. Đukić,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714238493,844,43,93,38,1,0.0,0.0,D. Stenderup,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,84.5,19.0,0.00052023,NaN,NaN,1.4,NaN,,NaN,,NaN,NaN,NaN,0
Fredericia,2713356753,844,49,89,28,1,27.2,79.4,D. Thøgersen,306.0,185.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714238839,845,3,19,37,0,77.5,96.8,J. Singh,69.0,43.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356775,845,1,89,28,0,27.2,79.4,D. Thøgersen,306.0,185.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,71.0,59.3,NaN,NaN,NaN,6.0,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2717815985,846,3,19,14,0,66.7,77.5,C. Jakobsen,68.0,43.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356949,846,1,89,42,0,28.6,89.7,J. Juelsgård,308.0,187.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,68.1,77.8,NaN,NaN,NaN,6.1,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357071,847,43,89,48,1,0.0,0.0,E. Dall,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,46.5,55.2,0.00012553,NaN,NaN,2.9,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2717819893,847,3,80,54,0,32.9,15.0,C. Jakobsen,272.0,158.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357085,848,1,89,55,1,46.5,54.3,W. Madsen,310.0,189.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,35.1,30.6,0.00001824,NaN,NaN,4.1,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357091,849,1,89,57,1,32.8,30.4,F. Rieper,310.0,189.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,16.2,47.3,0.00000165,NaN,NaN,2.6,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713357169,850,1,89,58,1,15.4,48.1,V. Birksø,310.0,189.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,27.1,60.9,0.00000358,NaN,NaN,0.6,NaN,,NaN,,NaN,NaN,NaN,NaN
