contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,25,26,29,56,62,63,64,65,72,74,76,77,78,79,80,81,82,83,84,87,89,100,101,102,103,108,120,121,136,138,146,147,154,160,214,215,230,231,233,254,274,300,321,322,324,326,327,328,374,375,458,468,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,16,61,68,73,75,85,153,216,217,276,280,281,282,395,396,472,391,60,66,113,114,133,139,323,338,86,353,390,273,19,21,275,314
ajtb177oqwawkdwbqhldmq6mx,B 93,2742205611,306,15,1,29,44,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,85.4,45.5,2024-11-01T18:30:21.980,2024-11-01T18:50:56,"{""id"": 5330847731, ""qualifierId"": 102, ""value"": ""49.7""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,49.7,19,NaN,,NaN,,,89.1,46.6,true,true,NaN,NaN,97.7,48.9,311,,,,0.06605157256126404,0.0,true,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742206779,336,13,1,32,16,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,88.4,72.4,2024-11-01T18:32:53.365,2024-11-01T18:34:02,"{""id"": 5330788213, ""qualifierId"": 29}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,40.0,20.8,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,99.4,53.1,NaN,,,,0.019165530800819397,0.0,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,true,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2742207071,341,15,1,32,54,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,87.2,68.1,2024-11-01T18:33:31.677,2024-11-04T17:29:21,"{""id"": 5331148289, ""qualifierId"": 78}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,true,,true,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,,NaN,,,51.0,15.8,NaN,,NaN,,,98.6,52.2,true,NaN,NaN,NaN,NaN,NaN,339,,,,0.03910316154360771,0.02582067809998989,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742207995,354,14,1,34,21,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,81.0,31.8,2024-11-01T18:34:58.702,2024-11-01T18:36:10,"{""id"": 4611686018468257441, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,54.4,39.2,NaN,,true,,,NaN,NaN,NaN,NaN,NaN,true,98.8,48.2,NaN,,,,0.03179606422781944,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742208367,363,15,1,34,55,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,84.7,48.7,2024-11-01T18:35:32.278,2024-11-01T18:36:44,"{""id"": 5331580763, ""qualifierId"": 72}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,48.9,19,NaN,,NaN,,,87.9,48.7,true,NaN,NaN,NaN,97.3,49.5,354,,,,0.06525523215532303,0.0,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742212025,420,15,1,39,45,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,78.2,30.7,2024-11-01T18:40:22.967,2024-11-04T17:29:21,"{""id"": 5330812875, ""qualifierId"": 233, ""value"": ""397""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,,NaN,,,46.8,3.8,NaN,,NaN,,,99.1,49.5,NaN,NaN,NaN,true,NaN,NaN,397,,,,0.019910477101802826,0.06485279649496078,NaN,2,3,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742214105,446,13,1,42,20,A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,1,94.3,54.4,2024-11-01T18:42:57.492,2024-11-01T21:23:35,"{""id"": 5330842779, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,1.0,2.8,NaN,,NaN,,,95.1,46.8,true,NaN,NaN,NaN,99.8,52.0,NaN,,,,0.15007202327251434,0.0,NaN,3,3,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,,,true,,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742214797,459,15,1,43,30,K. Karikari,cqsc3mj8klukkgutdrpegybdg,1,81.3,45.6,2024-11-01T18:44:07.807,2024-11-01T18:51:22,"{""id"": 5330849129, ""qualifierId"": 233, ""value"": ""424""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,48.5,19,NaN,,NaN,,,87.5,46.6,NaN,NaN,NaN,true,98.6,51.4,424,,,,0.09233210235834122,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2742228969,516,13,2,47,43,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,72.0,47.0,2024-11-01T19:04:18.493,2024-11-01T19:05:27,"{""id"": 5330900929, ""qualifierId"": 231, ""value"": ""50.2""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,true,,NaN,,,41.8,11.1,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,97.6,50.2,NaN,,,,0.022862069308757782,0.0,NaN,1,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2742231315,535,13,2,49,42,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,90.2,62.3,2024-11-01T19:06:17.429,2024-11-01T19:07:26,"{""id"": 5330914189, ""qualifierId"": 215}",NaN,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,true,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,33.4,2.8,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.1,54.0,NaN,,,,0.2704426050186157,0.0,NaN,3,1,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,,,true,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742233841,568,15,2,51,57,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,75.7,66.7,2024-11-01T19:08:32.574,2024-11-01T19:09:41,"{""id"": 5330926819, ""qualifierId"": 321, ""value"": ""0.05286110192537308""}",NaN,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,49.4,19,NaN,,NaN,,,85.5,60.1,NaN,NaN,NaN,NaN,98.8,52.9,553,,,,0.05286110192537308,0.0,NaN,1,3,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742245695,655,15,2,61,41,K. Lusavec,dfxs5u8rdcxhzp33aks3acdn8,1,73.5,52.6,2024-11-01T19:18:16.737,2024-11-01T19:50:47,"{""id"": 5331161927, ""qualifierId"": 56, ""value"": ""Center""}",NaN,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,49.0,19,NaN,,NaN,,,86.2,50.9,NaN,NaN,NaN,NaN,98.0,49.5,NaN,,,,0.056623876094818115,0.0,NaN,1,3,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,true,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742250779,698,16,2,65,53,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,87.2,42.7,2024-11-01T19:22:29.290,2024-11-04T19:29:29,"{""id"": 5331017929, ""qualifierId"": 102, ""value"": ""46.1""}",NaN,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,,NaN,,,46.1,7.0,true,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,98.5,48.0,NaN,,,,0.10860579460859299,0.5203036665916443,NaN,1,3,true,2024-11-01 19:22:28.430,65:53.054,true,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,PASS_LOST,224123,2289,1.4,52.9,696,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742256409,733,16,2,72,25,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,92.4,55.8,2024-11-01T19:29:00.595,2024-11-04T19:29:29,"{""id"": 5331048413, ""qualifierId"": 374, ""value"": ""2024-11-01 19:29:00.061""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,,true,,,49.7,3.2,NaN,,NaN,,,NaN,NaN,true,NaN,true,NaN,94.9,54.0,NaN,,,,0.6634572744369507,0.3403892517089844,NaN,1,1,NaN,2024-11-01 19:29:00.061,72:24.685,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,5.3,46.0,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742258711,753,13,2,75,21,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,85.6,46.4,2024-11-01T19:31:57.146,2024-11-01T19:33:11,"{""id"": 5331060221, ""qualifierId"": 22}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,50.4,73.6,true,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,93.6,47.8,NaN,,,,0.1197357177734375,0.0,NaN,1,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742259251,758,15,2,75,57,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,85.8,57.9,2024-11-01T19:32:33.276,2024-11-04T19:30:12,"{""id"": 5331064665, ""qualifierId"": 146, ""value"": ""94.6""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,,NaN,,,51.5,5.1,NaN,,NaN,,,94.6,52.9,true,NaN,NaN,NaN,99.1,50.5,873,,,,0.09438379108905792,0.2717389464378357,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,true,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742260185,762,14,2,76,57,S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,1,91.8,45.4,2024-11-01T19:33:32.459,2024-11-04T19:29:25,"{""id"": 5331068941, ""qualifierId"": 103, ""value"": ""39.2""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,48.1,39.2,NaN,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,98.8,49.5,NaN,,,,0.05598657950758934,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742263101,795,15,2,79,50,S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,1,84.1,36.1,2024-11-01T19:36:25.555,2024-11-01T20:03:19,"{""id"": 5331083877, ""qualifierId"": 326, ""value"": ""2""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,50.1,19,NaN,,NaN,,,88.0,39.5,NaN,NaN,NaN,true,98.5,47.7,759,,,,0.052003294229507446,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2742274157,826,13,2,89,53,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,96.0,52.8,2024-11-01T19:46:29.006,2024-11-01T19:55:09,"{""id"": 5331207071, ""qualifierId"": 25}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,,NaN,,,61.5,81.9,NaN,,NaN,,,NaN,NaN,true,NaN,NaN,NaN,98.9,50.2,NaN,,,,0.2092927247285843,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742267033,843,15,2,83,23,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,90.9,60.3,2024-11-01T19:39:59.043,2024-11-04T19:29:28,"{""id"": 5331632683, ""qualifierId"": 17}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,true,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,,53.0,8.2,NaN,,NaN,,,98.8,52.0,true,NaN,NaN,true,NaN,NaN,786,,,,0.19592706859111786,0.42922478914260864,NaN,2,1,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742268871,854,15,2,85,9,A. Herdonsson,9dh7cnu4uzbraeck0t5iqlj4k,1,88.0,44.2,2024-11-01T19:41:45.323,2024-11-04T19:29:27,"{""id"": 5331185939, ""qualifierId"": 154}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,true,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,,NaN,,,48.7,3.2,NaN,,NaN,,,96.5,48.7,true,NaN,NaN,NaN,NaN,NaN,794,,,,0.19497977197170258,0.24178919196128845,NaN,2,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742270671,887,13,2,86,45,O. Kjærgaard,cl4xl80n4gew1ox03r3ooshrd,1,87.1,42.1,2024-11-01T19:43:20.836,2024-11-01T19:44:29,"{""id"": 5331125455, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,true,,NaN,,,41.2,33.3,true,,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.8,48.6,NaN,,,,0.07998093962669373,0.0,NaN,2,2,true,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742271235,889,15,2,87,12,M. Hyseni,a48bpdpt0siemxqtr3rubwbu,1,90.5,60.9,2024-11-01T19:43:48.243,2024-11-01T19:47:13,"{""id"": 5331142535, ""qualifierId"": 82}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,,51.7,19,NaN,,NaN,,,93.2,58.3,true,NaN,NaN,true,98.0,53.8,810,,,,0.14834760129451752,0.0,NaN,2,2,NaN,NaN,NaN,NaN,910,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2742204577,949,16,1,26,19,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,88.9,32.7,2024-11-01T18:26:56.285,2024-11-04T17:29:15,"{""id"": 5341773299, ""qualifierId"": 29}",1.0,6s442l8q7bsv2xoaukdbk7huc,Horsens vs B 93,1_Division,2024-11-01,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,,true,NaN,,true,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,,NaN,,,46.3,9.5,NaN,,true,,,NaN,NaN,true,NaN,NaN,NaN,97.6,46.9,NaN,,,,0.0472051277756691,0.5515028238296509,NaN,2,2,true,2024-11-01 18:26:55.291,26:18.144,NaN,NaN,,,,,,,,,,,,NaN,,,,NaN,,NaN,,,,NaN,NaN,NaN,98.4,49.8,NaN,NaN,,,,,true,NaN,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2746156745,93,15,1,9,11,C. Tapé,bdz03qovxerzrv12lgljae1p0,1,93.2,60.6,2024-11-09T16:10:59.638,2024-11-09T18:37:21,"{""id"": 5352224803, ""qualifierId"": 321, ""value"": ""0.1274803876876831""}",NaN,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,,,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,,,50.7,19,NaN,,,,,98.8,52.5,NaN,NaN,NaN,NaN,98.8,52.5,92,,,,0.1274803876876831,0.10055296123027802,NaN,2,2,true,NaN,NaN,true,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2746157431,98,15,1,9,30,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,85.0,37.0,2024-11-09T16:11:18.370,2024-11-09T16:12:27,"{""id"": 5352217295, ""qualifierId"": 56, ""value"": ""Center""}",1.0,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,true,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,,,48.6,9.5,NaN,,,,,99.1,49.6,NaN,NaN,NaN,NaN,NaN,NaN,96,,,,0.02889142744243145,0.03417761251330376,NaN,3,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2746159893,103,13,1,10,25,J. Gomez,ev2s21ogvpjtata4fndi868ve,1,96.9,66.9,2024-11-09T16:12:13.761,2024-11-09T16:13:26,"{""id"": 5352230751, ""qualifierId"": 326, ""value"": ""2""}",1.0,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,,,58.0,12.5,NaN,,,,,NaN,NaN,NaN,NaN,NaN,NaN,99.9,53.3,NaN,,,,0.027497150003910065,0.0,NaN,2,2,true,NaN,NaN,NaN,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2746162973,111,15,1,11,40,E. Frederiksen,6k7khwtkxpem9z17bl5rrf2p6,1,87.8,59.7,2024-11-09T16:13:28.044,2024-11-09T16:14:39,"{""id"": 5352252079, ""qualifierId"": 324}",1.0,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,true,,,51.8,22.8,NaN,,,,,96.2,52.5,NaN,NaN,true,true,NaN,NaN,112,,,,0.12880560755729675,0.35742849111557007,true,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
dbl7ir1qugqz8nvp1vzn8im50,OB,2746170235,130,16,1,14,49,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,90.6,66.0,2024-11-09T16:16:37.839,2024-11-09T17:05:09,"{""id"": 5353375619, ""qualifierId"": 89}",1.0,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,true,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,true,,,45.8,11.4,NaN,,,,,NaN,NaN,true,NaN,true,NaN,93.2,62.1,NaN,,,,0.12720879912376404,0.6728030443191528,NaN,3,2,NaN,2024-11-09 16:16:36.958,14:48.969,NaN,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
a9vw7ikerpr4cuweeeka5aneg,Horsens,2746174245,146,15,1,16,26,F. Christensen,5w0giylttgiapseaw6qky0mxg,1,77.2,34.9,2024-11-09T16:18:14.653,2024-11-09T16:20:02,"{""id"": 5352318837, ""qualifierId"": 20}",1.0,6tmv9kmdnovqo0zlzp56y5lhw,OB vs Horsens,1_Division,2024-11-09,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,,NaN,,,48.0,19,NaN,,,,,85.3,39.5,NaN,NaN,NaN,true,95.4,47.8,135,,,,0.025185514241456985,0.0,NaN,2,2,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,,,,,,,,,NaN
