team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
Esbjerg,2727884251,545,1,67,8,1,34.8,69.6,T. Stagaard,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,43.7,92.3,0.00001875,NaN,NaN,NaN,18.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884259,546,1,67,12,1,41.6,90.8,N. Strunck,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,44.3,72.3,0.00003445,NaN,NaN,NaN,12.9,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863103,546,15,48,26,1,86.4,44.0,A. Justinussen,157.0,98.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,0.08825667202472687,0.14668597280979156,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884301,547,1,67,13,1,44.3,72.3,Y. Bourhane,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,32.2,79.4,0.00000872,NaN,NaN,NaN,13.6,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863223,547,61,48,33,0,59.3,77.2,D. Johansen,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884347,548,1,67,17,1,34.5,79.3,T. Stagaard,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,36.8,73.5,0.00001112,NaN,NaN,NaN,4.6,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863407,548,5,48,35,0,61.3,101.6,D. Johansen,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884381,549,1,67,18,1,36.0,72.7,Y. Bourhane,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,28.9,44.8,0.00000764,NaN,NaN,NaN,20.4,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863415,549,4,48,42,0,34.4,90.6,G. Arndal-Lauritzen,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884411,550,1,67,21,1,30.8,41.6,A. Skipper,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,46.8,40.9,0.00005539,NaN,NaN,NaN,16.8,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863839,550,8,48,55,1,23.2,68.1,G. Arndal-Lauritzen,161.0,100.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884459,551,1,67,23,1,44.0,36.6,A. Lausen,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,34.5,6.7,0.00000928,NaN,NaN,NaN,22.6,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727863871,551,52,49,3,1,9.3,56.6,A. Kappenberger,161.0,100.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727864211,552,1,49,17,0,14.3,56.3,A. Kappenberger,161.0,100.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,80.3,102.0,NaN,NaN,NaN,NaN,75.9,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884559,552,1,67,25,1,33.6,9.4,J. Meyer,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,11.8,40.6,0.00000109,NaN,NaN,NaN,31.2,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884601,553,1,67,33,1,15.3,49.0,D. Gadegaard,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,15.8,74.2,0.00000087,NaN,NaN,NaN,17.1,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727864239,553,5,49,21,0,81.7,102.0,A. Kappenberger,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727864895,554,1,49,49,1,60.2,90.8,G. Arndal-Lauritzen,164.0,102.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,69.5,93.6,0.00027497,NaN,NaN,NaN,9.9,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884645,554,1,67,37,1,20.0,73.5,T. Stagaard,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,12.6,55.1,0.00000073,NaN,NaN,NaN,14.7,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884733,555,1,67,39,1,12.6,54.3,D. Gadegaard,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,16.3,32.7,0.00000091,NaN,NaN,NaN,15.2,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727864909,555,49,49,50,1,69.5,93.6,D. Johansen,164.0,102.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884785,556,1,67,45,0,26.6,31.5,A. Skipper,230.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,73.4,32.1,NaN,NaN,NaN,NaN,49.1,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865047,556,1,49,51,1,69.5,93.6,D. Johansen,164.0,102.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,74.8,81.4,0.00114235,NaN,NaN,NaN,10.0,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727884865,557,4,67,53,1,58.0,30.2,Y. Bourhane,NaN,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865055,557,61,49,53,0,74.8,81.4,A. Justinussen,164.0,102.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885271,558,18,68,21,1,61.7,32.2,Y. Bourhane,NaN,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865117,558,7,49,59,1,67.6,86.9,D. Johansen,166.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885277,559,19,68,21,1,61.7,32.2,M. Maden,NaN,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865119,559,49,49,59,1,72.7,83.3,D. Johansen,166.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865177,560,1,50,2,1,82.1,81.5,D. Johansen,166.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,89.7,84.8,0.00275472,NaN,NaN,NaN,8.3,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885669,560,1,68,51,1,55.3,32.4,A. Lausen,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,37.5,43.6,0.00004499,NaN,NaN,NaN,20.2,2.8,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,NaN
Hillerød,2727865227,561,1,50,3,1,89.7,84.8,T. Arndal,166.0,104.0,1.0,NaN,Esbjerg vs Hillerød,2024-09-29,85.1,69.1,0.01240587,NaN,NaN,15,11.7,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885681,561,1,68,55,1,37.5,43.6,A. Skipper,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,43.0,23.1,0.00002898,NaN,NaN,NaN,15.1,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865237,562,15,50,5,1,86.1,65.8,A. Justinussen,166.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,0.024477370083332062,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885707,562,1,68,56,1,43.0,23.1,J. Meyer,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,36.7,40.1,0.00001891,NaN,NaN,NaN,13.3,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865451,563,5,50,7,1,90.5,101.4,A. Justinussen,NaN,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885777,563,1,68,58,1,36.2,43.4,A. Skipper,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,17.6,49.1,0.00000213,NaN,NaN,NaN,19.9,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885829,564,1,69,5,1,20.8,42.8,D. Gadegaard,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,41.7,36.1,0.00002501,NaN,NaN,NaN,22.4,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865479,564,1,50,16,1,93.2,101.4,D. Johansen,167.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,92.8,90.9,0.00021238,NaN,NaN,NaN,7.2,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,true
Esbjerg,2727885847,565,1,69,9,1,41.5,36.0,A. Lausen,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,25.3,10.7,0.00000373,NaN,NaN,NaN,24.2,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865511,565,1,50,18,1,92.8,90.9,N. Schmidt,167.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,92.8,96.9,0.00072957,NaN,NaN,NaN,4.1,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885903,566,1,69,11,1,31.3,12.3,J. Meyer,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,41.7,12.6,0.00001355,NaN,NaN,NaN,10.9,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865567,566,1,50,21,0,92.8,96.9,D. Johansen,167.0,104.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,95.0,87.5,NaN,NaN,NaN,NaN,6.8,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885911,567,3,69,13,0,41.8,14.2,J. Mortensen,231.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865629,567,61,50,25,0,71.6,72.3,J. Witt,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865697,568,8,50,28,1,55.1,74.5,G. Arndal-Lauritzen,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727885959,568,5,69,15,1,45.0,-0.9,J. Mortensen,NaN,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886647,569,1,70,7,0,44.7,-1.4,J. Mortensen,232.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,56.7,9.2,NaN,NaN,NaN,NaN,14.5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,true
Hillerød,2727865733,569,49,50,30,1,45.6,70.6,M. Due Grandt,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886665,570,1,70,8,1,56.7,9.2,A. Lausen,233.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,54.1,7.0,0.00005748,NaN,NaN,NaN,3.1,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865793,570,1,50,30,1,45.6,70.6,M. Due Grandt,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,35.2,49.7,0.00001949,NaN,NaN,NaN,17.9,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865837,571,1,50,33,1,35.2,49.7,K. Enghardt,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,37.7,74.7,0.00001638,NaN,NaN,NaN,17.2,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886691,571,1,70,8,0,54.1,7.0,J. Mortensen,233.0,137.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,60.6,26.5,NaN,NaN,NaN,NaN,14.9,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886703,572,44,70,9,0,59.0,24.8,L. From,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865883,572,1,50,35,1,37.7,74.8,G. Arndal-Lauritzen,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,38.4,66.0,0.00001704,NaN,NaN,NaN,6.0,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886741,573,44,70,11,1,45.7,11.9,J. Meyer,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727865943,573,1,50,37,1,38.4,66.0,N. Schmidt,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,47.0,63.1,0.00005524,NaN,NaN,NaN,9.2,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886755,574,1,70,11,0,44.7,12.6,J. Meyer,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,52.3,14.4,NaN,NaN,NaN,NaN,8.1,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866199,574,1,50,40,1,47.1,58.1,M. Due Grandt,170.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,42.1,4.4,0.00002682,NaN,NaN,NaN,36.9,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886777,575,1,70,15,0,44.4,14.9,J. Mortensen,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,54.2,18.5,NaN,NaN,NaN,NaN,10.6,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866265,575,1,50,53,1,43.4,18.6,K. Enghardt,171.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,55.8,24.7,0.00013654,NaN,NaN,NaN,13.7,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866351,576,1,50,56,1,58.2,25.9,M. Due Grandt,171.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,68.0,6.5,0.00031276,NaN,NaN,NaN,16.7,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886817,576,8,70,19,1,38.1,22.2,M. Maden,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866391,577,1,51,1,0,67.8,6.8,T. Arndal,171.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,72.2,27.0,NaN,NaN,NaN,NaN,14.5,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886877,577,1,70,21,1,26.7,22.5,A. Skipper,235.0,139.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,38.8,9.8,0.00000975,NaN,NaN,NaN,15.4,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866453,578,1,51,4,1,72.5,30.3,A. Justinussen,172.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,69.8,63.7,0.00286825,NaN,NaN,NaN,22.9,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886881,578,3,70,23,0,34.6,7.0,J. Mortensen,235.0,139.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866591,579,1,51,6,1,69.2,63.3,G. Arndal-Lauritzen,172.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,66.2,53.6,0.00155081,NaN,NaN,NaN,7.3,4.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727886951,579,7,70,30,0,41.4,27.7,A. Lausen,237.0,141.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866601,580,1,51,11,0,66.2,53.6,N. Schmidt,172.0,106.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,101.9,40.0,NaN,NaN,NaN,NaN,38.6,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887027,580,49,70,34,1,62.7,54.9,L. From,237.0,141.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866609,581,5,51,12,0,101.8,38.2,N. Schmidt,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887057,581,1,70,34,1,64.0,56.0,L. From,237.0,141.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,82.9,93.3,0.00142641,NaN,NaN,NaN,32.2,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887091,582,1,70,38,1,82.2,93.2,A. Troelsen,237.0,141.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,76.1,87.7,0.00091352,NaN,NaN,NaN,7.4,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866919,582,61,51,30,1,39.3,40.7,J. Witt,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866959,583,49,51,32,1,40.7,29.5,K. Enghardt,174.0,108.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887107,583,1,70,40,0,76.1,87.7,N. Strunck,237.0,141.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,90.6,78.1,NaN,NaN,NaN,NaN,16.6,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727866995,584,1,51,32,1,40.7,29.5,K. Enghardt,174.0,108.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,42.8,13.1,0.00002068,NaN,NaN,NaN,11.4,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887265,584,83,70,51,0,57.7,93.9,N. Strunck,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867037,585,1,51,34,1,42.8,13.1,S. Sharif,174.0,108.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,14.4,52.5,0.00000217,NaN,NaN,NaN,40.1,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887683,585,83,71,21,0,41.1,22.4,A. Lausen,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867109,586,1,51,37,0,14.8,52.8,A. Kappenberger,174.0,108.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,65.2,57.8,NaN,NaN,NaN,NaN,53.0,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887759,586,49,71,26,1,37.8,58.8,N. Strunck,239.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887817,587,1,71,28,1,39.5,61.7,N. Strunck,239.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,39.2,90.8,0.00001432,NaN,NaN,NaN,19.8,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867239,587,4,51,45,0,45.7,68.0,N. Schmidt,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887879,588,1,71,30,1,39.1,90.8,A. Troelsen,239.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,11.0,62.7,0.00000116,NaN,NaN,NaN,35.2,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867381,588,49,51,52,1,7.3,70.8,A. Kappenberger,176.0,110.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887983,589,1,71,34,1,10.6,60.8,D. Gadegaard,239.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,60.6,31.9,0.00033897,NaN,NaN,NaN,56.1,5.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867559,589,1,51,54,1,8.7,65.1,A. Kappenberger,176.0,110.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,23.2,20.4,0.00000212,NaN,NaN,NaN,34.0,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867711,590,1,51,59,1,27.0,21.3,K. Enghardt,176.0,110.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,35.1,33.3,0.00000991,NaN,NaN,NaN,11.8,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727887997,590,3,71,40,0,62.8,32.0,T. Freriks,239.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727888137,591,15,71,48,1,80.2,55.3,A. Lausen,240.0,143.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,0.037721775472164154,0.0,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,NaN
Hillerød,2727867765,591,1,52,5,1,39.6,43.1,M. Due Grandt,176.0,110.0,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,39.9,23.1,0.00002075,NaN,NaN,NaN,13.6,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
Esbjerg,2727888201,592,43,71,54,1,0.0,0.0,L. From,NaN,NaN,NaN,NaN,Esbjerg vs Hillerød,2024-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN
