player_matchName,player_playerId,contestantId,team_name,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,label,match_id,date,totalLongBalls,accurateCrossNocorner,totalCross,possLostAll,goals,attemptsConcededIbox,goalAssist
F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,NaN,Defensive Midfielder,Centre/Right,NaN,33,1,2,2,18,2,1,17,36,20,71,10,3,2,18,7,7,2,1,2,NaN,2,2,2,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,2,2,2,4,NaN,4,NaN
I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,10,4,Attacking Midfielder,Left,NaN,14,NaN,5,3,3,NaN,NaN,11,18,3,90,8,3,4,17,8,11,1,1,1,3,NaN,2,NaN,3,2,2,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,2,NaN,2,12,NaN,5,NaN
K. Kusk,11cna826ls27ahux2w0ckapqt,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,3,NaN,Attacking Midfielder,Centre,NaN,11,NaN,2,3,NaN,NaN,NaN,13,15,NaN,45,4,2,NaN,17,9,13,NaN,NaN,NaN,NaN,1,NaN,1,1,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,4,NaN,NaN,11,NaN,3,NaN
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,NaN,Attacking Midfielder,Right,NaN,19,2,5,7,5,1,1,16,24,5,72,4,4,3,25,10,15,1,1,1,2,NaN,6,NaN,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,2,2,6,16,NaN,4,NaN
M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,9,2,Striker,Centre,NaN,16,6,8,3,8,1,4,11,18,8,88,8,3,3,15,7,9,1,1,1,1,NaN,2,NaN,2,8,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,2,15,NaN,4,NaN
S. Andersson,1655gyu9bjnslw7vfloe40h2i,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
S. Borgelin,ju24rgwcctj5yizl54o91gfe,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,1,NaN,Substitute,NaN,Attacker,5,1,1,2,2,NaN,1,4,7,2,19,4,2,NaN,7,4,6,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,1,NaN,1,4,1,1,NaN
B. Clemmensen,8rn42gm9xm3yunk883yan9vdg,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,1,Substitute,NaN,Defender,3,1,1,2,1,1,NaN,2,4,1,18,2,2,2,3,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,3,NaN,1,NaN
M. Munck,9gr9rdahnavv0irjauh5xim8k,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2,NaN,Substitute,NaN,Midfielder,14,5,7,3,13,1,5,2,17,13,45,3,1,2,7,NaN,2,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,3,7,NaN,2,NaN
H. Ndam,abrdu87vmuqj50ebgalr3c7op,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Z. Dalügge,ag1psg17osvgbq5fz9xo7kmj8,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Rise Kristiansen,9vbxe5gvruap8h546efz3nx1w,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,1,NaN
M. Hannesbo,7ar33yy0wd5ah5o8om1l12pgq,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,B 93 vs Vendsyssel,490hz4aozq22aua609git2gpg,2025-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,1,2,8,NaN,NaN,7,20,11,90,27,11,9,22,2,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,25,NaN,NaN,20,NaN,6,NaN
G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,NaN,Defender,Left/Centre,NaN,55,1,7,3,27,1,1,28,65,28,90,22,7,1,38,16,20,NaN,4,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,6,NaN,1,13,NaN,6,NaN
J. Witt,5z7y55t2o577r8ki3i5855as,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Defender,Centre,NaN,79,NaN,4,4,40,3,NaN,44,93,42,90,49,28,6,56,19,29,1,3,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,26,NaN,NaN,15,NaN,6,NaN
K. Enghardt,khqldwfq14b7giakss24l9t5,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,1,NaN,Defender,Centre/Right,NaN,30,NaN,2,NaN,14,3,NaN,16,36,15,45,14,8,4,21,10,11,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,5,NaN,NaN,6,NaN,1,NaN
D. Johansen,85a9bmnu6fqvhlff28qm0e0a1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,NaN,Midfielder,Left,NaN,50,1,2,14,14,3,NaN,42,56,15,90,13,6,7,57,18,20,1,NaN,3,1,4,10,4,NaN,1,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,4,2,14,20,NaN,6,NaN
N. Schmidt,5dlh0fa9yo6z283w9p58xmnoq,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,4,NaN,Midfielder,Left/Centre,NaN,48,1,5,6,24,1,NaN,25,58,26,66,14,12,5,33,16,23,1,1,1,4,1,1,1,1,4,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,11,1,1,15,NaN,2,NaN
M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,5,1,Midfielder,Centre/Right,NaN,63,1,3,NaN,21,3,NaN,43,65,22,90,12,8,10,44,18,18,NaN,1,NaN,7,1,NaN,1,3,1,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,7,NaN,NaN,4,NaN,6,NaN
S. Sharif,9lsylzgf7e3i5zb0fshnxo6xg,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,1,Midfielder,Right,NaN,33,1,7,5,13,3,1,22,40,16,90,7,8,6,29,13,16,3,2,3,2,1,3,1,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,4,NaN,3,17,NaN,6,NaN
A. Justinussen,uiyol728wan4mxco2foplknp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,1,NaN,Striker,Left/Centre,NaN,26,NaN,3,1,7,1,NaN,19,32,7,76,3,4,4,25,14,18,NaN,2,NaN,2,NaN,NaN,NaN,3,7,4,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,9,NaN,5,NaN
M. Etim,1fjkjzsei9slx2t4zhsqdkve1,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,8,4,Striker,Centre,NaN,8,1,6,2,4,NaN,NaN,7,11,4,75,4,NaN,NaN,10,2,4,2,3,2,NaN,1,1,1,1,6,2,NaN,NaN,1,1,NaN,1,1,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,1,1,8,NaN,5,NaN
T. Arndal,1n4eldqa7h9jvcx1693zqu06i,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,7,4,Striker,Centre/Right,NaN,11,2,5,1,3,NaN,NaN,8,15,4,55,2,3,7,12,6,9,2,2,2,3,NaN,1,NaN,4,9,5,NaN,4,NaN,1,NaN,1,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,1,8,NaN,1,NaN
Ali Al Mosawe,21bafxfg7hy0agd0upyqxw0a2,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A. Alicino,7l7f98nn8gohmdacsdb2labkk,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
D. Bagou,1hlx5mvl8th7y82gocnuxacd0,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,1,Substitute,NaN,Attacker,1,1,2,NaN,1,NaN,NaN,NaN,3,1,15,1,NaN,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,4,NaN,1,NaN
F. Karlsen,b8tw9d3b8tgnfezy68vadwnx0,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
R. Møller,9350utk4onh2hv5jznxqpkd7t,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,NaN,Substitute,NaN,Defender,34,1,NaN,1,23,2,NaN,12,39,26,45,14,3,6,15,1,3,NaN,NaN,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,1,NaN,1,9,NaN,5,NaN
B. Kücükylidiz,bpldj4qdzfdm1n739atcadbmc,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,1,NaN,Substitute,NaN,Midfielder,12,NaN,3,NaN,9,2,NaN,3,13,9,14,1,2,3,4,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,1,NaN,NaN,2,NaN,1,NaN
A. Mayland,55qsxtqivxajkxmpdeyccus5w,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Bay,bop31qof3lon7u6rvmb68ktzp,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2,NaN,Substitute,NaN,Midfielder,8,NaN,NaN,1,4,NaN,NaN,4,9,4,24,1,NaN,NaN,5,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,1,NaN,4,NaN
M. Veltz,3avg1grraylzm6xjt5kt18is4,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,8,4,Substitute,NaN,Attacker,7,2,3,1,4,NaN,NaN,5,9,4,35,2,2,NaN,8,3,5,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,1,7,NaN,5,NaN
V. Birksø,eiy7fhqxdx3ypg4dq4454hpbe,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,2,NaN,14,4,NaN,6,31,20,90,30,10,23,16,4,10,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,24,NaN,NaN,18,NaN,12,NaN
D. Kristjánsson,4bojyjyvkdgm1lss6n37q2t5g,6wwwud48qahpwrfxs20334qk5,Fredericia,4,2,Defender,Left,NaN,54,NaN,7,2,27,3,NaN,27,66,32,90,25,9,4,35,11,16,NaN,3,NaN,1,NaN,1,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,8,NaN,1,14,NaN,12,NaN
F. Rieper,3od63zrf6cay4d6ync9i2iuqc,6wwwud48qahpwrfxs20334qk5,Fredericia,5,4,Defender,Left/Centre,NaN,49,NaN,10,NaN,36,6,NaN,14,68,43,90,38,8,6,26,3,8,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,12,NaN,NaN,20,NaN,12,NaN
A. Andersen,dgcbjg2ymgi70yv1n8ugkv02c,6wwwud48qahpwrfxs20334qk5,Fredericia,6,3,Defender,Centre/Right,NaN,46,NaN,1,1,45,5,NaN,8,59,54,90,29,7,5,12,4,7,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,8,NaN,NaN,13,NaN,12,NaN
A. Dahl,65g5cfsdr10378yvmkpm19444,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Defender,Right,NaN,35,1,3,2,20,2,1,15,40,21,90,17,6,3,23,8,11,NaN,NaN,NaN,1,2,4,2,1,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,2,NaN,4,10,NaN,12,NaN
J. Lindekilde,23sc7wc7my7wes6cuaxw1v0no,6wwwud48qahpwrfxs20334qk5,Fredericia,5,1,Midfielder,Left/Centre,NaN,22,3,2,2,8,3,NaN,14,24,9,58,7,1,5,16,7,7,1,NaN,1,1,NaN,1,NaN,1,1,NaN,1,1,NaN,NaN,1,1,1,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,5,NaN,1,8,NaN,11,NaN
W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,6wwwud48qahpwrfxs20334qk5,Fredericia,1,NaN,Midfielder,Centre,NaN,43,2,5,NaN,35,3,1,15,50,36,90,18,8,5,22,7,10,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,7,NaN,NaN,9,NaN,12,NaN
M. Opondo,4m3slt6iikaxklqd12i719rl5,6wwwud48qahpwrfxs20334qk5,Fredericia,5,2,Midfielder,Centre/Right,NaN,30,1,5,2,19,NaN,1,12,34,22,81,9,2,6,14,7,8,1,1,1,5,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,1,NaN,1,9,NaN,12,NaN
A. Muçolli,289rctmvd5ppy9zqn98jbe4et,6wwwud48qahpwrfxs20334qk5,Fredericia,6,NaN,Striker,Left/Centre,NaN,13,5,1,2,7,NaN,1,6,20,9,59,5,4,NaN,13,2,6,NaN,NaN,1,NaN,NaN,2,NaN,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,6,NaN,2,16,NaN,11,1
A. Bøndergaard,9jqox80arzpytv1b136jobhpm,6wwwud48qahpwrfxs20334qk5,Fredericia,9,6,Striker,Centre,NaN,6,2,NaN,NaN,2,NaN,NaN,5,9,3,84,1,NaN,NaN,8,5,6,NaN,NaN,NaN,NaN,NaN,1,NaN,2,6,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,1,12,1,12,NaN
O. Buch,y4dl1rer075c9wz6zhx7skbt,6wwwud48qahpwrfxs20334qk5,Fredericia,4,1,Striker,Centre/Right,NaN,27,1,3,3,10,1,NaN,17,36,11,90,8,3,5,28,9,13,1,NaN,1,2,NaN,3,NaN,4,4,2,NaN,2,NaN,NaN,NaN,2,1,1,1,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,3,NaN,3,15,1,12,NaN
D. Haarbo,2zt1yrfv8m2mhpo720n0uydck,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
M. Lamhauge,cu2l7ju3t72stqhwaurrnqbqh,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
D. Thøgersen,bvc80w5ai425plu54nhgx5fxl,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
E. Dall,91xtn2wlot8g8ue89zn4iiyqy,6wwwud48qahpwrfxs20334qk5,Fredericia,NaN,NaN,Substitute,NaN,Attacker,4,1,1,NaN,2,NaN,1,2,5,2,6,1,NaN,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,2,NaN,NaN,NaN
J. Jessen,6wfu6s6xo5zjeke21fgbouql0,6wwwud48qahpwrfxs20334qk5,Fredericia,2,NaN,Substitute,NaN,Midfielder,15,NaN,3,1,2,1,NaN,15,17,2,31,6,3,3,17,9,10,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,NaN,NaN,NaN,4,NaN,1,NaN
F. Winther,7rt4wpc0qphwnvhn8jeazesfe,6wwwud48qahpwrfxs20334qk5,Fredericia,3,1,Substitute,NaN,Midfielder,13,1,4,NaN,5,NaN,NaN,8,15,5,9,5,2,1,10,3,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,1,NaN,NaN,5,NaN,NaN,NaN
G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,6wwwud48qahpwrfxs20334qk5,Fredericia,3,NaN,Substitute,NaN,Midfielder,16,2,NaN,NaN,3,1,NaN,14,18,4,32,1,2,3,15,8,8,1,NaN,1,2,NaN,1,NaN,1,3,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,433,Hillerød vs Fredericia,6ggsvqnpncmaneafoxvhl7pjo,2024-09-23,1,1,1,6,1,1,NaN
