x,y,playerName,teamName,pass_receiver,period,gameClock,label,date,bypassed_opponents,bypassed_defenders,closest_opponent_distance
13.6,36.6,J. Egeris,B 93,S. Koch,2,2565.0,B 93 vs Esbjerg,2024-10-04,5,1,3.42
27.0,18.6,S. Koch,B 93,N. Morberg,2,2566.0,B 93 vs Esbjerg,2024-10-04,-4,-1,3.68
83.9,93.8,A. Lausen,Esbjerg,J. Mortensen,2,2611.0,B 93 vs Esbjerg,2024-10-04,4,0,9.05
10.6,55.8,A. Heimer,B 93,A. Vaporakis,2,2636.0,B 93 vs Esbjerg,2024-10-04,0,0,18.41
19.3,50.4,A. Vaporakis,B 93,J. Egeris,2,2647.0,B 93 vs Esbjerg,2024-10-04,0,0,16.15
21.9,35.2,J. Egeris,B 93,A. Vaporakis,2,2652.0,B 93 vs Esbjerg,2024-10-04,0,0,8.19
47.0,51.2,J. Meyer,Esbjerg,M. Ladefoged,2,2656.0,B 93 vs Esbjerg,2024-10-04,3,1,2.38
75.1,55.4,M. Ladefoged,Esbjerg,M. Maden,2,2660.0,B 93 vs Esbjerg,2024-10-04,-4,-1,1.43
62.3,71.3,M. Maden,Esbjerg,A. Troelsen,2,2661.0,B 93 vs Esbjerg,2024-10-04,0,0,6.96
74.4,84.0,A. Troelsen,Esbjerg,M. Maden,2,2662.0,B 93 vs Esbjerg,2024-10-04,0,0,4.62
18.5,74.8,M. Mouritz,B 93,A. Bredahl,2,2672.0,B 93 vs Esbjerg,2024-10-04,0,0,7.07
47.4,47.2,S. Koch,B 93,M. Secka,2,2679.0,B 93 vs Esbjerg,2024-10-04,0,0,3.02
71.4,85.1,M. Secka,B 93,S. Koch,2,2682.0,B 93 vs Esbjerg,2024-10-04,3,2,2.96
51.1,21.2,A. Heimer,B 93,J. Egeris,2,2738.0,B 93 vs Esbjerg,2024-10-04,1,0,0.72
60.2,19.7,J. Egeris,B 93,G. Hojbjerg,2,2742.0,B 93 vs Esbjerg,2024-10-04,-1,0,1.65
52.9,58.7,G. Hojbjerg,B 93,A. Heimer,2,2747.0,B 93 vs Esbjerg,2024-10-04,0,0,2.93
42.9,47.9,A. Heimer,B 93,L. Montano,2,2749.0,B 93 vs Esbjerg,2024-10-04,11,4,12.2
50.8,20.1,J. Egeris,B 93,N. Thomsen,2,2757.0,B 93 vs Esbjerg,2024-10-04,1,0,3.99
56.8,29.1,N. Thomsen,B 93,J. Egeris,2,2761.0,B 93 vs Esbjerg,2024-10-04,-1,0,1.73
37.8,17.1,J. Egeris,B 93,A. Heimer,2,2765.0,B 93 vs Esbjerg,2024-10-04,0,0,1.32
27.2,63.0,A. Heimer,B 93,A. Vaporakis,2,2781.0,B 93 vs Esbjerg,2024-10-04,0,0,15.28
21.8,51.3,A. Vaporakis,B 93,A. Heimer,2,2786.0,B 93 vs Esbjerg,2024-10-04,0,0,5.92
22.2,82.6,A. Heimer,B 93,A. Vaporakis,2,2790.0,B 93 vs Esbjerg,2024-10-04,0,0,8.17
11.9,63.3,A. Vaporakis,B 93,A. Heimer,2,2791.0,B 93 vs Esbjerg,2024-10-04,0,0,6.64
80.6,25.3,P. Bjur,Esbjerg,J. Mortensen,2,2800.0,B 93 vs Esbjerg,2024-10-04,-1,-1,5.73
7.9,69.0,A. Vaporakis,B 93,J. Egeris,2,2811.0,B 93 vs Esbjerg,2024-10-04,0,0,16.05
9.8,41.2,J. Egeris,B 93,N. Morberg,2,2815.0,B 93 vs Esbjerg,2024-10-04,0,0,13.86
28.8,10.7,N. Morberg,B 93,S. Koch,2,2817.0,B 93 vs Esbjerg,2024-10-04,4,0,6.56
34.3,21.5,S. Koch,B 93,G. Hojbjerg,2,2824.0,B 93 vs Esbjerg,2024-10-04,3,0,4.33
30.4,-1.3,J. Mortensen,Esbjerg,J. Meyer,2,2839.0,B 93 vs Esbjerg,2024-10-04,0,0,10.57
19.6,32.2,J. Meyer,Esbjerg,T. Stagaard,2,2842.0,B 93 vs Esbjerg,2024-10-04,0,0,20.8
19.8,62.6,T. Stagaard,Esbjerg,J. Meyer,2,2848.0,B 93 vs Esbjerg,2024-10-04,0,0,19.09
23.8,40.1,J. Meyer,Esbjerg,A. Lausen,2,2852.0,B 93 vs Esbjerg,2024-10-04,0,0,18.52
47.4,23.9,A. Lausen,Esbjerg,J. Mortensen,2,2856.0,B 93 vs Esbjerg,2024-10-04,1,0,8.4
48.4,15.1,A. Skipper,Esbjerg,A. Lausen,2,2864.0,B 93 vs Esbjerg,2024-10-04,0,0,8.15
62.0,9.1,A. Lausen,Esbjerg,A. Skipper,2,2866.0,B 93 vs Esbjerg,2024-10-04,0,0,6.92
44.1,15.4,A. Skipper,Esbjerg,J. Meyer,2,2869.0,B 93 vs Esbjerg,2024-10-04,0,0,16.92
37.4,37.4,J. Meyer,Esbjerg,A. Skipper,2,2870.0,B 93 vs Esbjerg,2024-10-04,0,0,16.68
42.5,23.2,A. Skipper,Esbjerg,A. Lausen,2,2874.0,B 93 vs Esbjerg,2024-10-04,0,0,17.19
59.7,10.3,A. Lausen,Esbjerg,A. Troelsen,2,2879.0,B 93 vs Esbjerg,2024-10-04,4,0,9.13
88.7,80.0,A. Troelsen,Esbjerg,M. Ladefoged,2,2884.0,B 93 vs Esbjerg,2024-10-04,2,0,7.75
92.4,12.1,J. Mortensen,Esbjerg,A. Lausen,2,2892.0,B 93 vs Esbjerg,2024-10-04,4,1,7.37
81.4,22.6,A. Lausen,Esbjerg,P. Bjur,2,2893.0,B 93 vs Esbjerg,2024-10-04,2,0,4.11
4.5,38.9,J. Egeris,B 93,A. Vaporakis,2,2917.0,B 93 vs Esbjerg,2024-10-04,0,0,11.58
8.0,51.6,A. Vaporakis,B 93,A. Heimer,2,2923.0,B 93 vs Esbjerg,2024-10-04,0,0,5.4
10.3,73.5,A. Heimer,B 93,A. Vaporakis,2,2925.0,B 93 vs Esbjerg,2024-10-04,0,0,7.57
3.4,58.7,A. Vaporakis,B 93,N. Thomsen,2,2927.0,B 93 vs Esbjerg,2024-10-04,1,0,4.54
13.8,56.9,N. Thomsen,B 93,A. Heimer,2,2928.0,B 93 vs Esbjerg,2024-10-04,-1,0,5.91
51.5,58.7,M. Secka,B 93,N. Morberg,2,2945.0,B 93 vs Esbjerg,2024-10-04,0,0,5.96
61.6,17.3,N. Morberg,B 93,N. Thomsen,2,2951.0,B 93 vs Esbjerg,2024-10-04,0,0,5.21
76.2,43.0,S. Koch,B 93,G. Hojbjerg,2,2958.0,B 93 vs Esbjerg,2024-10-04,-3,-1,2.3
50.2,50.0,A. Bondergaard,Fredericia,W. Madsen,1,0.0,Fredericia vs Horsens,2024-10-05,-3,0,8.44
35.4,57.2,W. Madsen,Fredericia,D. Kristjansson,1,3.0,Fredericia vs Horsens,2024-10-05,0,0,15.6
28.3,86.3,D. Kristjansson,Fredericia,F. Rieper,1,8.0,Fredericia vs Horsens,2024-10-05,2,0,9.95
34.1,56.6,O. Kjaergaard,Horsens,K. Karikari,1,23.0,Fredericia vs Horsens,2024-10-05,2,0,0.99
56.7,32.7,O. Buch,Fredericia,A. Dahl,1,26.0,Fredericia vs Horsens,2024-10-05,-2,0,2.08
38.0,23.6,A. Dahl,Fredericia,V. Birkso,1,29.0,Fredericia vs Horsens,2024-10-05,-1,0,4.16
14.8,40.7,V. Birkso,Fredericia,A. Andersen,1,30.0,Fredericia vs Horsens,2024-10-05,0,0,12.53
21.9,33.6,A. Andersen,Fredericia,V. Birkso,1,32.0,Fredericia vs Horsens,2024-10-05,-1,0,6.86
14.0,55.2,V. Birkso,Fredericia,F. Rieper,1,38.0,Fredericia vs Horsens,2024-10-05,0,0,22.02
21.4,68.8,F. Rieper,Fredericia,D. Kristjansson,1,40.0,Fredericia vs Horsens,2024-10-05,0,0,15.62
28.9,62.4,D. Kristjansson,Fredericia,F. Rieper,1,43.0,Fredericia vs Horsens,2024-10-05,0,0,8.3
24.3,72.1,F. Rieper,Fredericia,D. Kristjansson,1,45.0,Fredericia vs Horsens,2024-10-05,0,0,14.39
28.5,62.1,D. Kristjansson,Fredericia,F. Rieper,1,46.0,Fredericia vs Horsens,2024-10-05,0,0,3.15
24.2,70.8,F. Rieper,Fredericia,V. Birkso,1,47.0,Fredericia vs Horsens,2024-10-05,0,0,8.58
8.7,50.6,V. Birkso,Fredericia,A. Andersen,1,51.0,Fredericia vs Horsens,2024-10-05,0,0,16.64
45.8,66.7,O. Kolskogen,Horsens,A. Herdonsson,1,57.0,Fredericia vs Horsens,2024-10-05,2,0,4.1
60.3,71.8,A. Herdonsson,Horsens,K. Karikari,1,59.0,Fredericia vs Horsens,2024-10-05,3,1,6.57
67.2,73.5,K. Karikari,Horsens,S. Pingel,1,60.0,Fredericia vs Horsens,2024-10-05,1,0,4.77
72.5,14.1,K. Lusavec,Horsens,M. Kallesoe,1,68.0,Fredericia vs Horsens,2024-10-05,-2,0,2.06
36.6,21.8,A. Dahl,Fredericia,A. Andersen,1,107.0,Fredericia vs Horsens,2024-10-05,-1,0,5.65
25.3,32.5,A. Andersen,Fredericia,F. Rieper,1,108.0,Fredericia vs Horsens,2024-10-05,0,0,12.18
27.1,61.4,F. Rieper,Fredericia,D. Kristjansson,1,109.0,Fredericia vs Horsens,2024-10-05,1,0,15.35
52.8,102.0,A. Mucolli,Fredericia,D. Kristjansson,1,129.0,Fredericia vs Horsens,2024-10-05,-1,0,4.09
51.8,93.5,D. Kristjansson,Fredericia,A. Mucolli,1,130.0,Fredericia vs Horsens,2024-10-05,1,0,4.04
58.9,93.2,A. Mucolli,Fredericia,A. Andersen,1,133.0,Fredericia vs Horsens,2024-10-05,-2,0,6.47
45.5,46.9,A. Andersen,Fredericia,A. Dahl,1,138.0,Fredericia vs Horsens,2024-10-05,3,0,11.42
70.1,27.3,A. Dahl,Fredericia,M. Opondo,1,142.0,Fredericia vs Horsens,2024-10-05,1,0,12.32
74.8,35.1,M. Opondo,Fredericia,A. Mucolli,1,143.0,Fredericia vs Horsens,2024-10-05,-1,0,4.18
3.4,51.0,M. Delac,Horsens,O. Kolskogen,1,167.0,Fredericia vs Horsens,2024-10-05,0,0,12.98
18.3,76.0,O. Kolskogen,Horsens,J. Madsen,1,169.0,Fredericia vs Horsens,2024-10-05,0,0,14.75
19.8,94.2,J. Madsen,Horsens,S. Pingel,1,170.0,Fredericia vs Horsens,2024-10-05,7,1,3.62
63.8,80.0,S. Pingel,Horsens,O. Kjaergaard,1,173.0,Fredericia vs Horsens,2024-10-05,1,1,0.98
8.7,36.3,F. Rieper,Fredericia,V. Birkso,1,180.0,Fredericia vs Horsens,2024-10-05,0,0,1.47
27.6,91.1,O. Kolskogen,Horsens,M. Delac,1,188.0,Fredericia vs Horsens,2024-10-05,0,0,6.58
12.7,43.0,M. Delac,Horsens,S. Hausner,1,191.0,Fredericia vs Horsens,2024-10-05,0,0,17.66
23.0,22.2,S. Hausner,Horsens,M. Kallesoe,1,194.0,Fredericia vs Horsens,2024-10-05,2,0,8.62
34.8,5.5,M. Kallesoe,Horsens,A. Herdonsson,1,196.0,Fredericia vs Horsens,2024-10-05,2,0,2.73
15.7,88.4,V. Birkso,Fredericia,F. Rieper,1,204.0,Fredericia vs Horsens,2024-10-05,0,0,36.5
30.2,83.0,F. Rieper,Fredericia,D. Kristjansson,1,208.0,Fredericia vs Horsens,2024-10-05,0,0,20.26
38.2,92.4,D. Kristjansson,Fredericia,F. Rieper,1,210.0,Fredericia vs Horsens,2024-10-05,0,0,5.28
30.8,83.5,F. Rieper,Fredericia,G. Marcussen,1,214.0,Fredericia vs Horsens,2024-10-05,1,0,15.73
43.0,81.8,G. Marcussen,Fredericia,F. Rieper,1,217.0,Fredericia vs Horsens,2024-10-05,-1,0,4.69
36.8,80.6,F. Rieper,Fredericia,D. Kristjansson,1,219.0,Fredericia vs Horsens,2024-10-05,2,0,11.93
67.2,-1.9,M. Kallesoe,Horsens,S. Pingel,1,231.0,Fredericia vs Horsens,2024-10-05,0,0,2.74
81.1,13.4,S. Pingel,Horsens,M. Kallesoe,1,233.0,Fredericia vs Horsens,2024-10-05,-3,0,2.69
29.9,87.2,D. Kristjansson,Fredericia,A. Andersen,1,277.0,Fredericia vs Horsens,2024-10-05,-1,0,7.27
19.8,38.8,A. Andersen,Fredericia,F. Rieper,1,283.0,Fredericia vs Horsens,2024-10-05,0,0,12.16
50.4,30.4,A. Dahl,Fredericia,O. Buch,1,296.0,Fredericia vs Horsens,2024-10-05,0,0,3.57
55.4,24.9,O. Buch,Fredericia,A. Dahl,1,298.0,Fredericia vs Horsens,2024-10-05,0,0,3.75
41.9,16.5,A. Dahl,Fredericia,M. Opondo,1,299.0,Fredericia vs Horsens,2024-10-05,3,1,1.74
66.5,21.8,M. Opondo,Fredericia,O. Buch,1,300.0,Fredericia vs Horsens,2024-10-05,0,0,1.47
59.9,30.7,O. Buch,Fredericia,M. Opondo,1,301.0,Fredericia vs Horsens,2024-10-05,2,1,1.03
99.5,99.5,W. Madsen,Fredericia,G. Marcussen,1,370.0,Fredericia vs Horsens,2024-10-05,0,0,21.9
53.2,86.9,A. Dahl,Fredericia,A. Mucolli,1,382.0,Fredericia vs Horsens,2024-10-05,0,0,20.94
68.4,89.4,A. Mucolli,Fredericia,F. Rieper,1,387.0,Fredericia vs Horsens,2024-10-05,0,0,2.69
45.4,71.2,F. Rieper,Fredericia,A. Andersen,1,389.0,Fredericia vs Horsens,2024-10-05,0,0,13.64
56.1,46.7,A. Andersen,Fredericia,A. Mucolli,1,393.0,Fredericia vs Horsens,2024-10-05,4,0,17.87
74.6,63.3,E. Frederiksen,Horsens,A. Herdonsson,1,416.0,Fredericia vs Horsens,2024-10-05,-5,-2,4.8
62.8,60.2,A. Herdonsson,Horsens,K. Lusavec,1,419.0,Fredericia vs Horsens,2024-10-05,-1,-1,9.29
62.4,47.0,K. Lusavec,Horsens,M. Kallesoe,1,421.0,Fredericia vs Horsens,2024-10-05,-1,0,5.98
60.7,27.7,M. Kallesoe,Horsens,K. Lusavec,1,423.0,Fredericia vs Horsens,2024-10-05,0,0,10.57
33.0,-1.4,A. Dahl,Fredericia,O. Buch,1,463.0,Fredericia vs Horsens,2024-10-05,7,2,4.9
34.5,68.4,K. Lusavec,Horsens,A. Herdonsson,1,473.0,Fredericia vs Horsens,2024-10-05,-2,0,4.24
31.6,79.1,A. Herdonsson,Horsens,O. Kolskogen,1,475.0,Fredericia vs Horsens,2024-10-05,-1,0,3.39
19.8,62.6,O. Kolskogen,Horsens,M. Delac,1,476.0,Fredericia vs Horsens,2024-10-05,0,0,9.2
31.2,-1.7,M. Kallesoe,Horsens,S. Hausner,1,502.0,Fredericia vs Horsens,2024-10-05,-3,0,3.35
24.4,29.1,S. Hausner,Horsens,O. Kolskogen,1,503.0,Fredericia vs Horsens,2024-10-05,0,0,11.84
14.6,60.2,O. Kolskogen,Horsens,J. Madsen,1,506.0,Fredericia vs Horsens,2024-10-05,1,0,12.6
25.5,90.6,J. Madsen,Horsens,A. Herdonsson,1,510.0,Fredericia vs Horsens,2024-10-05,-1,0,12.92
33.6,69.6,A. Herdonsson,Horsens,O. Kolskogen,1,512.0,Fredericia vs Horsens,2024-10-05,0,0,3.86
22.5,73.6,O. Kolskogen,Horsens,K. Lusavec,1,514.0,Fredericia vs Horsens,2024-10-05,0,0,12.46
30.3,72.6,K. Lusavec,Horsens,O. Kjaergaard,1,521.0,Fredericia vs Horsens,2024-10-05,5,0,6.4
44.7,78.7,O. Kjaergaard,Horsens,J. Madsen,1,525.0,Fredericia vs Horsens,2024-10-05,1,1,1.94
69.0,91.4,J. Madsen,Horsens,K. Karikari,1,527.0,Fredericia vs Horsens,2024-10-05,2,1,2.86
91.5,90.2,K. Karikari,Horsens,A. Herdonsson,1,533.0,Fredericia vs Horsens,2024-10-05,-2,-1,3.78
66.0,61.2,A. Herdonsson,Horsens,M. Kallesoe,1,536.0,Fredericia vs Horsens,2024-10-05,-2,0,9.2
72.7,21.3,M. Kallesoe,Horsens,S. Hausner,1,540.0,Fredericia vs Horsens,2024-10-05,-1,0,7.53
61.7,30.1,S. Hausner,Horsens,J. Madsen,1,544.0,Fredericia vs Horsens,2024-10-05,1,0,16.21
14.8,26.1,M. Opondo,Fredericia,O. Buch,1,550.0,Fredericia vs Horsens,2024-10-05,0,0,6.58
29.7,9.7,O. Buch,Fredericia,A. Dahl,1,555.0,Fredericia vs Horsens,2024-10-05,-6,-2,8.48
13.3,17.7,A. Dahl,Fredericia,V. Birkso,1,557.0,Fredericia vs Horsens,2024-10-05,0,0,5.09
4.5,54.2,V. Birkso,Fredericia,A. Mucolli,1,560.0,Fredericia vs Horsens,2024-10-05,7,1,10.23
34.9,30.6,M. Kallesoe,Horsens,O. Kolskogen,1,569.0,Fredericia vs Horsens,2024-10-05,-1,0,3.18
26.0,59.9,O. Kolskogen,Horsens,S. Hausner,1,571.0,Fredericia vs Horsens,2024-10-05,0,0,7.19
26.2,33.0,S. Hausner,Horsens,E. Frederiksen,1,574.0,Fredericia vs Horsens,2024-10-05,5,0,14.46
24.9,36.4,A. Dahl,Fredericia,V. Birkso,1,583.0,Fredericia vs Horsens,2024-10-05,0,0,6.49
9.9,40.7,V. Birkso,Fredericia,A. Andersen,1,589.0,Fredericia vs Horsens,2024-10-05,0,0,12.86
27.3,39.5,A. Andersen,Fredericia,F. Rieper,1,599.0,Fredericia vs Horsens,2024-10-05,0,0,13.33
27.0,63.0,F. Rieper,Fredericia,A. Andersen,1,601.0,Fredericia vs Horsens,2024-10-05,0,0,17.13
31.3,37.0,A. Andersen,Fredericia,M. Opondo,1,605.0,Fredericia vs Horsens,2024-10-05,6,1,11.2
57.6,34.5,K. Karikari,Horsens,E. Frederiksen,1,616.0,Fredericia vs Horsens,2024-10-05,1,0,1.14
35.8,69.0,D. Kristjansson,Fredericia,G. Marcussen,1,619.0,Fredericia vs Horsens,2024-10-05,3,0,5.65
63.3,70.5,W. Madsen,Fredericia,A. Andersen,1,654.0,Fredericia vs Horsens,2024-10-05,0,0,5.55
63.2,42.1,A. Andersen,Fredericia,A. Dahl,1,657.0,Fredericia vs Horsens,2024-10-05,0,0,9.12
72.1,18.9,A. Dahl,Fredericia,W. Madsen,1,661.0,Fredericia vs Horsens,2024-10-05,1,0,7.27
71.7,31.5,W. Madsen,Fredericia,O. Buch,1,662.0,Fredericia vs Horsens,2024-10-05,2,0,5.61
77.6,12.3,O. Buch,Fredericia,W. Madsen,1,669.0,Fredericia vs Horsens,2024-10-05,0,0,3.98
69.2,29.5,W. Madsen,Fredericia,F. Rieper,1,670.0,Fredericia vs Horsens,2024-10-05,0,0,0.53
59.4,57.2,F. Rieper,Fredericia,D. Kristjansson,1,674.0,Fredericia vs Horsens,2024-10-05,0,0,14.16
71.4,87.2,D. Kristjansson,Fredericia,G. Marcussen,1,677.0,Fredericia vs Horsens,2024-10-05,0,0,10.01
67.1,79.3,G. Marcussen,Fredericia,F. Rieper,1,678.0,Fredericia vs Horsens,2024-10-05,-2,0,5.08
56.1,73.5,F. Rieper,Fredericia,W. Madsen,1,680.0,Fredericia vs Horsens,2024-10-05,1,0,12.66
65.0,66.9,W. Madsen,Fredericia,A. Andersen,1,680.0,Fredericia vs Horsens,2024-10-05,-1,0,5.6
65.5,41.0,A. Andersen,Fredericia,A. Dahl,1,686.0,Fredericia vs Horsens,2024-10-05,0,0,15.89
81.8,14.9,A. Dahl,Fredericia,O. Buch,1,688.0,Fredericia vs Horsens,2024-10-05,3,1,4.73
80.7,-1.4,A. Dahl,Fredericia,M. Opondo,1,715.0,Fredericia vs Horsens,2024-10-05,2,0,6.5
84.0,15.8,M. Opondo,Fredericia,G. Marcussen,1,718.0,Fredericia vs Horsens,2024-10-05,-4,0,0.64
81.9,7.6,G. Marcussen,Fredericia,M. Opondo,1,720.0,Fredericia vs Horsens,2024-10-05,4,1,3.89
99.5,99.5,A. Mucolli,Fredericia,G. Marcussen,1,755.0,Fredericia vs Horsens,2024-10-05,0,0,11.74
80.2,63.7,A. Mucolli,Fredericia,D. Kristjansson,1,794.0,Fredericia vs Horsens,2024-10-05,-1,0,2.21
73.4,52.1,D. Kristjansson,Fredericia,W. Madsen,1,797.0,Fredericia vs Horsens,2024-10-05,0,0,7.35
74.7,69.0,W. Madsen,Fredericia,A. Mucolli,1,798.0,Fredericia vs Horsens,2024-10-05,3,0,7.14
95.0,20.3,A. Bondergaard,Fredericia,O. Buch,1,808.0,Fredericia vs Horsens,2024-10-05,5,1,2.84
3.8,49.6,M. Delac,Horsens,O. Kolskogen,1,829.0,Fredericia vs Horsens,2024-10-05,0,0,13.04
30.2,83.9,O. Kolskogen,Horsens,J. Madsen,1,834.0,Fredericia vs Horsens,2024-10-05,2,0,13.97
35.2,17.7,A. Dahl,Fredericia,M. Opondo,1,838.0,Fredericia vs Horsens,2024-10-05,4,0,1.69
51.8,14.6,M. Opondo,Fredericia,O. Buch,1,842.0,Fredericia vs Horsens,2024-10-05,1,0,2.22
27.0,52.5,D. Kristjansson,Fredericia,V. Birkso,1,866.0,Fredericia vs Horsens,2024-10-05,0,0,8.41
64.2,85.7,A. Mucolli,Fredericia,A. Bondergaard,1,893.0,Fredericia vs Horsens,2024-10-05,0,0,3.75
78.8,35.7,M. Opondo,Fredericia,A. Dahl,1,944.0,Fredericia vs Horsens,2024-10-05,0,0,1.38
66.4,46.6,A. Dahl,Fredericia,A. Mucolli,1,945.0,Fredericia vs Horsens,2024-10-05,0,0,13.06
49.6,50.0,S. Pingel,Horsens,A. Herdonsson,1,1001.0,Fredericia vs Horsens,2024-10-05,-3,0,7.61
36.1,53.4,A. Herdonsson,Horsens,K. Lusavec,1,1002.0,Fredericia vs Horsens,2024-10-05,0,0,15.87
39.1,42.2,K. Lusavec,Horsens,A. Herdonsson,1,1004.0,Fredericia vs Horsens,2024-10-05,0,0,4.3
33.9,59.9,A. Herdonsson,Horsens,S. Hausner,1,1005.0,Fredericia vs Horsens,2024-10-05,0,0,15.87
20.9,32.5,S. Hausner,Horsens,M. Delac,1,1007.0,Fredericia vs Horsens,2024-10-05,0,0,10.71
42.4,62.7,F. Rieper,Fredericia,G. Marcussen,1,1013.0,Fredericia vs Horsens,2024-10-05,6,2,5.68
56.1,75.4,G. Marcussen,Fredericia,D. Kristjansson,1,1016.0,Fredericia vs Horsens,2024-10-05,-4,0,10.41
41.2,86.5,D. Kristjansson,Fredericia,V. Birkso,1,1017.0,Fredericia vs Horsens,2024-10-05,0,0,5.88
33.5,32.5,S. Hausner,Horsens,A. Herdonsson,1,1024.0,Fredericia vs Horsens,2024-10-05,3,0,8.45
42.5,36.3,A. Herdonsson,Horsens,S. Hausner,1,1026.0,Fredericia vs Horsens,2024-10-05,-4,0,1.85
15.1,-1.6,A. Dahl,Fredericia,M. Opondo,1,1049.0,Fredericia vs Horsens,2024-10-05,0,0,16.18
22.1,20.6,M. Opondo,Fredericia,F. Rieper,1,1051.0,Fredericia vs Horsens,2024-10-05,0,0,8.3
23.3,59.4,F. Rieper,Fredericia,A. Andersen,1,1057.0,Fredericia vs Horsens,2024-10-05,0,0,16.26
66.5,55.1,A. Herdonsson,Horsens,K. Lusavec,1,1069.0,Fredericia vs Horsens,2024-10-05,-2,0,9.33
92.2,17.7,K. Lusavec,Horsens,M. Kallesoe,1,1074.0,Fredericia vs Horsens,2024-10-05,-1,0,6.28
59.9,12.6,M. Kallesoe,Horsens,A. Herdonsson,1,1080.0,Fredericia vs Horsens,2024-10-05,0,0,8.27
65.3,27.6,A. Herdonsson,Horsens,K. Lusavec,1,1081.0,Fredericia vs Horsens,2024-10-05,-1,0,3.28
26.5,101.1,D. Kristjansson,Fredericia,G. Marcussen,1,1102.0,Fredericia vs Horsens,2024-10-05,4,0,2.85
40.8,34.0,O. Kolskogen,Horsens,A. Herdonsson,1,1112.0,Fredericia vs Horsens,2024-10-05,1,0,9.76
63.3,32.4,A. Herdonsson,Horsens,E. Frederiksen,1,1116.0,Fredericia vs Horsens,2024-10-05,6,1,8.85
63.9,57.2,M. Kallesoe,Horsens,S. Hausner,1,1160.0,Fredericia vs Horsens,2024-10-05,5,1,1.81
11.7,62.6,V. Birkso,Fredericia,D. Kristjansson,1,1165.0,Fredericia vs Horsens,2024-10-05,3,1,7.43
38.4,11.4,O. Kolskogen,Horsens,K. Lusavec,1,1175.0,Fredericia vs Horsens,2024-10-05,2,0,2.78
42.0,29.5,K. Lusavec,Horsens,S. Pingel,1,1179.0,Fredericia vs Horsens,2024-10-05,5,1,5.0
65.6,37.4,S. Pingel,Horsens,K. Karikari,1,1183.0,Fredericia vs Horsens,2024-10-05,0,0,-1.0
68.7,60.5,K. Karikari,Horsens,J. Madsen,1,1184.0,Fredericia vs Horsens,2024-10-05,-6,-1,6.29
59.0,76.1,J. Madsen,Horsens,K. Lusavec,1,1186.0,Fredericia vs Horsens,2024-10-05,1,0,9.79
63.4,62.9,K. Lusavec,Horsens,A. Herdonsson,1,1189.0,Fredericia vs Horsens,2024-10-05,-2,0,4.76
56.9,74.4,A. Herdonsson,Horsens,M. Kallesoe,1,1194.0,Fredericia vs Horsens,2024-10-05,2,0,11.27
80.5,6.8,M. Kallesoe,Horsens,E. Frederiksen,1,1197.0,Fredericia vs Horsens,2024-10-05,2,1,3.58
91.2,15.8,E. Frederiksen,Horsens,K. Lusavec,1,1202.0,Fredericia vs Horsens,2024-10-05,-4,-1,3.87
5.1,47.8,V. Birkso,Fredericia,A. Andersen,1,1226.0,Fredericia vs Horsens,2024-10-05,1,0,4.91
26.9,27.6,A. Andersen,Fredericia,A. Dahl,1,1230.0,Fredericia vs Horsens,2024-10-05,2,0,13.21
40.6,20.9,A. Dahl,Fredericia,F. Rieper,1,1233.0,Fredericia vs Horsens,2024-10-05,-3,0,10.46
54.6,66.3,F. Rieper,Fredericia,D. Kristjansson,1,1243.0,Fredericia vs Horsens,2024-10-05,1,0,11.77
72.4,90.6,D. Kristjansson,Fredericia,A. Mucolli,1,1246.0,Fredericia vs Horsens,2024-10-05,0,0,3.39
65.8,69.6,A. Mucolli,Fredericia,A. Dahl,1,1251.0,Fredericia vs Horsens,2024-10-05,2,0,8.12
84.9,15.6,A. Dahl,Fredericia,A. Mucolli,1,1256.0,Fredericia vs Horsens,2024-10-05,2,0,6.42
95.3,15.0,O. Buch,Fredericia,A. Dahl,1,1264.0,Fredericia vs Horsens,2024-10-05,-4,-1,3.45
73.8,15.0,A. Dahl,Fredericia,F. Rieper,1,1269.0,Fredericia vs Horsens,2024-10-05,1,1,7.22
66.2,51.9,F. Rieper,Fredericia,D. Kristjansson,1,1272.0,Fredericia vs Horsens,2024-10-05,-1,-1,13.13
89.2,67.6,A. Andersen,Fredericia,D. Kristjansson,1,1314.0,Fredericia vs Horsens,2024-10-05,3,1,0.67
28.0,2.5,K. Lusavec,Horsens,O. Kjaergaard,1,1326.0,Fredericia vs Horsens,2024-10-05,3,1,11.81
33.0,57.3,O. Kjaergaard,Horsens,O. Kolskogen,1,1329.0,Fredericia vs Horsens,2024-10-05,-4,-2,2.69
47.9,57.6,O. Kolskogen,Horsens,M. Kallesoe,1,1337.0,Fredericia vs Horsens,2024-10-05,0,0,7.46
64.0,7.0,M. Kallesoe,Horsens,K. Lusavec,1,1342.0,Fredericia vs Horsens,2024-10-05,-1,0,15.38
60.9,30.9,K. Lusavec,Horsens,S. Hausner,1,1347.0,Fredericia vs Horsens,2024-10-05,0,0,6.98
45.1,37.0,S. Hausner,Horsens,O. Kolskogen,1,1349.0,Fredericia vs Horsens,2024-10-05,0,0,11.69
57.9,66.9,O. Kolskogen,Horsens,S. Hausner,1,1354.0,Fredericia vs Horsens,2024-10-05,0,0,13.62
46.1,44.3,S. Hausner,Horsens,M. Kallesoe,1,1356.0,Fredericia vs Horsens,2024-10-05,1,0,11.34
