team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,107.0,44.0,292.0,293.0,set_piece_index
Horsens,2709290257,789,1,75,16,1,89.1,86.6,O. Kjærgaard,282.0,183.0,NaN,NaN,Horsens vs Kolding,2024-08-16,86.1,80.9,0.003352,NaN,NaN,NaN,5.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2709290277,790,1,75,21,1,86.8,85.5,M. Hyseni,282.0,183.0,NaN,NaN,Horsens vs Kolding,2024-08-16,69.7,49.7,0.00397818,NaN,NaN,NaN,30.2,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Horsens,2709290377,791,1,75,23,1,70.2,46.6,F. Christensen,282.0,183.0,NaN,NaN,Horsens vs Kolding,2024-08-16,85.2,10.4,0.00242517,NaN,NaN,NaN,29.2,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,5
Horsens,2709290385,792,61,75,29,0,82.8,9.4,S. Ngabo,282.0,183.0,NaN,NaN,Horsens vs Kolding,2024-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,6
Horsens,2709301581,865,1,86,26,0,99.5,99.5,S. Ngabo,314.0,201.0,NaN,NaN,Horsens vs Kolding,2024-08-16,91.8,47.0,NaN,NaN,NaN,NaN,36.6,4.5,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2709301663,866,1,86,56,0,40.2,87.8,O. Kjærgaard,315.0,201.0,NaN,NaN,Horsens vs Kolding,2024-08-16,54.8,101.6,NaN,NaN,NaN,NaN,18.0,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2709308295,939,1,93,39,0,99.5,99.5,S. Ngabo,347.0,217.0,NaN,NaN,Horsens vs Kolding,2024-08-16,89.4,65.6,NaN,NaN,NaN,NaN,25.4,4.3,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Roskilde,2711319181,166,1,20,50,0,99.5,0.5,N. Halse,77.0,44.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,92.9,40.0,NaN,NaN,NaN,NaN,27.7,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711319307,170,1,21,43,1,99.5,99.5,N. Halse,80.0,46.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,95.0,79.5,0.00167892,NaN,NaN,NaN,14.4,4.4,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711319313,171,1,21,44,1,95.0,79.5,R. Arabaci,80.0,46.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,90.0,91.4,0.00159707,NaN,NaN,NaN,9.6,2.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711319317,172,1,21,46,0,90.0,91.4,N. Halse,80.0,46.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,100.7,26.2,NaN,NaN,NaN,NaN,45.7,5.0,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2711319443,184,1,20,1,1,60.8,60.5,E. Nielsen,76.0,44.0,1.0,NaN,Roskilde vs Horsens,2024-08-20,77.5,44.4,0.00885249,NaN,NaN,15,20.7,5.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711321799,307,1,42,5,0,99.5,99.5,N. Halse,146.0,86.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,95.7,49.9,NaN,NaN,NaN,NaN,34.0,4.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711322435,337,1,46,16,0,99.5,99.5,N. Halse,160.0,94.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,101.8,49.7,NaN,NaN,NaN,NaN,34.0,4.8,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711324131,391,1,52,7,1,99.5,0.5,N. Halse,189.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,89.5,37.3,0.0155651,NaN,NaN,NaN,27.1,2.0,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711324139,392,61,52,10,0,89.5,37.3,V. Montell,189.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711324145,393,44,52,10,0,87.1,45.2,A. Maarup,NaN,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Roskilde,2711324151,394,1,52,15,0,73.0,54.2,K. Nyegaard,190.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,93.7,37.4,NaN,NaN,NaN,NaN,24.6,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Roskilde,2711324163,395,1,52,17,1,77.2,28.0,R. Arabaci,191.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,78.7,11.6,0.00146969,NaN,NaN,NaN,11.3,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Roskilde,2711324171,396,1,52,18,1,78.7,11.6,N. Halse,191.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,73.2,16.0,0.00095169,NaN,NaN,NaN,6.5,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
Roskilde,2711324177,397,1,52,20,1,73.7,15.4,R. Arabaci,191.0,111.0,1.0,NaN,Roskilde vs Horsens,2024-08-20,86.5,29.9,0.00692741,NaN,NaN,15,16.7,0.6,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
Roskilde,2711324181,398,15,52,23,1,83.1,33.1,V. Montell,191.0,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,0.031171148642897606,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,8
Roskilde,2711324191,399,5,52,26,1,69.8,-1.2,V. Montell,NaN,111.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9
Horsens,2711322111,417,1,44,8,1,99.5,99.5,S. Ngabo,153.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,95.7,49.7,0.2261039,NaN,NaN,NaN,34.1,4.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Horsens,2711322113,418,44,44,11,1,93.5,64.2,A. Herdonsson,153.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Horsens,2711322117,419,1,44,12,0,95.7,49.7,A. Herdonsson,153.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,94.6,48.7,NaN,NaN,NaN,NaN,1.3,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Horsens,2711322127,420,1,44,15,1,83.1,66.7,J. Madsen,NaN,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,81.5,84.2,0.00170639,NaN,NaN,NaN,12.0,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Horsens,2711322129,421,4,44,17,1,78.4,87.2,S. Ngabo,NaN,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Horsens,2711322231,422,1,44,59,1,81.0,89.7,J. Madsen,154.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,84.7,91.1,0.00077736,NaN,NaN,NaN,4.0,0.2,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
Horsens,2711322253,423,1,45,1,0,80.7,83.6,S. Ngabo,154.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,86.1,60.3,NaN,NaN,NaN,NaN,16.8,5.1,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
Horsens,2711322289,424,1,45,14,1,38.7,68.5,M. Delač,155.0,91.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,80.1,59.9,0.01026044,NaN,NaN,NaN,43.9,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
Horsens,2711324385,530,1,54,19,1,99.5,99.5,C. Tapé,194.0,112.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,91.5,90.6,0.0007775,NaN,NaN,NaN,10.4,3.8,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Horsens,2711324387,531,1,54,21,1,91.5,90.6,S. Ngabo,194.0,112.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,80.2,81.4,0.00241547,NaN,NaN,NaN,13.4,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Horsens,2711324389,532,1,54,25,0,89.7,82.0,J. Madsen,194.0,112.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,91.5,77.1,NaN,NaN,NaN,NaN,3.8,5.2,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Horsens,2711324395,533,1,54,29,1,73.5,92.6,C. Tapé,195.0,112.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,76.0,83.6,0.00110398,NaN,NaN,NaN,6.7,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
Horsens,2711324397,534,61,54,32,0,77.2,81.2,S. Ngabo,195.0,112.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Horsens,2711324931,582,1,59,5,0,99.6,0.9,J. Madsen,210.0,122.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,97.9,42.7,NaN,NaN,NaN,NaN,28.5,1.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Horsens,2711324989,584,16,59,11,1,78.5,44.8,M. Kallesøe,211.0,122.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,0.0266219824552536,0.20856425166130066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711708133,757,7,45,30,1,33.1,24.0,K. Nyegaard,158.0,94.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711317421,78,1,9,20,0,99.5,0.5,N. Halse,38.0,22.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,91.9,60.8,NaN,NaN,NaN,NaN,41.8,1.8,NaN,true,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Roskilde,2711317431,80,61,9,26,1,88.4,43.0,R. Arabaci,NaN,22.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Horsens,2711327823,821,1,89,3,1,99.5,0.5,J. Ankersen,313.0,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,84.5,15.9,0.00161102,NaN,NaN,NaN,18.9,2.6,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Horsens,2711327825,822,1,89,4,1,84.6,15.9,F. Christensen,313.0,190.0,1.0,NaN,Roskilde vs Horsens,2024-08-20,93.4,58.4,0.11259033,NaN,NaN,15,30.3,1.3,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Horsens,2711327841,823,44,89,8,1,92.6,59.6,K. Karikari,313.0,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
Horsens,2711327843,824,15,89,8,1,97.1,54.8,K. Karikari,313.0,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,0.20116183161735535,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,NaN,NaN,NaN,NaN,NaN,4
Horsens,2711327849,825,6,89,15,1,100.9,53.4,K. Karikari,NaN,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Horsens,2711327887,826,1,89,47,0,99.5,99.5,J. Ankersen,314.0,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,87.7,52.4,NaN,NaN,NaN,NaN,34.3,4.3,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Horsens,2711327901,827,1,89,55,0,76.8,69.0,A. Ludwig,315.0,190.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,80.9,90.9,NaN,NaN,NaN,NaN,15.5,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
Roskilde,2711317497,83,61,9,29,1,75.7,55.2,V. Montell,NaN,22.0,1.0,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Horsens,2711691895,902,3,35,57,1,60.3,65.1,J. Madsen,126.0,77.0,NaN,NaN,Roskilde vs Horsens,2024-08-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
Horsens,2712607117,1001,1,91,35,0,99.5,0.5,C. Tapé,299.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,92.7,50.4,NaN,NaN,NaN,NaN,34.7,1.8,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712607165,1002,44,91,36,0,91.0,53.7,K. Karikari,NaN,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2712607177,1003,44,91,41,1,77.1,66.9,O. Kolskogen,300.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2712607211,1004,1,91,41,1,78.6,66.3,O. Kolskogen,300.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,91.6,67.9,0.02499595,NaN,NaN,NaN,13.7,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Horsens,2712607229,1005,1,91,42,1,91.6,67.9,K. Karikari,300.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,88.0,78.8,0.0076582,NaN,NaN,NaN,8.3,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,5
Horsens,2712607243,1006,1,91,44,0,88.1,78.8,M. Hyseni,300.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,94.2,40.9,NaN,NaN,NaN,NaN,26.6,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,6
Horsens,2712607371,1007,1,91,52,1,87.5,11.6,C. Tapé,301.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,79.9,13.8,0.00151877,NaN,NaN,NaN,8.1,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,7
Horsens,2712607401,1008,1,91,55,1,79.1,14.6,S. Hausner,301.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,68.5,30.6,0.00156427,NaN,NaN,NaN,15.6,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,8
Horsens,2712607449,1009,2,91,57,1,68.5,30.6,O. Kouassi,301.0,178.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,95.4,56.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,9
Horsens,2712608645,1019,1,93,23,0,99.5,99.5,O. Kjærgaard,304.0,180.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,95.2,57.8,NaN,NaN,NaN,NaN,28.7,4.6,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712608771,1020,1,93,30,1,82.0,93.8,O. Kouassi,305.0,180.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,69.1,71.8,0.00148086,NaN,NaN,NaN,20.2,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2712608817,1021,1,93,33,1,70.5,74.1,O. Kolskogen,305.0,180.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,74.5,94.1,0.00063524,NaN,NaN,NaN,14.2,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2712608823,1022,1,93,37,0,76.2,93.2,O. Kouassi,305.0,180.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,86.5,54.3,NaN,NaN,NaN,NaN,28.6,5.1,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Horsens,2712608911,1023,1,93,41,1,55.0,66.9,O. Kolskogen,306.0,180.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,29.0,62.7,0.00001316,NaN,NaN,NaN,27.4,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,5
Vendsyssel,2712516653,255,1,34,21,1,99.5,99.5,F. Børsting,102.0,65.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,93.9,74.8,0.00331581,NaN,NaN,NaN,17.8,4.4,NaN,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Vendsyssel,2712516667,256,1,34,22,0,93.9,74.8,O. Øhlenschlæger,102.0,65.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,91.9,90.9,NaN,NaN,NaN,NaN,11.1,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2712452725,32,1,3,5,1,99.5,99.5,S. Ngabo,11.0,8.0,1.0,NaN,Horsens vs Vendsyssel,2024-08-24,94.7,61.5,0.03097055,NaN,NaN,15,26.3,4.5,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712452935,34,15,3,15,1,92.9,42.1,O. Kjærgaard,12.0,8.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,0.06680598109960556,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,2
Horsens,2712452943,35,6,3,17,1,89.8,39.7,O. Kjærgaard,NaN,8.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2712453503,36,1,3,38,0,99.5,0.5,J. Madsen,13.0,8.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,95.8,39.4,NaN,NaN,NaN,NaN,26.7,1.7,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712453697,37,1,3,47,0,83.0,5.9,J. Madsen,14.0,8.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,93.8,48.8,NaN,NaN,NaN,NaN,31.3,1.2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2712523931,393,1,38,20,1,99.5,99.5,S. Ngabo,117.0,72.0,1.0,NaN,Horsens vs Vendsyssel,2024-08-24,87.9,49.7,0.02443537,NaN,NaN,15,36.0,4.4,NaN,NaN,true,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712524047,394,15,38,27,1,84.2,46.6,A. Ludwig,117.0,72.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,0.054456498473882675,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,2
Horsens,2712524125,395,44,38,29,1,81.0,61.8,S. Pingel,118.0,72.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2712524301,397,15,38,34,1,82.1,67.1,S. Ngabo,118.0,72.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,0.013703010976314545,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,5
Horsens,2712524665,399,1,38,43,1,47.8,24.1,S. Hausner,119.0,72.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,46.3,57.2,0.00008151,NaN,NaN,NaN,22.6,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,7
Horsens,2712527967,418,1,40,35,1,99.5,0.5,J. Madsen,125.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,88.1,54.3,0.02200904,NaN,NaN,NaN,38.5,1.9,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
Horsens,2712528179,419,1,40,40,1,82.7,95.1,S. Hausner,126.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,70.0,74.7,0.00138504,NaN,NaN,NaN,19.2,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,2
Horsens,2712528255,420,1,40,43,0,76.8,66.7,C. Tapé,126.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,81.8,65.7,NaN,NaN,NaN,NaN,5.3,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,3
Horsens,2712528383,421,1,40,47,1,80.6,73.2,O. Kjærgaard,127.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,84.7,76.3,0.00589542,NaN,NaN,NaN,4.8,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,4
Horsens,2712528495,422,1,40,48,1,84.7,76.3,S. Ngabo,127.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,92.1,75.4,0.00853316,NaN,NaN,NaN,7.8,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,5
Horsens,2712528591,423,1,40,51,1,98.4,72.2,O. Kjærgaard,127.0,76.0,1.0,NaN,Horsens vs Vendsyssel,2024-08-24,96.2,55.8,0.44714021,NaN,NaN,13,11.4,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,6
Horsens,2712528599,424,13,40,53,1,96.1,54.6,M. Egho,127.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,NaN,NaN,NaN,0.23027123510837555,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,7
Horsens,2712528837,425,1,40,57,1,59.5,82.4,S. Hausner,128.0,76.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,77.1,96.9,0.00050253,NaN,NaN,NaN,20.9,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,8
Horsens,2712562129,542,1,48,47,0,99.5,99.5,S. Ngabo,163.0,98.0,NaN,NaN,Horsens vs Vendsyssel,2024-08-24,86.6,49.1,NaN,NaN,NaN,NaN,36.9,4.3,true,NaN,NaN,NaN,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,1
