,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
3844,81,24,87.2,68.5,B 93,N. Mouritsen,2784869279,B 93 vs HB Køge,2025-03-07,13,,0,255.0,0.0405385047197341,nan,nan,none,nan,nan,nan,nan,0.0405385047197341,0.0,draw,22.496444163467256,1.0,22.496444163467256
3902,87,2,90.3,32.1,HB Køge,C. Jensen,2784877033,B 93 vs HB Køge,2025-03-07,15,,0,274.0,0.0207101013511419,nan,nan,none,nan,nan,nan,nan,0.0207101013511419,0.0,draw,20.359273071502333,1.0,20.359273071502333
4486,1,44,69.8,35.2,HB Køge,S. Larsen,2792672875,B 93 vs HB Køge,2025-03-29,13,,0,9.0,0.006840459536761,nan,nan,none,nan,nan,nan,nan,0.006840459536761,0.0,draw,33.63153282263537,1.0,33.63153282263537
4588,14,33,90.3,35.8,B 93,L. Henriksen,2792704331,B 93 vs HB Køge,2025-03-29,1,1.0,1,42.0,0.0981711074709892,nan,nan,none,nan,nan,nan,nan,,,B 93,17.196802028284218,1.0,17.196802028284218
4589,14,34,88.7,55.2,B 93,O. Addo,2792704661,B 93 vs HB Køge,2025-03-29,16,,1,42.0,0.0981711074709892,nan,nan,none,nan,nan,nan,nan,0.0981711074709892,0.7971344590187073,B 93,12.439051410778877,2.0,17.196802028284218
4669,20,41,55.6,48.1,B 93,E. Christensen,2794584783,B 93 vs HB Køge,2025-03-29,44,,6,61.0,0.0356721617281436,nan,nan,none,nan,nan,nan,nan,,,B 93,44.44063455892591,1.0,44.44063455892591
4670,20,42,46.4,39.4,B 93,E. Christensen,2792717011,B 93 vs HB Køge,2025-03-29,1,,6,61.0,0.0356721617281436,nan,nan,none,nan,nan,nan,nan,,,B 93,54.638081957550455,2.0,44.44063455892591
4671,20,47,76.2,56.3,B 93,F. Isaki,2792717025,B 93 vs HB Køge,2025-03-29,13,,6,61.0,0.0356721617281436,nan,nan,none,nan,nan,nan,nan,0.0356721617281436,0.0,B 93,24.61970755309656,3.0,44.44063455892591
4694,24,13,23.0,46.5,HB Køge,M. Chacón,2792723725,B 93 vs HB Køge,2025-03-29,49,,6,71.0,0.020064840093255,nan,nan,none,nan,nan,nan,nan,,,B 93,77.07950440940834,1.0,77.07950440940834
4695,24,13,23.0,46.5,HB Køge,M. Chacón,2792723819,B 93 vs HB Køge,2025-03-29,1,,6,71.0,0.020064840093255,nan,nan,none,nan,nan,nan,nan,,,B 93,77.07950440940834,2.0,77.07950440940834
4696,24,19,57.7,56.6,HB Køge,Mohamad Al Naser,2792723933,B 93 vs HB Køge,2025-03-29,13,,6,71.0,0.020064840093255,nan,nan,none,nan,nan,nan,nan,0.020064840093255,0.0,B 93,42.8117974394909,3.0,77.07950440940834
4725,26,41,95.7,17.7,HB Køge,M. Jensen,2792728113,B 93 vs HB Køge,2025-03-29,1,,5,77.0,0.0842796936631202,nan,nan,none,nan,nan,nan,nan,,,B 93,32.58496585850597,1.0,32.58496585850597
4726,26,42,97.1,31.5,HB Køge,S. Larsen,2792728223,B 93 vs HB Køge,2025-03-29,1,,5,77.0,0.0842796936631202,nan,nan,none,nan,nan,nan,nan,,,B 93,18.72591786802452,2.0,32.58496585850597
4727,26,46,84.6,35.8,HB Køge,M. Chacón,2792728277,B 93 vs HB Køge,2025-03-29,13,,5,77.0,0.0842796936631202,nan,nan,none,nan,nan,nan,nan,0.0842796936631202,0.0,B 93,20.947553556441864,3.0,32.58496585850597
4776,32,11,84.6,35.0,HB Køge,S. Hald,2792738443,B 93 vs HB Køge,2025-03-29,13,,0,91.0,0.028322484344244,nan,nan,none,nan,nan,nan,nan,0.028322484344244,0.0,B 93,21.49790687485645,1.0,21.49790687485645
4781,33,11,92.9,6.6,HB Køge,Mohamad Al Naser,2792740671,B 93 vs HB Køge,2025-03-29,1,,7,94.0,0.0174624845385551,nan,nan,none,nan,nan,nan,nan,,,B 93,43.976925767952444,1.0,43.976925767952444
4782,33,12,84.4,19.5,HB Køge,J. Arias,2792740961,B 93 vs HB Køge,2025-03-29,1,,7,94.0,0.0174624845385551,nan,nan,none,nan,nan,nan,nan,,,B 93,34.257991768345086,2.0,43.976925767952444
4783,33,18,76.7,36.9,HB Køge,M. Jensen,2792740967,B 93 vs HB Køge,2025-03-29,15,,7,94.0,0.0174624845385551,nan,nan,none,nan,nan,nan,nan,0.0174624845385551,0.0,B 93,26.73013280924732,3.0,43.976925767952444
4832,42,35,71.5,29.5,HB Køge,S. Hald,2792763105,B 93 vs HB Køge,2025-03-29,1,,7,123.0,0.0839926525950431,nan,nan,none,nan,nan,nan,nan,,,B 93,35.106979363083916,1.0,35.106979363083916
4833,42,36,64.5,25.9,HB Køge,M. Chacón,2792763197,B 93 vs HB Køge,2025-03-29,1,,7,123.0,0.0839926525950431,nan,nan,none,nan,nan,nan,nan,,,B 93,42.90757508878823,2.0,35.106979363083916
4834,42,39,82.2,12.3,HB Køge,Mohamad Al Naser,2792763359,B 93 vs HB Køge,2025-03-29,1,,7,123.0,0.0839926525950431,nan,nan,none,nan,nan,nan,nan,,,B 93,41.69088629424901,3.0,35.106979363083916
4835,42,42,91.6,45.5,HB Køge,G. Çulhacı,2792763401,B 93 vs HB Køge,2025-03-29,44,,7,123.0,0.0839926525950431,nan,nan,none,nan,nan,nan,nan,,,B 93,9.529428104561159,4.0,35.106979363083916
4836,42,42,91.8,45.8,HB Køge,G. Çulhacı,2792763407,B 93 vs HB Køge,2025-03-29,15,,7,123.0,0.0839926525950431,nan,nan,none,nan,nan,nan,nan,0.0839926525950431,0.0577256083488464,B 93,9.213034245024822,5.0,35.106979363083916
5046,59,16,73.2,49.1,HB Køge,Mohamad Al Naser,2792826187,B 93 vs HB Køge,2025-03-29,13,,0,198.0,0.0200496986508369,nan,nan,none,nan,nan,nan,nan,0.0200496986508369,0.0,B 93,26.815107682051174,1.0,26.815107682051174
5084,63,39,77.0,61.3,HB Køge,Mohamad Al Naser,2792835689,B 93 vs HB Køge,2025-03-29,1,,2,210.0,0.1471794545650482,nan,nan,none,nan,nan,nan,nan,,,B 93,25.625963396524234,1.0,25.625963396524234
5085,63,40,97.1,83.5,HB Køge,G. Çulhacı,2792835893,B 93 vs HB Køge,2025-03-29,1,1.0,2,210.0,0.1471794545650482,nan,nan,none,nan,nan,nan,nan,,,B 93,33.625288102854974,2.0,25.625963396524234
5086,63,41,98.3,40.9,HB Køge,S. Larsen,2792835911,B 93 vs HB Køge,2025-03-29,16,,2,210.0,0.1471794545650482,nan,nan,none,nan,nan,nan,nan,0.1471794545650482,0.2148589491844177,B 93,9.257429448826496,3.0,25.625963396524234
5229,82,32,95.1,57.9,HB Køge,N. Jakobsen,2792872187,B 93 vs HB Køge,2025-03-29,16,,0,268.0,0.352732390165329,nan,nan,none,nan,nan,nan,nan,0.352732390165329,0.9368534088134766,B 93,9.296235797353681,1.0,9.296235797353681
6384,48,23,63.0,74.8,Hillerød,A. Justinussen,2711941845,B 93 vs Hillerød,2024-08-23,3,,5,168.0,0.3072319030761719,nan,nan,none,none,nan,nan,nan,,,draw,44.542563913632094,1.0,44.542563913632094
6385,48,26,89.5,74.2,Hillerød,A. Justinussen,2711936369,B 93 vs Hillerød,2024-08-23,1,,5,168.0,0.3072319030761719,nan,nan,none,none,nan,nan,nan,,,draw,26.379727064547126,2.0,44.542563913632094
6386,48,28,87.4,46.8,Hillerød,T. Arndal,2711936381,B 93 vs Hillerød,2024-08-23,13,,5,168.0,0.3072319030761719,nan,nan,none,none,nan,nan,nan,0.3072319030761719,0.0,draw,12.999999999999995,3.0,44.542563913632094
6449,54,30,67.1,75.4,Hillerød,M. Veltz,2711943083,B 93 vs Hillerød,2024-08-23,49,,1,184.0,0.0261246692389249,nan,nan,none,none,nan,nan,nan,,,draw,41.56404696369208,1.0,41.56404696369208
6450,54,31,75.2,67.1,Hillerød,M. Veltz,2711943161,B 93 vs Hillerød,2024-08-23,15,,1,184.0,0.0261246692389249,nan,nan,none,none,nan,nan,nan,0.0261246692389249,0.0,draw,30.12391076869004,2.0,41.56404696369208
6564,67,9,81.5,34.0,B 93,S. Clemmensen,2711957577,B 93 vs Hillerød,2024-08-23,13,,0,228.0,0.0218452550470829,nan,nan,none,none,nan,nan,nan,0.0218452550470829,0.0,draw,24.45914961727002,1.0,24.45914961727002
6726,81,48,77.5,78.7,Hillerød,N. Schmidt,2711972343,B 93 vs Hillerød,2024-08-23,74,,6,282.0,0.0413669981062412,nan,nan,none,none,nan,nan,nan,,,draw,36.468342435597485,1.0,36.468342435597485
6727,81,53,77.5,78.7,Hillerød,N. Schmidt,2711972347,B 93 vs Hillerød,2024-08-23,49,,6,282.0,0.0413669981062412,nan,nan,none,none,nan,nan,nan,,,draw,36.468342435597485,2.0,36.468342435597485
6728,81,53,77.5,78.7,Hillerød,N. Schmidt,2711972369,B 93 vs Hillerød,2024-08-23,1,,6,282.0,0.0413669981062412,nan,nan,none,none,nan,nan,nan,,,draw,36.468342435597485,3.0,36.468342435597485
6729,81,54,81.1,49.5,Hillerød,S. Opoku,2711972377,B 93 vs Hillerød,2024-08-23,14,,6,282.0,0.0413669981062412,nan,nan,none,none,nan,nan,nan,0.0413669981062412,0.0,draw,18.90661259982867,4.0,36.468342435597485
7535,20,15,55.4,42.7,B 93,Ahmed Daghim,2802160717,B 93 vs Hillerød,2025-04-17,7,,8,69.0,0.0540778152644634,nan,nan,none,none,nan,nan,nan,,,draw,45.19347298006649,1.0,45.19347298006649
7536,20,16,65.7,53.6,B 93,Ahmed Daghim,2802160743,B 93 vs Hillerød,2025-04-17,1,,8,69.0,0.0540778152644634,nan,nan,none,none,nan,nan,nan,,,draw,34.48840384825021,2.0,45.19347298006649
7537,20,20,93.1,18.9,B 93,V. Hammershøy-Mistrati,2802160771,B 93 vs Hillerød,2025-04-17,1,,8,69.0,0.0540778152644634,nan,nan,none,none,nan,nan,nan,,,draw,31.856239577200572,3.0,45.19347298006649
7538,20,23,91.4,68.3,B 93,F. Isaki,2802160779,B 93 vs Hillerød,2025-04-17,13,,8,69.0,0.0540778152644634,nan,nan,none,none,nan,nan,nan,0.0540778152644634,0.0,draw,20.220039564748625,4.0,45.19347298006649
7562,22,20,49.1,58.2,B 93,F. Isaki,2802161217,B 93 vs Hillerød,2025-04-17,49,,7,78.0,0.0509102381765842,nan,nan,none,none,nan,nan,nan,,,draw,51.55627992786136,1.0,51.55627992786136
7563,22,23,74.1,46.0,B 93,F. Isaki,2802161227,B 93 vs Hillerød,2025-04-17,1,,7,78.0,0.0509102381765842,nan,nan,none,none,nan,nan,nan,,,draw,26.207060117456905,2.0,51.55627992786136
7564,22,27,87.5,31.1,B 93,Ahmed Daghim,2802161231,B 93 vs Hillerød,2025-04-17,13,,7,78.0,0.0509102381765842,nan,nan,none,none,nan,nan,nan,0.0509102381765842,0.0,draw,22.659655778497605,3.0,51.55627992786136
7633,26,18,79.0,55.0,Hillerød,M. Due Grandt,2802162019,B 93 vs Hillerød,2025-04-17,15,,0,91.0,0.070418395102024,nan,nan,none,none,nan,nan,nan,0.070418395102024,0.0988098457455635,draw,21.587033144922902,1.0,21.587033144922902
7706,34,36,78.5,66.3,B 93,V. Hammershøy-Mistrati,2802163755,B 93 vs Hillerød,2025-04-17,1,,2,118.0,0.1031278297305107,nan,nan,none,none,nan,nan,nan,,,draw,26.980363229578654,1.0,26.980363229578654
7707,34,38,95.7,64.6,B 93,F. Isaki,2802163759,B 93 vs Hillerød,2025-04-17,15,,2,118.0,0.1031278297305107,nan,nan,none,none,nan,nan,nan,0.1031278297305107,0.1053548082709312,draw,15.220052562327103,2.0,26.980363229578654
8002,67,59,89.9,70.5,B 93,O. Addo,2802174563,B 93 vs Hillerød,2025-04-17,8,,1,219.0,0.03919567912817,nan,nan,none,none,nan,nan,nan,,,draw,22.85300855467393,1.0,22.85300855467393
8003,68,0,86.7,68.1,B 93,O. Addo,2802174573,B 93 vs Hillerød,2025-04-17,13,,1,219.0,0.03919567912817,nan,nan,none,none,nan,nan,nan,0.03919567912817,0.0,draw,22.461077445216198,2.0,22.85300855467393
8118,76,54,74.6,33.1,Hillerød,C. Allen,2802176303,B 93 vs Hillerød,2025-04-17,1,,7,245.0,0.0955924391746521,nan,nan,none,none,nan,nan,nan,,,draw,30.508523399207643,1.0,30.508523399207643
8119,76,58,92.3,25.5,Hillerød,M. Bay,2802176323,B 93 vs Hillerød,2025-04-17,1,,7,245.0,0.0955924391746521,nan,nan,none,none,nan,nan,nan,,,draw,25.6815108589818,2.0,30.508523399207643
8120,77,1,86.8,37.2,Hillerød,M. Due Grandt,2802176325,B 93 vs Hillerød,2025-04-17,13,,7,245.0,0.0955924391746521,nan,nan,none,none,nan,nan,nan,0.0955924391746521,0.0,draw,18.386951895297926,3.0,30.508523399207643
8167,80,32,84.7,44.6,B 93,L. Henriksen,2802177183,B 93 vs Hillerød,2025-04-17,15,,0,257.0,0.1438232809305191,nan,nan,none,none,nan,nan,nan,0.1438232809305191,0.087287001311779,draw,16.22498073958795,1.0,16.22498073958795
8205,83,38,71.1,61.1,B 93,N. Thomsen,2802177851,B 93 vs Hillerød,2025-04-17,1,,6,268.0,0.0339471027255058,nan,nan,none,none,nan,nan,nan,,,draw,30.958359129643814,1.0,30.958359129643814
8206,83,41,66.6,52.2,B 93,M. Wohlgemuth,2802177863,B 93 vs Hillerød,2025-04-17,1,,6,268.0,0.0339471027255058,nan,nan,none,none,nan,nan,nan,,,draw,33.47237667092076,2.0,30.958359129643814
8207,83,44,73.8,44.8,B 93,F. Isaki,2802177865,B 93 vs Hillerød,2025-04-17,15,,6,268.0,0.0339471027255058,nan,nan,none,none,nan,nan,nan,0.0339471027255058,0.2164042592048645,draw,26.711046404062873,3.0,30.958359129643814
8223,89,28,75.0,76.4,B 93,E. Nnamani,2802178903,B 93 vs Hillerød,2025-04-17,1,,7,277.0,0.0662808194756507,nan,nan,none,none,nan,nan,nan,,,B 93,36.358767855910635,1.0,36.358767855910635
8224,89,31,90.2,84.4,B 93,O. Addo,2802178915,B 93 vs Hillerød,2025-04-17,1,,7,277.0,0.0662808194756507,nan,nan,none,none,nan,nan,nan,,,B 93,35.76870140220358,2.0,36.358767855910635
8225,89,35,83.9,59.3,B 93,F. Isaki,2802178917,B 93 vs Hillerød,2025-04-17,15,,7,277.0,0.0662808194756507,nan,nan,none,none,nan,nan,nan,0.0662808194756507,0.5460169315338135,B 93,18.593009439033793,3.0,36.358767855910635
8234,90,39,94.0,29.3,Hillerød,P. Larsen,2802179047,B 93 vs Hillerød,2025-04-17,13,,0,281.0,0.0198878459632396,nan,nan,none,none,nan,nan,nan,0.0198878459632396,0.0,B 93,21.55203006679417,1.0,21.55203006679417
8890,6,58,84.7,54.6,Hobro,M. Kristensen,2750095877,B 93 vs Hobro,2024-11-22,15,,0,31.0,0.1091133058071136,nan,nan,none,nan,nan,none,nan,0.1091133058071136,0.070382259786129,draw,15.976545308670456,1.0,15.976545308670456
8926,9,39,93.9,66.4,Hobro,S. Andreasen,2750097077,B 93 vs Hobro,2024-11-22,15,,0,41.0,0.135919913649559,nan,nan,none,nan,nan,none,nan,0.135919913649559,0.0,draw,17.497714136423653,1.0,17.497714136423653
9257,33,32,89.5,63.0,B 93,S. Koch,2750109445,B 93 vs Hobro,2024-11-22,13,,0,114.0,0.0593784265220165,nan,nan,none,nan,nan,none,nan,0.0593784265220165,0.0,draw,16.710774967068403,1.0,16.710774967068403
9281,35,50,60.6,24.7,B 93,N. Morberg,2750110639,B 93 vs Hobro,2024-11-22,1,,8,121.0,0.0265308674424886,nan,nan,none,nan,nan,none,nan,,,draw,46.82360515808239,1.0,46.82360515808239
9282,35,52,65.8,14.6,B 93,S. Koch,2750110653,B 93 vs Hobro,2024-11-22,1,,8,121.0,0.0265308674424886,nan,nan,none,nan,nan,none,nan,,,draw,49.221946324784845,2.0,46.82360515808239
9283,35,53,66.5,27.6,B 93,N. Morberg,2750110669,B 93 vs Hobro,2024-11-22,1,,8,121.0,0.0265308674424886,nan,nan,none,nan,nan,none,nan,,,draw,40.29900743194552,3.0,46.82360515808239
9284,35,55,79.7,8.2,B 93,S. Koch,2750110695,B 93 vs Hobro,2024-11-22,1,,8,121.0,0.0265308674424886,nan,nan,none,nan,nan,none,nan,,,draw,46.46859154310575,4.0,46.82360515808239
9285,35,58,74.4,58.1,B 93,N. Mouritsen,2750110701,B 93 vs Hobro,2024-11-22,15,,8,121.0,0.0265308674424886,nan,nan,none,nan,nan,none,nan,0.0265308674424886,0.0,draw,26.85088452919195,5.0,46.82360515808239
9390,43,53,33.8,6.2,B 93,M. Mouritz,2750113881,B 93 vs Hobro,2024-11-22,8,,7,157.0,0.0140681443735957,nan,nan,none,nan,nan,none,nan,,,draw,79.3780826173069,1.0,79.3780826173069
9391,43,54,33.8,6.2,B 93,M. Mouritz,2750113887,B 93 vs Hobro,2024-11-22,49,,7,157.0,0.0140681443735957,nan,nan,none,nan,nan,none,nan,,,draw,79.3780826173069,2.0,79.3780826173069
9392,43,55,33.8,6.2,B 93,M. Mouritz,2750113927,B 93 vs Hobro,2024-11-22,1,,7,157.0,0.0140681443735957,nan,nan,none,nan,nan,none,nan,,,draw,79.3780826173069,3.0,79.3780826173069
9393,44,0,71.3,36.6,B 93,E. Nnamani,2750113931,B 93 vs Hobro,2024-11-22,15,,7,157.0,0.0140681443735957,nan,nan,none,nan,nan,none,nan,0.0140681443735957,0.0437788888812065,draw,31.674121929423713,4.0,79.3780826173069
9638,58,46,78.2,72.7,Hobro,V. Rasmussen,2750146195,B 93 vs Hobro,2024-11-22,1,,4,228.0,0.0296659879386425,nan,nan,none,nan,nan,none,nan,,,draw,31.47268657105713,1.0,31.47268657105713
9639,58,46,82.8,88.1,Hobro,F. Dietz,2750146215,B 93 vs Hobro,2024-11-22,1,,4,228.0,0.0296659879386425,nan,nan,none,nan,nan,none,nan,,,draw,41.80251188624913,2.0,31.47268657105713
9640,58,47,71.0,69.7,Hobro,M. Kristensen,2750146269,B 93 vs Hobro,2024-11-22,1,,4,228.0,0.0296659879386425,nan,nan,none,nan,nan,none,nan,,,draw,35.05837988270422,3.0,31.47268657105713
9641,58,50,79.1,64.2,Hobro,V. Rasmussen,2750146277,B 93 vs Hobro,2024-11-22,15,,4,228.0,0.0296659879386425,nan,nan,none,nan,nan,none,nan,0.0296659879386425,0.0,draw,25.267568145747628,4.0,31.47268657105713
9642,58,53,91.6,46.0,Hobro,S. Andreasen,2750146397,B 93 vs Hobro,2024-11-22,3,,0,229.0,0.6952956318855286,nan,nan,none,nan,nan,none,nan,,,draw,9.303762679690411,1.0,9.303762679690411
9643,58,53,92.9,50.7,Hobro,S. Andreasen,2750146407,B 93 vs Hobro,2024-11-22,15,,0,229.0,0.6952956318855286,nan,nan,none,nan,nan,none,nan,0.6952956318855286,0.3925723433494568,draw,7.134423592694782,2.0,9.303762679690411
9644,58,54,96.7,54.0,Hobro,S. Andreasen,2750146591,B 93 vs Hobro,2024-11-22,16,,0,230.0,0.7559351921081543,nan,nan,none,nan,nan,none,nan,0.7559351921081543,0.9873188138008118,draw,5.185556864985667,1.0,5.185556864985667
9753,69,7,78.3,73.3,Hobro,L. Klitten,2750158233,B 93 vs Hobro,2024-11-22,1,,2,262.0,0.0384762734174728,nan,nan,none,nan,nan,none,nan,,,Hobro,31.839912060180065,1.0,31.839912060180065
9754,69,9,76.5,63.0,Hobro,M. Kristensen,2750158235,B 93 vs Hobro,2024-11-22,13,,2,262.0,0.0384762734174728,nan,nan,none,nan,nan,none,nan,0.0384762734174728,0.0,Hobro,26.85609800399157,2.0,31.839912060180065
10053,93,52,35.1,71.1,B 93,M. Falkesgaard,2750176945,B 93 vs Hobro,2024-11-22,1,,10,347.0,0.0141368135809898,nan,nan,none,nan,nan,none,nan,,,Hobro,68.24382755971415,1.0,68.24382755971415
10054,93,56,52.0,76.9,B 93,A. Heimer,2750177057,B 93 vs Hobro,2024-11-22,1,,10,347.0,0.0141368135809898,nan,nan,none,nan,nan,none,nan,,,Hobro,55.02372215690248,2.0,68.24382755971415
10055,94,2,84.8,42.1,B 93,J. Voldby,2750177067,B 93 vs Hobro,2024-11-22,44,,10,347.0,0.0141368135809898,nan,nan,none,nan,nan,none,nan,,,Hobro,17.130382365843445,3.0,68.24382755971415
10056,94,2,82.4,44.6,B 93,J. Voldby,2750177095,B 93 vs Hobro,2024-11-22,13,,10,347.0,0.0141368135809898,nan,nan,none,nan,nan,none,nan,0.0141368135809898,0.0,Hobro,18.409780009549266,4.0,68.24382755971415
10626,5,3,70.0,58.4,B 93,M. Wohlgemuth,2805768913,B 93 vs Hobro,2025-04-25,1,,3,28.0,0.0265562795102596,nan,nan,none,none,nan,nan,nan,,,draw,31.153811965793206,1.0,31.153811965793206
10627,5,6,84.2,35.0,B 93,F. Isaki,2805768921,B 93 vs Hobro,2025-04-25,15,,3,28.0,0.0265562795102596,nan,nan,none,none,nan,nan,nan,0.0265562795102596,0.5820867419242859,draw,21.78623418583395,2.0,31.153811965793206
10651,7,15,79.6,50.5,B 93,S. Koch,2805770563,B 93 vs Hobro,2025-04-25,15,,0,37.0,0.0382162369787693,nan,nan,none,none,nan,nan,nan,0.0382162369787693,0.0,draw,20.406126531020046,1.0,20.406126531020046
10652,7,16,74.9,69.9,B 93,N. Thomsen,2805770591,B 93 vs Hobro,2025-04-25,1,,4,38.0,0.057428628206253,nan,nan,none,none,nan,nan,nan,,,draw,32.031546949843055,1.0,32.031546949843055
10653,7,17,78.2,57.8,B 93,F. Isaki,2805770607,B 93 vs Hobro,2025-04-25,3,,4,38.0,0.057428628206253,nan,nan,none,none,nan,nan,nan,,,draw,23.15340147796863,2.0,32.031546949843055
10654,7,20,75.6,63.0,B 93,F. Isaki,2805770613,B 93 vs Hobro,2025-04-25,15,,4,38.0,0.057428628206253,nan,nan,none,none,nan,nan,nan,0.057428628206253,0.0,draw,27.647061326658214,3.0,32.031546949843055
10736,13,35,89.7,26.7,Hobro,M. Nielsen,2805774629,B 93 vs Hobro,2025-04-25,1,,4,60.0,0.0621796809136867,nan,nan,none,none,nan,nan,nan,,,B 93,25.47508586835381,1.0,25.47508586835381
10737,13,39,96.7,60.9,Hobro,L. Klitten,2805774635,B 93 vs Hobro,2025-04-25,15,,4,60.0,0.0621796809136867,nan,nan,none,none,nan,nan,nan,0.0621796809136867,0.0,B 93,11.388590782006348,2.0,25.47508586835381
10974,33,5,69.7,16.2,B 93,N. Thomsen,2805785239,B 93 vs Hobro,2025-04-25,1,,4,118.0,0.4519437849521637,nan,nan,none,none,nan,nan,nan,,,B 93,45.39306114374751,1.0,45.39306114374751
10975,33,6,88.1,10.4,B 93,L. Henriksen,2805785245,B 93 vs Hobro,2025-04-25,1,,4,118.0,0.4519437849521637,nan,nan,none,none,nan,nan,nan,,,B 93,41.34936517045939,2.0,45.39306114374751
10976,33,7,93.1,48.4,B 93,C. Björk,2805785297,B 93 vs Hobro,2025-04-25,1,1.0,4,118.0,0.4519437849521637,nan,nan,none,none,nan,nan,nan,,,B 93,7.083078426785918,3.0,45.39306114374751
10977,33,9,90.8,49.9,B 93,O. Addo,2805785743,B 93 vs Hobro,2025-04-25,16,,4,118.0,0.4519437849521637,nan,nan,none,none,nan,nan,nan,0.4519437849521637,0.8778096437454224,B 93,9.200543462209179,4.0,45.39306114374751
11031,38,27,70.4,76.9,B 93,O. Addo,2805789749,B 93 vs Hobro,2025-04-25,1,,3,133.0,0.1329522281885147,nan,nan,none,none,nan,nan,nan,,,B 93,39.99712489667226,1.0,39.99712489667226
11032,38,28,74.1,49.7,B 93,F. Isaki,2805789807,B 93 vs Hobro,2025-04-25,3,,3,133.0,0.1329522281885147,nan,nan,none,none,nan,nan,nan,,,B 93,25.90173739346456,2.0,39.99712489667226
11033,38,30,83.1,43.4,B 93,F. Isaki,2805789815,B 93 vs Hobro,2025-04-25,15,,3,133.0,0.1329522281885147,nan,nan,none,none,nan,nan,nan,0.1329522281885147,0.8023618459701538,B 93,18.14304274370758,3.0,39.99712489667226
11187,50,49,38.5,74.8,B 93,N. Thomsen,2805812247,B 93 vs Hobro,2025-04-25,1,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,,,B 93,66.3120652671895,1.0,66.3120652671895
11188,50,50,54.0,84.4,B 93,M. Wohlgemuth,2807887993,B 93 vs Hobro,2025-04-25,49,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,,,B 93,57.440055710279395,2.0,66.3120652671895
11189,50,51,48.8,75.4,B 93,M. Wohlgemuth,2805812257,B 93 vs Hobro,2025-04-25,1,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,,,B 93,57.15417745012171,3.0,66.3120652671895
11190,50,52,42.6,80.6,B 93,N. Mouritsen,2805812279,B 93 vs Hobro,2025-04-25,1,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,,,B 93,65.04705988743841,4.0,66.3120652671895
11191,50,53,63.1,65.1,B 93,C. Björk,2805812291,B 93 vs Hobro,2025-04-25,1,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,,,B 93,39.870038876329176,5.0,66.3120652671895
11192,50,59,84.6,53.6,B 93,F. Isaki,2805812435,B 93 vs Hobro,2025-04-25,14,,10,176.0,0.226839393377304,nan,nan,none,none,nan,nan,nan,0.226839393377304,0.0,B 93,15.815182578775376,6.0,66.3120652671895
11321,61,55,62.4,29.3,B 93,Ahmed Daghim,2805824459,B 93 vs Hobro,2025-04-25,3,,4,215.0,0.1030700281262397,nan,nan,none,none,nan,nan,nan,,,B 93,42.92143986401202,1.0,42.92143986401202
11322,61,59,79.3,53.2,B 93,Ahmed Daghim,2805824573,B 93 vs Hobro,2025-04-25,15,,4,215.0,0.1030700281262397,nan,nan,none,none,nan,nan,nan,0.1030700281262397,0.167124256491661,B 93,20.945882650296696,2.0,42.92143986401202
11350,65,30,83.9,4.0,Hobro,E. Søgaard,2807910385,B 93 vs Hobro,2025-04-25,8,,8,233.0,0.155221477150917,nan,nan,none,none,nan,nan,nan,,,B 93,48.73612623095931,1.0,48.73612623095931
11351,65,31,87.4,12.2,Hobro,E. Søgaard,2805828119,B 93 vs Hobro,2025-04-25,49,,8,233.0,0.155221477150917,nan,nan,none,none,nan,nan,nan,,,B 93,39.844698518121575,2.0,48.73612623095931
11352,65,32,90.2,13.4,Hobro,E. Søgaard,2805828249,B 93 vs Hobro,2025-04-25,1,,8,233.0,0.155221477150917,nan,nan,none,none,nan,nan,nan,,,B 93,37.889312477267254,3.0,48.73612623095931
11353,65,38,92.1,45.2,Hobro,M. Bruhn,2805828257,B 93 vs Hobro,2025-04-25,13,,8,233.0,0.155221477150917,nan,nan,none,none,nan,nan,nan,0.155221477150917,0.0,B 93,9.243916918709301,4.0,48.73612623095931
11375,67,41,59.8,44.5,Hobro,S. Andreasen,2805830143,B 93 vs Hobro,2025-04-25,1,,7,238.0,0.2470302581787109,nan,nan,none,none,nan,nan,nan,,,B 93,40.57449938076871,1.0,40.57449938076871
