Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,M. Kallesoe,Horsens,RB,44725266.30583097,44725266.30583097,38889489.89572047,2535716.8165384913,144868,HB Køge vs Horsens,2024-08-11
Player,S. Hausner,Horsens,RCB,43331369.66294075,43331369.66294075,37826113.981558606,3261453.903585617,144868,HB Køge vs Horsens,2024-08-11
Player,M. Gudmann,HB Køge,RCB,39622295.06417693,39622295.06417693,29188985.239539087,5982838.702330939,144868,HB Køge vs Horsens,2024-08-11
Player,H. Bonnesen,HB Køge,LCB,35971940.2031828,35971940.2031828,26116611.15298229,5935909.432317406,130497,HB Køge vs Horsens,2024-08-11
Player,E. Just,Horsens,RM,22438475.229982052,22438475.229982052,19356340.39606121,1324532.0246283086,144868,HB Køge vs Horsens,2024-08-11
Player,J. Arias,HB Køge,CF,19551546.11476234,19551546.11476234,17640377.012327988,1432928.7272506924,144868,HB Køge vs Horsens,2024-08-11
Player,C. Tape,Horsens,SUB,19457621.402042247,19457621.402042247,18279348.61129549,526556.3705058754,37446,HB Køge vs Horsens,2024-08-11
Player,M. Jensen,HB Køge,LCM,17955686.51242789,17955686.51242789,16315582.642186342,828082.8800532382,144868,HB Køge vs Horsens,2024-08-11
Player,S. Pingel,Horsens,RF,17893229.440098535,17893229.440098535,14606092.984439163,2201820.7689117864,144868,HB Køge vs Horsens,2024-08-11
Player,A. Herdonsson,Horsens,LM,16376985.27991462,16376985.27991462,15451295.330980688,623004.2313147958,144868,HB Køge vs Horsens,2024-08-11
Player,Y. Dhaflaoui,HB Køge,RW,14687192.252203496,14687192.252203496,13363391.592948267,706581.3063835286,67661,HB Køge vs Horsens,2024-08-11
Player,F. Christensen,Horsens,CDM,13724882.272490818,13724882.272490818,12783286.424914962,722789.8407433522,107351,HB Køge vs Horsens,2024-08-11
Player,M. Jakobsen,HB Køge,CDM,13556586.190819867,13556586.190819867,11686098.067241268,1641289.6243756018,123929,HB Køge vs Horsens,2024-08-11
Player,C. Jensen,HB Køge,RCM,12133231.513159443,12133231.513159443,11116192.570069974,587896.3283703465,94597,HB Køge vs Horsens,2024-08-11
Player,M. Egho,Horsens,LF,11834184.828366766,11834184.828366766,9264565.647428853,1769798.616207134,107422,HB Køge vs Horsens,2024-08-11
Player,J. Ankersen,Horsens,CAM,11795553.095095767,11795553.095095767,10158287.30702038,834775.6761182225,94478,HB Køge vs Horsens,2024-08-11
Player,M. Khan,HB Køge,SUB,11246527.110311465,11246527.110311465,10621832.137312312,307994.35408037837,77207,HB Køge vs Horsens,2024-08-11
Player,J. Lawrence,HB Køge,SUB,8034728.766280721,8034728.766280721,6474336.345279344,935355.5172920916,20939,HB Køge vs Horsens,2024-08-11
Player,M. Chacon,HB Køge,SUB,6028024.458373838,6028024.458373838,4931285.892457482,667350.1070552927,50271,HB Køge vs Horsens,2024-08-11
Player,O. Kjaergaard,Horsens,SUB,5514102.165061597,5514102.165061597,4410714.005470889,622538.5735429556,50390,HB Køge vs Horsens,2024-08-11
Player,K. Karikari,Horsens,SUB,4994009.145758828,4994009.145758828,4030735.3535430655,517393.1494929633,37517,HB Køge vs Horsens,2024-08-11
Player,G. Larsen,HB Køge,SUB,3536251.800572082,3536251.800572082,2992039.573650901,395941.4801829708,21014,HB Køge vs Horsens,2024-08-11
Player,I. Dorgu,HB Køge,SUB,1957922.8759384158,1957922.8759384158,1798455.0623644989,92963.91672028517,14371,HB Køge vs Horsens,2024-08-11
Team,None,Horsens,None,nan,nan,2484.48054665386,317.30652024599544,None,HB Køge vs Horsens,2024-08-11
Team,None,HB Køge,None,nan,nan,2369.3955360700957,316.3226739163396,None,HB Køge vs Horsens,2024-08-11
Player,F. Dukic,Hvidovre,GK,168519169.88326004,168519169.88326004,81766985.07710244,74020115.12597018,144538,Hobro vs Hvidovre,2024-08-17
Player,A. Sondergaard,Hobro,GK,146446908.2474465,146446908.2474465,60771808.15990016,72041394.41464686,144538,Hobro vs Hvidovre,2024-08-17
Player,N. Clausen,Hvidovre,LB,69818365.73626645,69818365.73626645,62084558.24011753,3650771.8221604847,144538,Hobro vs Hvidovre,2024-08-17
Player,O. Klitten,Hobro,RWB,52099705.84015298,52099705.84015298,45130004.199696675,2964407.5629571723,126791,Hobro vs Hvidovre,2024-08-17
Player,E. Sogaard,Hobro,RCB,46959168.89952418,46959168.89952418,39394131.59644113,3934573.7058940134,144538,Hobro vs Hvidovre,2024-08-17
Player,F. Dietz,Hobro,LCB,45473209.084991194,45473209.084991194,37752739.63400511,3337346.9401599127,144538,Hobro vs Hvidovre,2024-08-17
Player,M. Olsen,Hvidovre,RCB,43143178.850893624,43143178.850893624,36496135.92336813,3292442.2357903267,144538,Hobro vs Hvidovre,2024-08-17
Player,A. Iljazovski,Hvidovre,RB,40341369.528054394,40341369.528054394,35874960.965905555,1800292.6615515114,144538,Hobro vs Hvidovre,2024-08-17
Player,D. Stenderup,Hvidovre,LCB,39558024.34936932,39558024.34936932,34608814.539260626,3161787.771072132,144538,Hobro vs Hvidovre,2024-08-17
Player,M. Jacobsen,Hobro,SUB,37021668.349481285,37021668.349481285,32139246.165840805,3397348.170599047,111740,Hobro vs Hvidovre,2024-08-17
Player,L. Klitten,Hobro,LWB,36517825.949487776,36517825.949487776,31366127.44628787,1818824.2313752603,126791,Hobro vs Hvidovre,2024-08-17
Player,A. Smed,Hvidovre,LW,19714281.983555213,19714281.983555213,16945453.005864628,1506555.8815819127,101837,Hobro vs Hvidovre,2024-08-17
Player,Mathias Kristensen,Hobro,RCM,18906251.27167816,18906251.27167816,16772569.007517008,748114.3858075645,144538,Hobro vs Hvidovre,2024-08-17
Player,J. Gemmer,Hvidovre,RDM,18521571.78162676,18521571.78162676,17532296.218436025,605070.7605442585,126492,Hobro vs Hvidovre,2024-08-17
Player,J. Singh,Hvidovre,SUB,17723222.660899952,17723222.660899952,16360282.339769816,683136.6145829672,75320,Hobro vs Hvidovre,2024-08-17
Player,C. Jakobsen,Hvidovre,CAM,17428466.19105253,17428466.19105253,15492271.08149206,1126442.1482588816,144538,Hobro vs Hvidovre,2024-08-17
Player,F. Christensen,Hobro,RF,16045511.978085462,16045511.978085462,13509508.101865212,1971627.9694715296,144538,Hobro vs Hvidovre,2024-08-17
Player,Z. Hyltoft,Hobro,CM,15241802.73016885,15241802.73016885,13811953.15816121,1135517.8137995985,144538,Hobro vs Hvidovre,2024-08-17
Player,F. Hogh,Hvidovre,ST,12826548.668996034,12826548.668996034,10915052.453508211,1670441.7156895716,112795,Hobro vs Hvidovre,2024-08-17
Player,J. Adjei-Broni,Hvidovre,RW,12509685.880145112,12509685.880145112,10416414.00997958,700347.5607219395,69218,Hobro vs Hvidovre,2024-08-17
Player,J. Cornelius,Hobro,LF,12348945.34553719,12348945.34553719,10966995.931399459,848319.8477652846,97952,Hobro vs Hvidovre,2024-08-17
Player,V. Rasmussen,Hobro,LCM,10851345.782566283,10851345.782566283,10081172.417876238,335867.5862341565,97952,Hobro vs Hvidovre,2024-08-17
Player,M. Kaalund,Hvidovre,LDM,10533574.056234568,10533574.056234568,9489369.02785018,696211.688327585,102305,Hobro vs Hvidovre,2024-08-17
Player,J. Boge,Hobro,CB,9985442.500827579,9985442.500827579,8431004.241258645,1170261.9052317527,32798,Hobro vs Hvidovre,2024-08-17
Player,M. Nielsen,Hobro,SUB,7709437.916053748,7709437.916053748,6663827.3432370415,347834.93084755354,17747,Hobro vs Hvidovre,2024-08-17
Player,M. Compaore,Hobro,SUB,7593777.867354254,7593777.867354254,6497540.779782184,516175.697412508,46586,Hobro vs Hvidovre,2024-08-17
Player,M. Fredslund,Hvidovre,SUB,5364263.4411295755,5364263.4411295755,4640023.976918238,261502.85356517578,42701,Hobro vs Hvidovre,2024-08-17
Player,M. Spelmann,Hvidovre,SUB,5077302.027890887,5077302.027890887,4310838.08338151,437043.7034042508,42233,Hobro vs Hvidovre,2024-08-17
Player,Theo Hansen,Hobro,SUB,4814490.131193648,4814490.131193648,4269000.5443023015,379498.76907736756,46586,Hobro vs Hvidovre,2024-08-17
Player,S. Makienok,Hvidovre,SUB,4312232.976551757,4312232.976551757,3703223.710491521,484839.87223292515,31743,Hobro vs Hvidovre,2024-08-17
Player,E. Jensen,Hvidovre,SUB,2759470.6805986073,2759470.6805986073,2420793.2865732685,127137.52380894528,18046,Hobro vs Hvidovre,2024-08-17
Player,O. Dorph,Hobro,SUB,2158254.080028439,2158254.080028439,1911280.5409658703,187325.60578609162,17747,Hobro vs Hvidovre,2024-08-17
Team,None,Hvidovre,None,nan,nan,2511.847901174952,341.1133134894435,None,Hobro vs Hvidovre,2024-08-17
Team,None,Hobro,None,nan,nan,2348.648170505683,315.52460286213545,None,Hobro vs Hvidovre,2024-08-17
Player,M. Delac,Horsens,GK,179912035.71493262,179912035.71493262,94015781.05394194,72827041.9296679,147490,Horsens vs Kolding,2024-08-16
Player,L. Moser,Kolding,GK,150853617.53950962,150853617.53950962,73113303.06142989,68433069.59291598,147490,Horsens vs Kolding,2024-08-16
Player,M. Kallesoe,Horsens,RB,50995282.77335759,50995282.77335759,45347736.073955245,2773923.130176529,147490,Horsens vs Kolding,2024-08-16
Player,S. Hausner,Horsens,RCB,49892546.84465509,49892546.84465509,44182774.952257745,3000682.6505812327,147490,Horsens vs Kolding,2024-08-16
Player,C. Tape,Horsens,SUB,49788222.95219999,49788222.95219999,44484343.685944214,2366007.44474199,127127,Horsens vs Kolding,2024-08-16
Player,A. Norager,Kolding,LCB,47596741.54209099,47596741.54209099,40623201.95095961,3697526.768762092,147490,Horsens vs Kolding,2024-08-16
Player,O. Kolskogen,Horsens,LCB,45874748.57150571,45874748.57150571,40127572.213067055,4320402.6754698595,123486,Horsens vs Kolding,2024-08-16
Player,S. Jalal,Kolding,RWB,44713660.45947453,44713660.45947453,39656343.2992852,2005627.485586234,100924,Horsens vs Kolding,2024-08-16
Player,A. Njai,Kolding,LWB,42450081.07945325,42450081.07945325,34797091.81211655,3223410.1018475844,147490,Horsens vs Kolding,2024-08-16
Player,C. Vestergaard,Kolding,RCB,36913742.19517931,36913742.19517931,29421611.190388855,4003091.190770532,147490,Horsens vs Kolding,2024-08-16
Player,A. Leifsson,Kolding,CB,22595337.384008635,22595337.384008635,18574059.2921134,2942427.1074150805,147490,Horsens vs Kolding,2024-08-16
Player,C. Jorgensen,Kolding,RDM,18184686.84574806,18184686.84574806,15577741.875791488,1167061.1328234281,147490,Horsens vs Kolding,2024-08-16
Player,V. Westh,Kolding,LDM,17427890.811785202,17427890.811785202,16179138.575539509,716564.3119234913,147490,Horsens vs Kolding,2024-08-16
Player,J. Madsen,Horsens,LB,16661884.478021743,16661884.478021743,14525947.235429727,990962.7693489669,99727,Horsens vs Kolding,2024-08-16
Player,O. Kjaergaard,Horsens,RM,16619411.485914595,16619411.485914595,14764330.325707119,1019945.0268117258,147490,Horsens vs Kolding,2024-08-16
Player,F. Christensen,Horsens,CDM,16256428.902604995,16256428.902604995,15095460.666504562,648021.4851449049,123566,Horsens vs Kolding,2024-08-16
Player,S. Pingel,Horsens,LF,15923188.661098363,15923188.661098363,13754967.484781599,1052772.6030740186,147490,Horsens vs Kolding,2024-08-16
Player,C. Enemark,Kolding,SUB,15772947.292274985,15772947.292274985,13060397.738542698,1408034.4604424583,46566,Horsens vs Kolding,2024-08-16
Player,P. Ngongo,Kolding,LAM,15258891.22358898,15258891.22358898,12490102.356860368,1986145.9530883424,147490,Horsens vs Kolding,2024-08-16
Player,M. Sarr,Kolding,RAM,15065039.626107147,15065039.626107147,12705837.961704886,1325477.87854213,126090,Horsens vs Kolding,2024-08-16
Player,A. Herdonsson,Horsens,CAM,14690173.432636896,14690173.432636896,13219356.744226404,872133.5195677812,147490,Horsens vs Kolding,2024-08-16
Player,S. Yateke,Kolding,ST,10662862.619187076,10662862.619187076,9531425.270040045,866372.8378998972,100656,Horsens vs Kolding,2024-08-16
Player,S. Ngabo,Horsens,SUB,9595789.112865208,9595789.112865208,8506933.037214812,190981.86320307493,47763,Horsens vs Kolding,2024-08-16
Player,M. Egho,Horsens,LM,9201411.346477382,9201411.346477382,8128092.1172110485,874571.2338549637,100048,Horsens vs Kolding,2024-08-16
Player,A. Ludwig,Horsens,SUB,8542693.376360886,8542693.376360886,7713924.935970204,463808.5664456438,24004,Horsens vs Kolding,2024-08-16
Player,M. Hyseni,Horsens,SUB,4774960.09273765,4774960.09273765,3541971.5699416786,703688.5003552175,47442,Horsens vs Kolding,2024-08-16
Player,C. Palm,Kolding,SUB,2907483.2186292266,2907483.2186292266,1488792.3333137953,815146.574322538,25537,Horsens vs Kolding,2024-08-16
Player,J. Ankersen,Horsens,RF,2786804.144536052,2786804.144536052,2582974.337354494,137111.4660579696,20363,Horsens vs Kolding,2024-08-16
Player,A. Beck,Kolding,SUB,2347041.6150129414,2347041.6150129414,2221272.55388572,96327.93955020355,21297,Horsens vs Kolding,2024-08-16
Player,F. Moller,Kolding,SUB,2017911.5482487776,2017911.5482487776,1786716.047422745,143759.05541744875,21400,Horsens vs Kolding,2024-08-16
Player,K. Karikari,Horsens,SUB,1820478.7212553043,1820478.7212553043,1486542.9223798593,287041.78985686396,23924,Horsens vs Kolding,2024-08-16
Team,None,Horsens,None,nan,nan,2518.670481767409,312.7247234134956,None,Horsens vs Kolding,2024-08-16
Team,None,Kolding,None,nan,nan,2177.9580671193266,328.58444805901075,None,Horsens vs Kolding,2024-08-16
Player,L. Schulz,Vendsyssel,GK,182866590.79436335,182866590.79436335,98094099.51375738,72987415.16881879,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,D. Gadegaard,Esbjerg,GK,155013469.01032156,155013469.01032156,74574620.38965365,69195241.18656912,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,O. Jebali,Vendsyssel,LCB,56242286.678620085,56242286.678620085,49709026.19575656,3368868.985173574,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,J. Mortensen,Esbjerg,RB,53090813.344633356,53090813.344633356,45718204.91872552,3157198.381584965,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,L. Montano,Esbjerg,LB,52575088.81852775,52575088.81852775,44016183.629802614,3991523.7367754565,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,G. Mortensen,Vendsyssel,LB,51300028.70605691,51300028.70605691,43372322.02616424,4418203.891846182,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,M. Greve,Vendsyssel,RCB,38268438.0180134,38268438.0180134,32668338.66091439,3222868.6780297225,122804,Esbjerg vs Vendsyssel,2024-08-17
Player,T. Stagaard,Esbjerg,LCB,32161825.113321353,32161825.113321353,26477014.193921793,3950340.4024397847,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,J. Meyer,Esbjerg,RCB,31147910.15224464,31147910.15224464,25730835.734961484,3650498.793501863,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,P. Rejnhold,Vendsyssel,RB,28586770.290638536,28586770.290638536,25274170.359402563,1426214.2162702545,70625,Esbjerg vs Vendsyssel,2024-08-17
Player,K. Kusk,Vendsyssel,RW,25784844.461644083,25784844.461644083,23572907.450567517,688823.7758112309,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,M. Lassen,Vendsyssel,SUB,24663356.827461496,24663356.827461496,21349250.783650387,1495402.0434115466,75102,Esbjerg vs Vendsyssel,2024-08-17
Player,M. Kaastrup,Vendsyssel,LW,21727916.745186098,21727916.745186098,20146496.209905982,494707.1051040883,88189,Esbjerg vs Vendsyssel,2024-08-17
Player,A. Lausen,Esbjerg,LW,21330156.426794104,21330156.426794104,19153973.358981345,881664.5103900736,139547,Esbjerg vs Vendsyssel,2024-08-17
Player,L. From,Esbjerg,RW,19270114.63571457,19270114.63571457,17125945.72080231,1179241.9487492628,103200,Esbjerg vs Vendsyssel,2024-08-17
Player,O. Ohlenschlaeger,Vendsyssel,CAM,16765855.55533023,16765855.55533023,15209455.526323706,614421.8092882939,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,N. Strunck,Esbjerg,CAM,16725150.408411065,16725150.408411065,14530861.104415877,675467.7650168175,103103,Esbjerg vs Vendsyssel,2024-08-17
Player,A. Simon Okosun,Vendsyssel,RDM,14853987.810162744,14853987.810162744,12079929.14872698,1843397.584101474,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,T. Freriks,Esbjerg,ST,14084532.853005735,14084532.853005735,11093739.984674437,2032150.682087771,125736,Esbjerg vs Vendsyssel,2024-08-17
Player,Y. Bourhane,Esbjerg,LDM,12897921.608896486,12897921.608896486,11589078.872890672,904007.1285265802,145727,Esbjerg vs Vendsyssel,2024-08-17
Player,L. Steffensen,Vendsyssel,ST,12298691.271206094,12298691.271206094,10525622.868822243,1515384.1690744227,109328,Esbjerg vs Vendsyssel,2024-08-17
Player,V. Mpindi,Vendsyssel,LDM,11600952.80578335,11600952.80578335,10980236.317554567,404799.2709360251,88089,Esbjerg vs Vendsyssel,2024-08-17
Player,M. Maden,Esbjerg,RDM,11455658.095586017,11455658.095586017,10238685.773489138,852659.1433016555,125782,Esbjerg vs Vendsyssel,2024-08-17
Player,P. Bjur,Esbjerg,SUB,10449710.052269042,10449710.052269042,8891332.918064801,641546.0232553725,42527,Esbjerg vs Vendsyssel,2024-08-17
Player,A. Ahmad,Vendsyssel,SUB,8587053.696340898,8587053.696340898,7483785.32009541,588565.726258253,57638,Esbjerg vs Vendsyssel,2024-08-17
Player,F. Borsting,Vendsyssel,SUB,7254721.047251731,7254721.047251731,6146389.8799541965,656373.0736883605,57538,Esbjerg vs Vendsyssel,2024-08-17
Player,M. Haarup,Vendsyssel,SUB,6606194.693379945,6606194.693379945,5667643.025651208,497883.3265162402,22923,Esbjerg vs Vendsyssel,2024-08-17
Player,R. Thellufsen,Vendsyssel,SUB,5999272.715946714,5999272.715946714,5644948.109503897,182307.20022568456,36399,Esbjerg vs Vendsyssel,2024-08-17
Player,B. Hvidt,Esbjerg,SUB,4509394.4507988095,4509394.4507988095,3687507.468511478,465731.3899352864,42624,Esbjerg vs Vendsyssel,2024-08-17
Player,E. Andersen,Esbjerg,SUB,2734077.668314931,2734077.668314931,2498386.7274571746,183826.31068744653,19991,Esbjerg vs Vendsyssel,2024-08-17
Player,A. Troelsen,Esbjerg,SUB,1792525.0556193255,1792525.0556193255,1628714.799015523,97447.35789714544,19945,Esbjerg vs Vendsyssel,2024-08-17
Player,F. Flaskager,Esbjerg,SUB,1451144.9067465866,1451144.9067465866,1183825.0505413034,145771.12119630564,6180,Esbjerg vs Vendsyssel,2024-08-17
Team,None,Vendsyssel,None,nan,nan,2661.9955217410866,322.4284264265807,None,Esbjerg vs Vendsyssel,2024-08-17
Team,None,Esbjerg,None,nan,nan,2183.115761978773,323.05065936072043,None,Esbjerg vs Vendsyssel,2024-08-17
