sequence_id,receiver_Uuid,receiver_name,receiver_position,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,Low Low base,High Low base,High base,Low High base,High High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,possessor_x,possessor_y,receiver_x,receiver_y,att_dir,local_date,description
307,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,32.39,-0.06,False,2025-08-02,Aarhus Fremad vs Lyngby
307,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,2101.92,2102.08,80,80,1,2,46.38,21.46,41.57,20.29,False,2025-08-02,Aarhus Fremad vs Lyngby
307,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,47.57,9.75,False,2025-08-02,Aarhus Fremad vs Lyngby
307,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,43.56,11.46,False,2025-08-02,Aarhus Fremad vs Lyngby
307,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,21.25,-4.68,False,2025-08-02,Aarhus Fremad vs Lyngby
307,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,43.87,3.2,False,2025-08-02,Aarhus Fremad vs Lyngby
307,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,49.01,-2.72,False,2025-08-02,Aarhus Fremad vs Lyngby
307,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2101.92,2102.08,80,80,1,2,46.38,21.46,50.99,15.71,False,2025-08-02,Aarhus Fremad vs Lyngby
308,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,39.55,3.95,False,2025-08-02,Aarhus Fremad vs Lyngby
308,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,-17.18,0.89,False,2025-08-02,Aarhus Fremad vs Lyngby
308,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,0.36,-17.16,False,2025-08-02,Aarhus Fremad vs Lyngby
308,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,25.03,15.75,False,2025-08-02,Aarhus Fremad vs Lyngby
308,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,27.24,11.99,False,2025-08-02,Aarhus Fremad vs Lyngby
308,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,True,False,False,False,False,True,False,True,True,False,0,False,True,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,24.13,21.98,False,2025-08-02,Aarhus Fremad vs Lyngby
308,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,True,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,-7.74,12.49,False,2025-08-02,Aarhus Fremad vs Lyngby
308,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,15.86,-6.32,False,2025-08-02,Aarhus Fremad vs Lyngby
308,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,24.15,-12.27,False,2025-08-02,Aarhus Fremad vs Lyngby
308,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,True,False,False,False,False,False,True,False,True,True,False,0,False,False,True,2134.64,2146.88,80,80,34,46,-1.53,31.49,31.29,-0.69,False,2025-08-02,Aarhus Fremad vs Lyngby
309,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,26.19,5.16,False,2025-08-02,Aarhus Fremad vs Lyngby
309,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-29.85,10.7,False,2025-08-02,Aarhus Fremad vs Lyngby
309,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-17.58,-3.96,False,2025-08-02,Aarhus Fremad vs Lyngby
309,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-28.37,27.26,False,2025-08-02,Aarhus Fremad vs Lyngby
309,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-11.98,20.74,False,2025-08-02,Aarhus Fremad vs Lyngby
309,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,2.24,24.27,False,2025-08-02,Aarhus Fremad vs Lyngby
309,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-29.18,20.88,False,2025-08-02,Aarhus Fremad vs Lyngby
309,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-9.81,10.34,False,2025-08-02,Aarhus Fremad vs Lyngby
309,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,-8.81,-15.54,False,2025-08-02,Aarhus Fremad vs Lyngby
309,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,2148.48,2152.08,80,80,48,52,-36.35,28.28,3.05,2.53,False,2025-08-02,Aarhus Fremad vs Lyngby
310,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,48.31,-1.53,False,2025-08-02,Aarhus Fremad vs Lyngby
310,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,18.52,-6.55,False,2025-08-02,Aarhus Fremad vs Lyngby
310,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,True,True,True,False,False,False,False,False,False,0,False,True,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,32.1,-24.01,False,2025-08-02,Aarhus Fremad vs Lyngby
310,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,23.24,9.52,False,2025-08-02,Aarhus Fremad vs Lyngby
310,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,32.76,-4.19,False,2025-08-02,Aarhus Fremad vs Lyngby
310,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,38.55,-1.31,False,2025-08-02,Aarhus Fremad vs Lyngby
310,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,39.89,4.69,False,2025-08-02,Aarhus Fremad vs Lyngby
310,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,7.3,0.53,False,2025-08-02,Aarhus Fremad vs Lyngby
310,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,35.29,-17.4,False,2025-08-02,Aarhus Fremad vs Lyngby
310,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2199.56,2204.24,81,81,39,44,36.75,-24.22,38.04,-10.41,False,2025-08-02,Aarhus Fremad vs Lyngby
311,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,42.43,-4.06,False,2025-08-02,Aarhus Fremad vs Lyngby
311,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,-9.34,-22.06,False,2025-08-02,Aarhus Fremad vs Lyngby
311,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,True,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,14.01,-29.5,False,2025-08-02,Aarhus Fremad vs Lyngby
311,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,11.2,-9.13,False,2025-08-02,Aarhus Fremad vs Lyngby
311,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,16.33,-15.46,False,2025-08-02,Aarhus Fremad vs Lyngby
311,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,22.0,-16.12,False,2025-08-02,Aarhus Fremad vs Lyngby
311,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,3.16,-21.03,False,2025-08-02,Aarhus Fremad vs Lyngby
311,9kxm9u9x44fkygeh5xpag7pqs,W. Steindorsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,21.43,-2.81,False,2025-08-02,Aarhus Fremad vs Lyngby
311,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,9.46,-36.58,False,2025-08-02,Aarhus Fremad vs Lyngby
311,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2267.36,2267.96,82,82,47,47,2.7,-33.95,20.37,-26.81,False,2025-08-02,Aarhus Fremad vs Lyngby
312,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,12.54,-27.78,False,2025-08-02,Aarhus Fremad vs Lyngby
312,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,47.61,-5.55,False,2025-08-02,Aarhus Fremad vs Lyngby
312,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,-4.38,-14.92,False,2025-08-02,Aarhus Fremad vs Lyngby
312,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,20.57,-23.26,False,2025-08-02,Aarhus Fremad vs Lyngby
312,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,17.37,-7.57,False,2025-08-02,Aarhus Fremad vs Lyngby
312,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,27.72,-15.83,False,2025-08-02,Aarhus Fremad vs Lyngby
312,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,5.43,-23.25,False,2025-08-02,Aarhus Fremad vs Lyngby
312,9kxm9u9x44fkygeh5xpag7pqs,W. Steindorsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,35.53,-3.22,False,2025-08-02,Aarhus Fremad vs Lyngby
312,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,True,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,17.14,-36.0,False,2025-08-02,Aarhus Fremad vs Lyngby
312,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2271.76,2275.88,82,82,51,55,38.84,-21.64,33.47,-25.91,False,2025-08-02,Aarhus Fremad vs Lyngby
313,1acmsp1ulfijcrryff1qibdud,B. Blume,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,30.44,-22.67,False,2025-08-02,Aarhus Fremad vs Lyngby
313,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,49.2,-1.94,False,2025-08-02,Aarhus Fremad vs Lyngby
313,5k2hgogp2g5ivgdnq99ejp27e,I. Thorvaldsson,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,0.63,-12.74,False,2025-08-02,Aarhus Fremad vs Lyngby
313,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,35.47,-1.76,False,2025-08-02,Aarhus Fremad vs Lyngby
313,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,39.29,-12.62,False,2025-08-02,Aarhus Fremad vs Lyngby
313,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,SUB,accbac6e-a7c6-4dfe-9794-8edd80ef5752,bxpm9jzr611txx6e47jnhg104,LBK,2,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,2275.92,2276.56,82,82,55,56,41.12,-22.98,42.47,-20.99,False,2025-08-02,Aarhus Fremad vs Lyngby
