,timeMin,timeSec,x,y,team_name,playerName,label,date,typeId,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,107.0,distance to opp goal,possession_index,start_possession_distance
16912,41,24,81.9,55.8,B 93,M. Mouritz,Hillerød vs B 93,2025-03-14,15,7,128.0,0.1425910145044326,nan,nan,none,none,nan,none,nan,19.006577808748208,5.0,39.35543164545397
16975,60,16,54.2,59.3,B 93,F. Isaki,Hillerød vs B 93,2025-03-14,1,4,206.0,0.2400221824645996,nan,nan,none,none,nan,none,nan,46.73467663309547,1.0,46.73467663309547
16976,60,20,75.0,85.3,B 93,N. Mouritsen,Hillerød vs B 93,2025-03-14,1,4,206.0,0.2400221824645996,nan,nan,none,none,nan,none,nan,43.25609783602769,2.0,46.73467663309547
16977,60,20,88.1,41.3,B 93,S. Koch,Hillerød vs B 93,2025-03-14,13,4,206.0,0.2400221824645996,nan,nan,none,none,nan,none,nan,14.741099009232663,3.0,46.73467663309547
16987,67,31,33.4,33.1,Hillerød,C. Allen,Hillerød vs B 93,2025-03-14,1,7,226.0,0.2803860902786255,nan,nan,none,none,nan,none,nan,68.7107706258633,1.0,68.7107706258633
16988,67,33,59.0,33.7,Hillerød,S. Opoku,Hillerød vs B 93,2025-03-14,49,7,226.0,0.2803860902786255,nan,nan,none,none,nan,none,nan,44.121310044013875,2.0,68.7107706258633
16989,67,34,59.0,33.7,Hillerød,S. Opoku,Hillerød vs B 93,2025-03-14,1,7,226.0,0.2803860902786255,nan,nan,none,none,nan,none,nan,44.121310044013875,3.0,68.7107706258633
16990,67,35,85.0,24.1,Hillerød,M. Etim,Hillerød vs B 93,2025-03-14,1,7,226.0,0.2803860902786255,nan,nan,none,none,nan,none,nan,29.93008519867593,4.0,68.7107706258633
16991,67,38,88.1,44.9,Hillerød,S. Opoku,Hillerød vs B 93,2025-03-14,15,7,226.0,0.2803860902786255,nan,nan,none,none,nan,none,nan,12.946814279968649,5.0,68.7107706258633
17197,45,8,90.4,80.4,B 93,G. Højbjerg,Hillerød vs B 93,2025-05-08,7,4,138.0,0.11088128387928,nan,nan,nan,none,nan,none,nan,31.87977415227404,1.0,31.87977415227404
17198,45,10,97.6,60.5,B 93,O. Addo,Hillerød vs B 93,2025-05-08,49,4,138.0,0.11088128387928,nan,nan,nan,none,nan,none,nan,10.770793842609747,2.0,31.87977415227404
17199,45,11,97.6,60.5,B 93,O. Addo,Hillerød vs B 93,2025-05-08,1,4,138.0,0.11088128387928,nan,nan,nan,none,nan,none,nan,10.770793842609747,3.0,31.87977415227404
17200,45,12,93.0,58.1,B 93,E. Nnamani,Hillerød vs B 93,2025-05-08,16,4,138.0,0.11088128387928,nan,nan,nan,none,nan,none,nan,10.705606008068857,4.0,31.87977415227404
17253,58,22,58.6,40.0,Hillerød,J. Witt,Hillerød vs B 93,2025-05-08,49,4,198.0,0.20101098716259,nan,nan,nan,none,nan,none,nan,42.59060929359898,1.0,42.59060929359898
17254,58,23,67.2,43.4,Hillerød,J. Witt,Hillerød vs B 93,2025-05-08,1,4,198.0,0.20101098716259,nan,nan,nan,none,nan,none,nan,33.45743564590687,2.0,42.59060929359898
17255,58,24,74.1,50.7,Hillerød,A. Justinussen,Hillerød vs B 93,2025-05-08,1,4,198.0,0.20101098716259,nan,nan,nan,none,nan,none,nan,25.909457732650452,3.0,42.59060929359898
17256,58,26,87.0,41.1,Hillerød,M. Veltz,Hillerød vs B 93,2025-05-08,13,4,198.0,0.20101098716259,nan,nan,nan,none,nan,none,nan,15.754681843820267,4.0,42.59060929359898
17333,88,57,21.5,74.1,Hillerød,N. Schmidt,Hillerød vs B 93,2025-05-08,3,8,291.0,0.1615231335163116,nan,nan,nan,none,nan,none,nan,82.11613726911416,1.0,82.11613726911416
17334,88,58,31.6,64.2,Hillerød,N. Schmidt,Hillerød vs B 93,2025-05-08,49,8,291.0,0.1615231335163116,nan,nan,nan,none,nan,none,nan,69.85842826746105,2.0,82.11613726911416
17335,88,59,31.6,64.2,Hillerød,N. Schmidt,Hillerød vs B 93,2025-05-08,1,8,291.0,0.1615231335163116,nan,nan,nan,none,nan,none,nan,69.85842826746105,3.0,82.11613726911416
17336,89,3,62.5,31.5,Hillerød,M. Due Grandt,Hillerød vs B 93,2025-05-08,1,8,291.0,0.1615231335163116,nan,nan,nan,none,nan,none,nan,41.81506905411015,4.0,82.11613726911416
17337,89,5,80.3,43.6,Hillerød,M. Veltz,Hillerød vs B 93,2025-05-08,16,8,291.0,0.1615231335163116,nan,nan,nan,none,nan,none,nan,20.713522153414665,5.0,82.11613726911416
17661,84,44,29.7,30.2,Esbjerg,L. From,Hillerød vs Esbjerg,2024-11-24,49,8,294.0,0.106018953025341,nan,nan,none,nan,nan,nan,nan,73.03512853415128,1.0,73.03512853415128
17662,84,45,26.0,35.0,Esbjerg,L. From,Hillerød vs Esbjerg,2024-11-24,1,8,294.0,0.106018953025341,nan,nan,none,nan,nan,nan,nan,75.50496672405067,2.0,73.03512853415128
17663,84,52,95.4,32.1,Esbjerg,J. Beck,Hillerød vs Esbjerg,2024-11-24,15,8,294.0,0.106018953025341,nan,nan,none,nan,nan,nan,nan,18.48161248376342,3.0,73.03512853415128
17790,29,52,55.4,7.7,Hillerød,S. Sharif,Hillerød vs Fredericia,2024-09-23,74,9,100.0,0.2985008358955383,nan,nan,nan,none,nan,none,nan,61.469097927332555,1.0,61.469097927332555
17791,29,55,56.3,5.2,Hillerød,S. Sharif,Hillerød vs Fredericia,2024-09-23,1,9,100.0,0.2985008358955383,nan,nan,nan,none,nan,none,nan,62.58378384214237,2.0,61.469097927332555
17792,29,56,81.7,15.9,Hillerød,T. Arndal,Hillerød vs Fredericia,2024-09-23,49,9,100.0,0.2985008358955383,nan,nan,nan,none,nan,none,nan,38.700129198750744,3.0,61.469097927332555
17793,29,59,90.4,24.0,Hillerød,T. Arndal,Hillerød vs Fredericia,2024-09-23,1,9,100.0,0.2985008358955383,nan,nan,nan,none,nan,none,nan,27.715699522112008,4.0,61.469097927332555
17794,30,1,93.0,50.9,Hillerød,A. Justinussen,Hillerød vs Fredericia,2024-09-23,13,9,100.0,0.2985008358955383,nan,nan,nan,none,nan,none,nan,7.057619995437555,5.0,61.469097927332555
18070,8,15,66.4,55.1,Hillerød,B. Kücükylidiz,Hillerød vs HB Køge,2024-08-16,7,5,26.0,0.1094474196434021,nan,nan,none,nan,nan,none,nan,33.98484956565204,1.0,33.98484956565204
18071,8,17,72.2,55.2,Hillerød,B. Kücükylidiz,Hillerød vs HB Køge,2024-08-16,49,5,26.0,0.1094474196434021,nan,nan,none,nan,nan,none,nan,28.28214984756286,2.0,33.98484956565204
18072,8,18,78.1,51.9,Hillerød,B. Kücükylidiz,Hillerød vs HB Køge,2024-08-16,1,5,26.0,0.1094474196434021,nan,nan,none,nan,nan,none,nan,21.982265579325535,3.0,33.98484956565204
18073,8,20,87.0,64.8,Hillerød,A. Justinussen,Hillerød vs HB Køge,2024-08-16,16,5,26.0,0.1094474196434021,nan,nan,none,nan,nan,none,nan,19.698730923589974,4.0,33.98484956565204
18145,47,40,39.6,53.0,HB Køge,M. Chacón,Hillerød vs HB Køge,2024-08-16,1,8,140.0,0.2125718742609024,nan,nan,none,nan,nan,none,nan,60.47445741798764,1.0,60.47445741798764
18146,47,43,67.6,57.0,HB Køge,J. Arias,Hillerød vs HB Køge,2024-08-16,49,8,140.0,0.2125718742609024,nan,nan,none,nan,nan,none,nan,33.14754892899323,2.0,60.47445741798764
18147,47,45,72.0,59.6,HB Køge,J. Arias,Hillerød vs HB Køge,2024-08-16,1,8,140.0,0.2125718742609024,nan,nan,none,nan,nan,none,nan,29.6,3.0,60.47445741798764
18148,47,48,88.3,33.8,HB Køge,M. Jensen,Hillerød vs HB Køge,2024-08-16,16,8,140.0,0.2125718742609024,nan,nan,none,nan,nan,none,nan,19.98324298005707,4.0,60.47445741798764
18179,62,57,70.6,23.0,Hillerød,A. Justinussen,Hillerød vs HB Køge,2024-08-16,7,5,176.0,0.6061261892318726,nan,nan,none,nan,nan,none,nan,39.91691370835176,1.0,39.91691370835176
18180,62,58,73.3,24.4,Hillerød,M. Due Grandt,Hillerød vs HB Køge,2024-08-16,49,5,176.0,0.6061261892318726,nan,nan,none,nan,nan,none,nan,36.98986347636336,2.0,39.91691370835176
18181,63,1,87.6,35.1,Hillerød,M. Due Grandt,Hillerød vs HB Køge,2024-08-16,1,5,176.0,0.6061261892318726,nan,nan,none,nan,nan,none,nan,19.384787850270637,3.0,39.91691370835176
18182,63,2,95.8,46.0,Hillerød,S. Opoku,Hillerød vs HB Køge,2024-08-16,16,5,176.0,0.6061261892318726,nan,nan,none,nan,nan,none,nan,5.8000000000000025,4.0,39.91691370835176
18285,20,51,78.6,34.0,Hillerød,T. Arndal,Hillerød vs HB Køge,2025-04-25,1,3,57.0,0.1790663748979568,nan,nan,nan,nan,nan,none,nan,26.720029940102993,1.0,26.720029940102993
18286,20,52,76.3,40.9,Hillerød,A. Justinussen,Hillerød vs HB Køge,2025-04-25,1,3,57.0,0.1790663748979568,nan,nan,nan,nan,nan,none,nan,25.38700454957221,2.0,26.720029940102993
18287,20,54,86.7,65.2,Hillerød,D. Johansen,Hillerød vs HB Køge,2025-04-25,15,3,57.0,0.1790663748979568,nan,nan,nan,nan,nan,none,nan,20.197277044195832,3.0,26.720029940102993
18718,84,17,76.4,60.5,Hillerød,M. Bruhn,Hillerød vs Hobro,2024-07-21,74,4,273.0,0.2750289440155029,nan,nan,none,none,nan,nan,nan,25.830408436569478,1.0,25.830408436569478
18719,84,20,82.8,42.7,Hillerød,M. Etim,Hillerød vs Hobro,2024-07-21,49,4,273.0,0.2750289440155029,nan,nan,none,none,nan,nan,nan,18.685020738548836,2.0,25.830408436569478
18720,84,21,83.5,43.3,Hillerød,M. Etim,Hillerød vs Hobro,2024-07-21,15,4,273.0,0.2750289440155029,nan,nan,none,none,nan,nan,nan,17.808424972467385,3.0,25.830408436569478
18950,53,25,54.8,65.8,Hillerød,T. Arndal,Hillerød vs Hobro,2025-04-04,8,2,172.0,0.1585478633642196,nan,nan,none,none,nan,none,nan,47.881938139553206,1.0,47.881938139553206
18951,53,25,68.8,68.7,Hillerød,T. Arndal,Hillerød vs Hobro,2025-04-04,49,2,172.0,0.1585478633642196,nan,nan,none,none,nan,none,nan,36.37485395159684,2.0,47.881938139553206
18952,53,27,89.8,64.4,Hillerød,T. Arndal,Hillerød vs Hobro,2025-04-04,13,2,172.0,0.1585478633642196,nan,nan,none,none,nan,none,nan,17.646529403823298,3.0,47.881938139553206
19194,36,39,39.0,5.5,Horsens,M. Kallesøe,Hillerød vs Horsens,2024-10-25,49,6,113.0,0.1457345783710479,nan,nan,nan,none,nan,nan,nan,75.50662222613325,1.0,75.50662222613325
19195,36,41,54.9,6.0,Horsens,M. Kallesøe,Hillerød vs Horsens,2024-10-25,1,6,113.0,0.1457345783710479,nan,nan,nan,none,nan,nan,nan,63.00801536312662,2.0,75.50662222613325
19196,36,43,83.8,5.6,Horsens,K. Karikari,Hillerød vs Horsens,2024-10-25,1,6,113.0,0.1457345783710479,nan,nan,nan,none,nan,nan,nan,47.263093423939154,3.0,75.50662222613325
19197,36,45,90.2,44.1,Horsens,S. Pingel,Hillerød vs Horsens,2024-10-25,13,6,113.0,0.1457345783710479,nan,nan,nan,none,nan,nan,nan,11.438968484964015,4.0,75.50662222613325
19250,58,30,62.9,68.5,Horsens,K. Karikari,Hillerød vs Horsens,2024-10-25,49,2,177.0,0.1181887090206146,nan,nan,nan,none,nan,nan,nan,41.45672442439224,1.0,41.45672442439224
19251,58,30,68.3,50.0,Horsens,K. Karikari,Hillerød vs Horsens,2024-10-25,3,2,177.0,0.1181887090206146,nan,nan,nan,none,nan,nan,nan,31.700000000000003,2.0,41.45672442439224
19252,58,31,78.3,37.3,Horsens,K. Karikari,Hillerød vs Horsens,2024-10-25,1,2,177.0,0.1181887090206146,nan,nan,nan,none,nan,nan,nan,25.14318993286254,3.0,41.45672442439224
19253,58,32,90.4,33.9,Horsens,E. Frederiksen,Hillerød vs Horsens,2024-10-25,15,2,177.0,0.1181887090206146,nan,nan,nan,none,nan,nan,nan,18.744865963777922,4.0,41.45672442439224
19410,90,41,53.8,77.6,Hillerød,M. Bay,Hillerød vs Horsens,2024-10-25,49,3,294.0,0.537699818611145,nan,nan,nan,none,nan,nan,nan,53.81635439157877,1.0,53.81635439157877
19411,90,41,53.8,77.6,Hillerød,M. Bay,Hillerød vs Horsens,2024-10-25,1,3,294.0,0.537699818611145,nan,nan,nan,none,nan,nan,nan,53.81635439157877,2.0,53.81635439157877
19412,90,44,85.0,49.1,Hillerød,M. Veltz,Hillerød vs Horsens,2024-10-25,15,3,294.0,0.537699818611145,nan,nan,nan,none,nan,nan,nan,15.026975743641833,3.0,53.81635439157877
19690,77,43,50.7,53.2,Hillerød,J. Witt,Hillerød vs Hvidovre,2024-11-01,7,5,257.0,0.2643602192401886,nan,nan,none,nan,nan,none,nan,49.40374479733293,1.0,49.40374479733293
19691,77,44,63.0,33.9,Hillerød,J. Witt,Hillerød vs Hvidovre,2024-11-01,49,5,257.0,0.2643602192401886,nan,nan,none,nan,nan,none,nan,40.3510842481339,2.0,49.40374479733293
19692,77,46,63.9,32.8,Hillerød,J. Witt,Hillerød vs Hvidovre,2024-11-01,1,5,257.0,0.2643602192401886,nan,nan,none,nan,nan,none,nan,39.98812323678119,3.0,49.40374479733293
19693,77,48,83.7,39.3,Hillerød,N. Schmidt,Hillerød vs Hvidovre,2024-11-01,15,5,257.0,0.2643602192401886,nan,nan,none,nan,nan,none,nan,19.4982050455933,4.0,49.40374479733293
19948,57,54,30.9,69.9,Kolding,M. Vestergård,Hillerød vs Kolding,2024-08-30,49,9,200.0,0.3181076049804687,nan,nan,none,nan,nan,nan,nan,71.90841397221885,1.0,71.90841397221885
19949,57,54,30.9,69.9,Kolding,M. Vestergård,Hillerød vs Kolding,2024-08-30,1,9,200.0,0.3181076049804687,nan,nan,none,nan,nan,nan,nan,71.90841397221885,2.0,71.90841397221885
19950,57,56,41.5,88.7,Kolding,V. Westh,Hillerød vs Kolding,2024-08-30,1,9,200.0,0.3181076049804687,nan,nan,none,nan,nan,nan,nan,70.14228396623538,3.0,71.90841397221885
19951,58,3,88.4,61.1,Kolding,P. Ngongo,Hillerød vs Kolding,2024-08-30,16,9,200.0,0.3181076049804687,nan,nan,none,nan,nan,nan,nan,16.055217220579728,4.0,71.90841397221885
20072,17,29,90.6,62.1,Hillerød,M. Etim,Hillerød vs OB,2025-02-21,1,2,69.0,0.2065414786338806,nan,nan,none,none,none,none,nan,15.322206107476827,1.0,15.322206107476827
20073,17,30,92.0,75.7,Hillerød,D. Johansen,Hillerød vs OB,2025-02-21,1,2,69.0,0.2065414786338806,nan,nan,none,none,none,none,nan,26.916351907344357,2.0,15.322206107476827
20074,17,31,86.7,51.6,Hillerød,M. Due Grandt,Hillerød vs OB,2025-02-21,15,2,69.0,0.2065414786338806,nan,nan,none,none,none,none,nan,13.395894893585869,3.0,15.322206107476827
20634,12,47,28.6,59.9,Roskilde,F. Schram,Hillerød vs Roskilde,2025-04-20,1,8,53.0,0.3578140437602997,nan,nan,none,none,nan,none,nan,72.08307707083543,1.0,72.08307707083543
20635,12,50,56.4,96.2,Roskilde,N. Halse,Hillerød vs Roskilde,2025-04-20,1,8,53.0,0.3578140437602997,nan,nan,none,none,nan,none,nan,63.52479830743267,2.0,72.08307707083543
20636,12,55,90.3,53.4,Roskilde,R. Arabaci,Hillerød vs Roskilde,2025-04-20,16,8,53.0,0.3578140437602997,nan,nan,none,none,nan,none,nan,10.278618584226193,3.0,72.08307707083543
20719,46,48,48.8,34.4,Hillerød,M. Due Grandt,Hillerød vs Roskilde,2025-04-20,1,7,152.0,0.2263348549604416,nan,nan,none,none,nan,none,nan,53.52382647008714,1.0,53.52382647008714
20720,46,49,55.7,28.6,Hillerød,M. Bay,Hillerød vs Roskilde,2025-04-20,1,7,152.0,0.2263348549604416,nan,nan,none,none,nan,none,nan,49.19806906779981,2.0,53.52382647008714
20721,46,55,89.3,46.0,Hillerød,M. Veltz,Hillerød vs Roskilde,2025-04-20,16,7,152.0,0.2263348549604416,nan,nan,none,none,nan,none,nan,11.423221962301183,3.0,53.52382647008714
20722,48,7,42.6,11.8,Hillerød,C. Allen,Hillerød vs Roskilde,2025-04-20,1,6,154.0,0.1713988035917282,nan,nan,none,none,nan,none,nan,68.9492567037528,1.0,68.9492567037528
20723,48,9,67.8,33.8,Hillerød,M. Veltz,Hillerød vs Roskilde,2025-04-20,1,6,154.0,0.1713988035917282,nan,nan,none,none,nan,none,nan,36.0455267682413,2.0,68.9492567037528
20724,48,11,80.7,64.4,Hillerød,A. Justinussen,Hillerød vs Roskilde,2025-04-20,49,6,154.0,0.1713988035917282,nan,nan,none,none,nan,none,nan,24.08007475071454,3.0,68.9492567037528
20725,48,13,88.4,60.7,Hillerød,A. Justinussen,Hillerød vs Roskilde,2025-04-20,13,6,154.0,0.1713988035917282,nan,nan,none,none,nan,none,nan,15.781318069160127,4.0,68.9492567037528
20752,59,38,48.0,77.4,Hillerød,M. Etim,Hillerød vs Roskilde,2025-04-20,8,5,186.0,0.4242824912071228,nan,nan,none,none,nan,none,nan,58.777206466452625,1.0,58.777206466452625
20753,59,39,68.8,74.1,Hillerød,M. Etim,Hillerød vs Roskilde,2025-04-20,49,5,186.0,0.4242824912071228,nan,nan,none,none,nan,none,nan,39.423977475642914,2.0,58.777206466452625
20754,59,42,87.9,60.7,Hillerød,M. Etim,Hillerød vs Roskilde,2025-04-20,1,5,186.0,0.4242824912071228,nan,nan,none,none,nan,none,nan,16.15239920259526,3.0,58.777206466452625
20755,59,43,89.9,47.0,Hillerød,T. Arndal,Hillerød vs Roskilde,2025-04-20,16,5,186.0,0.4242824912071228,nan,nan,none,none,nan,none,nan,10.536128321162375,4.0,58.777206466452625
20954,34,2,71.7,33.9,Vendsyssel,V. Mpindi,Hillerød vs Vendsyssel,2024-10-04,1,6,121.0,0.1156144589185714,nan,nan,none,nan,nan,nan,nan,32.55917689377297,1.0,32.55917689377297
20955,34,4,78.4,59.0,Vendsyssel,M. Kaastrup,Hillerød vs Vendsyssel,2024-10-04,1,6,121.0,0.1156144589185714,nan,nan,none,nan,nan,nan,nan,23.399999999999995,2.0,32.55917689377297
20956,34,6,81.7,75.9,Vendsyssel,G. Mortensen,Hillerød vs Vendsyssel,2024-10-04,1,6,121.0,0.1156144589185714,nan,nan,none,nan,nan,nan,nan,31.71277345171816,3.0,32.55917689377297
20957,34,7,93.2,45.0,Vendsyssel,S. Borgelin,Hillerød vs Vendsyssel,2024-10-04,44,6,121.0,0.1156144589185714,nan,nan,none,nan,nan,nan,nan,8.440379138403674,4.0,32.55917689377297
20958,34,8,92.6,47.2,Vendsyssel,S. Borgelin,Hillerød vs Vendsyssel,2024-10-04,16,6,121.0,0.1156144589185714,nan,nan,none,nan,nan,nan,nan,7.912016177940997,5.0,32.55917689377297
21026,56,13,24.4,43.0,Hillerød,M. Bay,Hillerød vs Vendsyssel,2024-10-04,49,8,206.0,0.1799606084823608,nan,nan,none,nan,nan,nan,nan,75.92338243255499,1.0,75.92338243255499
21027,56,13,24.4,43.0,Hillerød,M. Bay,Hillerød vs Vendsyssel,2024-10-04,1,8,206.0,0.1799606084823608,nan,nan,none,nan,nan,nan,nan,75.92338243255499,2.0,75.92338243255499
21028,56,18,63.1,37.7,Hillerød,A. Justinussen,Hillerød vs Vendsyssel,2024-10-04,1,8,206.0,0.1799606084823608,nan,nan,none,nan,nan,nan,nan,38.896015220071064,3.0,75.92338243255499
21029,56,21,85.3,60.6,Hillerød,T. Arndal,Hillerød vs Vendsyssel,2024-10-04,15,8,206.0,0.1799606084823608,nan,nan,none,nan,nan,nan,nan,18.123189564753773,4.0,75.92338243255499
21091,71,41,68.9,71.8,Vendsyssel,V. Mpindi,Hillerød vs Vendsyssel,2024-10-04,74,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,37.9795997872542,1.0,37.9795997872542
21092,71,43,66.0,82.3,Vendsyssel,O. Øhlenschlæger,Hillerød vs Vendsyssel,2024-10-04,49,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,46.89658836205465,2.0,37.9795997872542
21093,71,43,66.0,82.3,Vendsyssel,V. Mpindi,Hillerød vs Vendsyssel,2024-10-04,1,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,46.89658836205465,3.0,37.9795997872542
21094,71,43,60.4,71.5,Vendsyssel,O. Øhlenschlæger,Hillerød vs Vendsyssel,2024-10-04,1,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,45.060071016366585,4.0,37.9795997872542
21095,71,45,73.5,96.0,Vendsyssel,G. Mortensen,Hillerød vs Vendsyssel,2024-10-04,1,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,53.08719242905957,5.0,37.9795997872542
21096,71,47,92.1,52.8,Vendsyssel,L. Steffensen,Hillerød vs Vendsyssel,2024-10-04,15,6,253.0,0.1313588172197342,nan,nan,none,nan,nan,nan,nan,8.381527307120109,6.0,37.9795997872542
21425,71,48,69.8,34.8,B 93,O. Jakobsen,Hobro vs B 93,2024-09-02,7,3,247.0,0.1002048179507255,nan,nan,none,none,nan,nan,nan,33.80946613006482,1.0,33.80946613006482
21426,71,48,72.7,27.6,B 93,O. Jakobsen,Hobro vs B 93,2024-09-02,49,3,247.0,0.1002048179507255,nan,nan,none,none,nan,nan,nan,35.313595115762425,2.0,33.80946613006482
21427,71,48,72.7,27.6,B 93,O. Jakobsen,Hobro vs B 93,2024-09-02,1,3,247.0,0.1002048179507255,nan,nan,none,none,nan,nan,nan,35.313595115762425,3.0,33.80946613006482
21428,71,51,87.4,36.2,B 93,E. Nnamani,Hobro vs B 93,2024-09-02,15,3,247.0,0.1002048179507255,nan,nan,none,none,nan,nan,nan,18.686893802876916,4.0,33.80946613006482
21526,16,7,63.9,27.9,Hobro,E. Søgaard,Hobro vs B 93,2025-04-11,49,7,46.0,0.271841287612915,nan,nan,none,none,nan,nan,nan,42.327532410949736,1.0,42.327532410949736
21527,16,8,65.9,33.6,Hobro,E. Søgaard,Hobro vs B 93,2025-04-11,1,7,46.0,0.271841287612915,nan,nan,none,none,nan,nan,nan,37.83873676538369,2.0,42.327532410949736
21528,16,11,73.1,53.4,Hobro,S. Andreasen,Hobro vs B 93,2025-04-11,1,7,46.0,0.271841287612915,nan,nan,none,none,nan,nan,nan,27.11401851441428,3.0,42.327532410949736
21529,16,14,88.3,51.0,Hobro,V. Rasmussen,Hobro vs B 93,2025-04-11,15,7,46.0,0.271841287612915,nan,nan,none,none,nan,nan,nan,11.742657280190036,4.0,42.327532410949736
21627,46,36,75.0,87.8,Hobro,V. Rasmussen,Hobro vs B 93,2025-04-11,49,2,155.0,0.2192467749118805,nan,nan,none,none,nan,nan,nan,45.31931155699521,1.0,45.31931155699521
21628,46,37,76.9,89.1,Hobro,V. Rasmussen,Hobro vs B 93,2025-04-11,1,2,155.0,0.2192467749118805,nan,nan,none,none,nan,nan,nan,45.413874531909286,2.0,45.31931155699521
21629,46,38,94.6,43.1,Hobro,O. Klitten,Hobro vs B 93,2025-04-11,13,2,155.0,0.2192467749118805,nan,nan,none,none,nan,nan,nan,8.761849119906142,3.0,45.31931155699521
21640,48,11,75.8,29.7,Hobro,E. Søgaard,Hobro vs B 93,2025-04-11,1,8,167.0,0.2250763177871704,nan,nan,none,none,nan,nan,nan,31.58686435846395,1.0,31.58686435846395
21641,48,14,89.7,23.9,Hobro,O. Klitten,Hobro vs B 93,2025-04-11,1,8,167.0,0.2250763177871704,nan,nan,none,none,nan,nan,nan,28.05886669129742,2.0,31.58686435846395
21642,48,17,79.3,37.1,Hobro,Z. Hyltoft,Hobro vs B 93,2025-04-11,1,8,167.0,0.2250763177871704,nan,nan,none,none,nan,nan,nan,24.390571949013417,3.0,31.58686435846395
21643,48,19,89.4,50.0,Hobro,M. Bruhn,Hobro vs B 93,2025-04-11,15,8,167.0,0.2250763177871704,nan,nan,none,none,nan,nan,nan,10.599999999999994,4.0,31.58686435846395
21725,65,33,81.5,15.8,Hobro,O. Klitten,Hobro vs B 93,2025-04-11,49,3,248.0,0.2377358973026275,nan,nan,none,none,nan,nan,nan,38.88302971734584,1.0,38.88302971734584
21726,65,34,89.8,13.2,Hobro,O. Klitten,Hobro vs B 93,2025-04-11,1,3,248.0,0.2377358973026275,nan,nan,none,none,nan,nan,nan,38.18743248766536,2.0,38.88302971734584
21727,65,36,89.5,47.2,Hobro,R. Gyamfi,Hobro vs B 93,2025-04-11,15,3,248.0,0.2377358973026275,nan,nan,none,none,nan,nan,nan,10.866922287382016,3.0,38.88302971734584
21736,69,18,62.4,65.8,B 93,F. Isaki,Hobro vs B 93,2025-04-11,3,7,260.0,0.1089862510561943,nan,nan,none,none,nan,nan,nan,40.784801090602365,1.0,40.784801090602365
21737,69,19,64.2,73.8,B 93,F. Isaki,Hobro vs B 93,2025-04-11,49,7,260.0,0.1089862510561943,nan,nan,none,none,nan,nan,nan,42.989300994549794,2.0,40.784801090602365
21738,69,21,75.0,73.9,B 93,F. Isaki,Hobro vs B 93,2025-04-11,1,7,260.0,0.1089862510561943,nan,nan,none,none,nan,nan,nan,34.58626895170973,3.0,40.784801090602365
21739,69,23,92.9,80.0,B 93,O. Addo,Hobro vs B 93,2025-04-11,1,7,260.0,0.1089862510561943,nan,nan,none,none,nan,nan,nan,30.828720375649716,4.0,40.784801090602365
21740,69,25,84.7,60.2,B 93,Ahmed Daghim,Hobro vs B 93,2025-04-11,14,7,260.0,0.1089862510561943,nan,nan,none,none,nan,nan,nan,18.388311504866344,5.0,40.784801090602365
21794,87,56,32.7,26.2,B 93,N. Mouritsen,Hobro vs B 93,2025-04-11,1,11,317.0,0.1623445302248001,nan,nan,none,none,nan,nan,nan,71.3843820453746,1.0,71.3843820453746
21795,87,58,14.1,36.9,B 93,A. Vaporakis,Hobro vs B 93,2025-04-11,49,11,317.0,0.1623445302248001,nan,nan,none,none,nan,nan,nan,86.89315277972138,2.0,71.3843820453746
21796,87,58,14.1,36.9,B 93,A. Vaporakis,Hobro vs B 93,2025-04-11,1,11,317.0,0.1623445302248001,nan,nan,none,none,nan,nan,nan,86.89315277972138,3.0,71.3843820453746
21797,88,2,67.1,56.3,B 93,C. Björk,Hobro vs B 93,2025-04-11,1,11,317.0,0.1623445302248001,nan,nan,none,none,nan,nan,nan,33.49776111921512,4.0,71.3843820453746
