team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Esbjerg,2706004139,723,1,78,53,1,33.3,30.5,Y. Bourhane,265.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,34.3,70.8,0.00001328,NaN,NaN,1.5,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003755,723,5,77,50,1,34.4,101.4,J. Madsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004173,724,1,78,55,1,34.4,71.0,T. Stagaard,265.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,75.5,19.9,0.00173421,NaN,NaN,5.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003773,724,1,78,6,0,37.2,101.7,J. Madsen,258.0,162.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,57.2,86.2,NaN,NaN,NaN,5.8,NaN,NaN,NaN,,NaN,NaN,,true
Horsens,2706003779,725,44,78,9,0,57.4,83.0,S. Pingel,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004185,725,61,78,56,0,75.5,19.9,E. Holten,265.0,167.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003809,726,1,78,12,0,57.2,86.5,S. Pingel,260.0,164.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,81.8,89.4,NaN,NaN,NaN,0.1,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004233,726,49,79,2,1,50.1,31.4,Y. Bourhane,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004357,727,1,79,10,1,54.4,28.6,Y. Bourhane,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,43.8,59.0,0.00007143,NaN,NaN,2.1,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003871,727,8,78,23,1,62.6,75.1,A. Herdonsson,263.0,166.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004379,728,1,79,14,1,45.3,57.0,T. Stagaard,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,46.2,27.4,0.00006109,NaN,NaN,4.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003883,728,49,78,25,1,70.2,72.9,A. Herdonsson,263.0,166.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003899,729,3,78,26,0,69.4,70.1,A. Herdonsson,263.0,166.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004401,729,1,79,17,1,46.2,27.4,A. Troelsen,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,58.2,3.4,0.00008936,NaN,NaN,5.4,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706003987,730,4,78,33,0,67.0,75.2,S. Pingel,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706004433,730,1,79,21,1,58.1,3.2,P. Tjørnelund,267.0,169.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,44.3,15.5,0.00003479,NaN,NaN,2.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706004161,731,49,78,57,1,21.1,74.4,A. Ludwig,266.0,168.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
