,timeMin,timeSec,x,y,team_name,playerName,id,label,date,typeId,assist,sequence_duration,sequenceId,sequence_xG,5.0,6.0,9.0,24.0,25.0,26.0,28.0,107.0,321.0,322.0,match_state,distance to opp goal,possession_index,start_possession_distance
55239,46,29,10.2,51.6,Hillerød,A. Kappenberger,2837130649,Lyngby vs Hillerød,2025-08-19,52,,10,153.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.81425276647354,2.0,85.73097456578923
55240,46,29,10.2,51.6,Hillerød,A. Kappenberger,2837130673,Lyngby vs Hillerød,2025-08-19,1,,10,153.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.81425276647354,3.0,85.73097456578923
55241,46,35,62.4,52.7,Hillerød,M. Etim,2837130677,Lyngby vs Hillerød,2025-08-19,4,,10,153.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,37.69681684174408,4.0,85.73097456578923
55249,48,25,12.4,67.3,Lyngby,J. Ægidius,2837131507,Lyngby vs Hillerød,2025-08-19,52,,7,157.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.29193692601812,1.0,89.29193692601812
55250,48,26,12.4,67.3,Lyngby,J. Ægidius,2837131559,Lyngby vs Hillerød,2025-08-19,1,,7,157.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.29193692601812,2.0,89.29193692601812
55251,48,32,24.4,73.5,Lyngby,M. Ivančević,2837131589,Lyngby vs Hillerød,2025-08-19,1,,7,157.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,79.16823858088544,3.0,89.29193692601812
55252,48,39,26.5,25.8,Hillerød,J. Witt,2837131643,Lyngby vs Hillerød,2025-08-19,1,,2,158.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,77.38145772728761,1.0,77.38145772728761
55253,48,40,22.5,11.6,Hillerød,M. Mouritz,2837131647,Lyngby vs Hillerød,2025-08-19,49,,2,158.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,86.4916759000541,2.0,77.38145772728761
55254,48,40,22.5,11.6,Hillerød,M. Mouritz,2837131653,Lyngby vs Hillerød,2025-08-19,1,,2,158.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,86.4916759000541,3.0,77.38145772728761
55255,48,41,29.8,10.4,Hillerød,C. Allen,2837131655,Lyngby vs Hillerød,2025-08-19,50,,2,158.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,80.5990074380572,4.0,77.38145772728761
55256,49,1,39.9,26.4,Hillerød,M. Mouritz,2837131829,Lyngby vs Hillerød,2025-08-19,1,,0,160.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,64.56756151505182,1.0,64.56756151505182
55257,49,3,53.2,82.4,Lyngby,L. Sandgrav,2837131863,Lyngby vs Hillerød,2025-08-19,1,,1,161.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,56.92099788303083,1.0,56.92099788303083
55258,49,4,64.0,63.0,Lyngby,B. Blume,2837131869,Lyngby vs Hillerød,2025-08-19,49,,1,161.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,38.27531841800928,2.0,56.92099788303083
55259,49,4,64.0,63.0,Lyngby,B. Blume,2837131895,Lyngby vs Hillerød,2025-08-19,1,,1,161.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,38.27531841800928,3.0,56.92099788303083
55266,50,24,89.3,82.7,Hillerød,S. Jalaei,2837132581,Lyngby vs Hillerød,2025-08-19,1,,0,164.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,34.40610410959079,1.0,34.40610410959079
55267,50,30,65.9,85.6,Hillerød,N. Schmidt,2837132639,Lyngby vs Hillerød,2025-08-19,1,,0,165.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,49.296754457063386,1.0,49.296754457063386
55268,50,37,71.2,40.4,Hillerød,M. Mouritz,2837132679,Lyngby vs Hillerød,2025-08-19,2,,0,166.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,30.35786553761644,1.0,30.35786553761644
55269,52,34,19.2,35.4,Hillerød,V. Dedes,2837133585,Lyngby vs Hillerød,2025-08-19,49,,8,170.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,82.10846484985576,1.0,82.10846484985576
55270,52,35,33.0,43.8,Hillerød,V. Dedes,2837133623,Lyngby vs Hillerød,2025-08-19,3,,8,170.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,67.28625416829205,2.0,82.10846484985576
55271,52,39,42.1,49.4,Hillerød,V. Dedes,2837133643,Lyngby vs Hillerød,2025-08-19,1,,8,170.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,57.90310872483445,3.0,82.10846484985576
55272,52,42,60.6,64.0,Hillerød,N. Schmidt,2837133647,Lyngby vs Hillerød,2025-08-19,3,,8,170.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,41.81339498294775,4.0,82.10846484985576
55280,53,9,13.6,92.6,Hillerød,V. Dedes,2837133879,Lyngby vs Hillerød,2025-08-19,49,,1,172.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.33130332347841,1.0,96.33130332347841
55281,53,10,13.6,92.6,Hillerød,V. Dedes,2837133887,Lyngby vs Hillerød,2025-08-19,1,,1,172.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.33130332347841,2.0,96.33130332347841
55294,53,38,5.7,13.1,Hillerød,C. Allen,2837134109,Lyngby vs Hillerød,2025-08-19,49,,3,174.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,101.26253008887345,1.0,101.26253008887345
55295,53,41,5.8,10.3,Hillerød,C. Allen,2837134147,Lyngby vs Hillerød,2025-08-19,1,,3,174.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,102.22392087960627,2.0,101.26253008887345
55296,53,43,60.0,88.6,Lyngby,G. Mortensen,2837134165,Lyngby vs Hillerød,2025-08-19,1,,3,175.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,55.58740864620332,1.0,55.58740864620332
55297,53,45,69.7,82.3,Lyngby,P. Langhoff,2837134167,Lyngby vs Hillerød,2025-08-19,49,,3,175.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.28747001127971,2.0,55.58740864620332
55298,53,46,69.7,82.3,Lyngby,P. Langhoff,2837134173,Lyngby vs Hillerød,2025-08-19,1,,3,175.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.28747001127971,3.0,55.58740864620332
55299,53,48,36.3,21.9,Hillerød,N. Schmidt,2837134183,Lyngby vs Hillerød,2025-08-19,49,,0,176.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,69.62255381699238,1.0,69.62255381699238
55300,53,48,36.3,21.9,Hillerød,N. Schmidt,2837134195,Lyngby vs Hillerød,2025-08-19,1,,0,176.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,69.62255381699238,2.0,69.62255381699238
55301,53,57,43.4,31.5,Hillerød,W. Glindtvad,2837134285,Lyngby vs Hillerød,2025-08-19,1,,3,177.0,0.0058093224652111,nan,nan,none,nan,nan,nan,,nan,,,draw,59.5467043588476,1.0,59.5467043588476
55302,53,58,47.8,30.6,Hillerød,M. Mouritz,2837134337,Lyngby vs Hillerød,2025-08-19,49,,3,177.0,0.0058093224652111,nan,nan,none,nan,nan,nan,,nan,,,draw,55.688418903754126,2.0,59.5467043588476
55303,54,0,47.8,31.9,Hillerød,M. Mouritz,2837134287,Lyngby vs Hillerød,2025-08-19,13,,3,177.0,0.0058093224652111,nan,nan,none,nan,nan,nan,,nan,0.0058093224652111,0.0,draw,55.248981891071985,3.0,59.5467043588476
55323,56,33,3.2,53.0,Hillerød,A. Kappenberger,2837135349,Lyngby vs Hillerød,2025-08-19,1,,2,180.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.84647644597092,1.0,96.84647644597092
55324,56,35,19.4,10.0,Hillerød,W. Glindtvad,2837135355,Lyngby vs Hillerød,2025-08-19,1,,2,180.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.97977550538786,2.0,96.84647644597092
55325,57,41,34.7,65.7,Lyngby,S. Colyn,2837135915,Lyngby vs Hillerød,2025-08-19,1,,2,183.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,67.16085169203856,1.0,67.16085169203856
55326,57,42,31.8,72.9,Lyngby,L. Sandgrav,2837135925,Lyngby vs Hillerød,2025-08-19,1,,2,183.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,71.9419905201406,2.0,67.16085169203856
55327,57,43,46.8,70.9,Lyngby,S. Colyn,2837135947,Lyngby vs Hillerød,2025-08-19,2,,2,183.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,57.15811403466704,3.0,67.16085169203856
55328,58,26,21.6,88.0,Lyngby,G. Mortensen,2837136261,Lyngby vs Hillerød,2025-08-19,1,,2,185.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,87.12381993461949,1.0,87.12381993461949
55329,58,28,32.9,77.8,Lyngby,S. Colyn,2837136265,Lyngby vs Hillerød,2025-08-19,1,,2,185.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,72.63091628225544,2.0,87.12381993461949
55330,58,29,52.2,26.1,Hillerød,A. Alicino,2837136271,Lyngby vs Hillerød,2025-08-19,1,,0,186.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,53.44202466224497,1.0,53.44202466224497
55352,59,37,15.9,48.8,Hillerød,M. Mouritz,2837136799,Lyngby vs Hillerød,2025-08-19,1,,3,190.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,84.10856080090777,1.0,84.10856080090777
55353,59,39,22.0,80.6,Hillerød,V. Dedes,2837136803,Lyngby vs Hillerød,2025-08-19,49,,3,190.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,83.78758857969359,2.0,84.10856080090777
55354,59,40,22.0,80.6,Hillerød,V. Dedes,2837136805,Lyngby vs Hillerød,2025-08-19,1,,3,190.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,83.78758857969359,3.0,84.10856080090777
55355,59,42,59.2,33.0,Lyngby,O. Buur,2837136817,Lyngby vs Hillerød,2025-08-19,49,,6,191.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.199999999999996,1.0,44.199999999999996
55356,59,42,59.2,33.0,Lyngby,O. Buur,2837136827,Lyngby vs Hillerød,2025-08-19,1,,6,191.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.199999999999996,2.0,44.199999999999996
55357,59,48,63.8,24.4,Lyngby,L. Sandgrav,2837136877,Lyngby vs Hillerød,2025-08-19,1,,6,191.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.337343177055615,3.0,44.199999999999996
55358,59,49,19.5,67.0,Hillerød,R. Møller,2837136895,Lyngby vs Hillerød,2025-08-19,1,,5,192.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,82.27545198903498,1.0,82.27545198903498
55359,59,50,25.6,62.3,Hillerød,M. Mouritz,2837136897,Lyngby vs Hillerød,2025-08-19,49,,5,192.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,75.40987998929583,2.0,82.27545198903498
55360,59,50,25.6,62.3,Hillerød,M. Mouritz,2837136927,Lyngby vs Hillerød,2025-08-19,1,,5,192.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,75.40987998929583,3.0,82.27545198903498
55361,59,54,33.5,78.3,Hillerød,V. Dedes,2837136933,Lyngby vs Hillerød,2025-08-19,4,,5,192.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,72.27129443977049,4.0,82.27545198903498
55362,60,24,57.6,50.1,Hillerød,A. Justinussen,2837137205,Lyngby vs Hillerød,2025-08-19,1,,5,194.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,42.40011792436432,1.0,42.40011792436432
55363,60,29,68.2,32.8,Hillerød,W. Glindtvad,2837137229,Lyngby vs Hillerød,2025-08-19,1,,5,194.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,36.153561373673824,2.0,42.40011792436432
55364,60,29,29.9,76.6,Lyngby,S. Colyn,2837137243,Lyngby vs Hillerød,2025-08-19,74,,8,195.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,74.97712984637381,1.0,74.97712984637381
55365,60,32,30.1,78.2,Lyngby,S. Colyn,2837137251,Lyngby vs Hillerød,2025-08-19,49,,8,195.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,75.37406715840669,2.0,74.97712984637381
55366,60,37,58.4,81.2,Lyngby,S. Colyn,2837137269,Lyngby vs Hillerød,2025-08-19,61,,8,195.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,52.00000000000001,3.0,74.97712984637381
55397,61,50,64.0,4.7,Lyngby,G. Fraulo,2837137707,Lyngby vs Hillerød,2025-08-19,7,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,57.862682274502276,1.0,57.862682274502276
55398,61,52,67.5,10.4,Lyngby,B. Blume,2837137713,Lyngby vs Hillerød,2025-08-19,49,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,51.22899569579712,2.0,57.862682274502276
55399,61,52,67.5,10.4,Lyngby,B. Blume,2837137723,Lyngby vs Hillerød,2025-08-19,1,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,51.22899569579712,3.0,57.862682274502276
55400,61,54,65.9,19.8,Lyngby,L. Sandgrav,2837137731,Lyngby vs Hillerød,2025-08-19,1,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,45.55052140206519,4.0,57.862682274502276
55401,61,54,72.8,17.1,Lyngby,B. Blume,2837137753,Lyngby vs Hillerød,2025-08-19,1,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,42.68782027698299,5.0,57.862682274502276
55402,61,57,85.5,33.6,Lyngby,Í. Þorvaldsson,2837137757,Lyngby vs Hillerød,2025-08-19,1,,7,199.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,21.890865674979597,6.0,57.862682274502276
55403,61,57,20.3,54.0,Hillerød,A. Alicino,2837137767,Lyngby vs Hillerød,2025-08-19,74,,5,200.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,79.80031328259307,1.0,79.80031328259307
55404,62,0,6.9,59.3,Hillerød,J. Witt,2837137779,Lyngby vs Hillerød,2025-08-19,49,,5,200.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,93.5633475245515,2.0,79.80031328259307
55405,62,2,7.2,71.8,Hillerød,J. Witt,2837137905,Lyngby vs Hillerød,2025-08-19,1,,5,200.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,95.32617688756851,3.0,79.80031328259307
55426,63,51,10.9,94.2,Lyngby,G. Mortensen,2837138569,Lyngby vs Hillerød,2025-08-19,74,,3,205.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,99.46079629683244,1.0,99.46079629683244
55427,63,54,10.9,94.2,Lyngby,G. Mortensen,2837138573,Lyngby vs Hillerød,2025-08-19,1,,3,205.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,99.46079629683244,2.0,99.46079629683244
55428,63,54,94.0,8.9,Hillerød,C. Allen,2837138571,Lyngby vs Hillerød,2025-08-19,74,,2,206.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,41.53564734056759,1.0,41.53564734056759
55429,63,56,97.4,13.5,Hillerød,A. Justinussen,2837138589,Lyngby vs Hillerød,2025-08-19,1,,2,206.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,36.592485567394846,2.0,41.53564734056759
55430,64,4,93.4,74.2,Hillerød,S. Jalaei,2837138635,Lyngby vs Hillerød,2025-08-19,1,,0,207.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,25.083859352181037,1.0,25.083859352181037
55431,64,9,69.6,53.6,Hillerød,W. Glindtvad,2837138677,Lyngby vs Hillerød,2025-08-19,1,,8,208.0,0.0266568418592214,nan,nan,none,nan,nan,nan,,nan,,,draw,30.612415781835978,1.0,30.612415781835978
55432,64,10,63.6,81.8,Hillerød,R. Møller,2837138713,Lyngby vs Hillerød,2025-08-19,1,,8,208.0,0.0266568418592214,nan,nan,none,nan,nan,nan,,nan,,,draw,48.33425286481627,2.0,30.612415781835978
55433,64,17,85.2,76.1,Hillerød,S. Jalaei,2837138715,Lyngby vs Hillerød,2025-08-19,15,,8,208.0,0.0266568418592214,nan,nan,none,nan,nan,nan,,nan,0.0266568418592214,0.0444046445190906,draw,30.004166377354988,3.0,30.612415781835978
55440,64,37,63.0,78.4,Hillerød,V. Dedes,2837138793,Lyngby vs Hillerød,2025-08-19,49,,2,210.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,46.642898709235475,1.0,46.642898709235475
55441,64,37,63.0,78.4,Hillerød,V. Dedes,2837138795,Lyngby vs Hillerød,2025-08-19,1,,2,210.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,46.642898709235475,2.0,46.642898709235475
55442,64,39,70.9,61.7,Hillerød,M. Etim,2837138807,Lyngby vs Hillerød,2025-08-19,1,,2,210.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,31.3639920928443,3.0,46.642898709235475
55451,64,50,30.8,88.6,Lyngby,S. Colyn,2837138871,Lyngby vs Hillerød,2025-08-19,7,,6,212.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,79.23761732914488,1.0,79.23761732914488
55452,64,54,29.2,82.6,Lyngby,G. Mortensen,2837138875,Lyngby vs Hillerød,2025-08-19,49,,6,212.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,77.94485229955856,2.0,79.23761732914488
55453,64,54,29.2,82.6,Lyngby,G. Mortensen,2837138889,Lyngby vs Hillerød,2025-08-19,1,,6,212.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,77.94485229955856,3.0,79.23761732914488
55454,64,55,36.3,76.1,Lyngby,P. Langhoff,2837138905,Lyngby vs Hillerød,2025-08-19,1,,6,212.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,68.83966879641419,4.0,79.23761732914488
55455,64,56,72.9,90.1,Lyngby,G. Mortensen,2837138917,Lyngby vs Hillerød,2025-08-19,1,,6,212.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,48.398553697398846,5.0,79.23761732914488
55456,65,7,71.2,43.4,Lyngby,G. Fraulo,2837138943,Lyngby vs Hillerød,2025-08-19,15,,0,213.0,0.0154000809416174,nan,nan,none,nan,nan,nan,,nan,0.0154000809416174,0.0485146977007389,draw,29.546573405388312,1.0,29.546573405388312
55479,66,53,25.4,62.1,Hillerød,J. Witt,2837139427,Lyngby vs Hillerød,2025-08-19,1,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,75.57492970555778,1.0,75.57492970555778
55480,66,54,34.4,56.6,Hillerød,M. Mouritz,2837139429,Lyngby vs Hillerød,2025-08-19,49,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,65.93117623704282,2.0,75.57492970555778
55481,66,54,33.6,46.1,Hillerød,M. Mouritz,2837139437,Lyngby vs Hillerød,2025-08-19,1,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,66.51443452364308,3.0,75.57492970555778
55482,66,56,24.1,34.3,Hillerød,C. Allen,2837139447,Lyngby vs Hillerød,2025-08-19,1,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,77.5067738975117,4.0,75.57492970555778
55483,66,59,38.8,58.4,Hillerød,A. Justinussen,2837139471,Lyngby vs Hillerød,2025-08-19,3,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,61.773780845922005,5.0,75.57492970555778
55484,67,2,39.1,40.3,Hillerød,A. Justinussen,2837139479,Lyngby vs Hillerød,2025-08-19,1,,9,216.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,61.667657649695116,6.0,75.57492970555778
55485,67,4,67.6,52.5,Lyngby,B. Blume,2837139485,Lyngby vs Hillerød,2025-08-19,49,,7,217.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,32.496307482543315,1.0,32.496307482543315
55486,67,4,67.6,52.5,Lyngby,B. Blume,2837139523,Lyngby vs Hillerød,2025-08-19,1,,7,217.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,32.496307482543315,2.0,32.496307482543315
55487,67,11,88.4,69.7,Lyngby,L. Sandgrav,2837139529,Lyngby vs Hillerød,2025-08-19,1,,7,217.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,22.86153975566825,3.0,32.496307482543315
55488,68,36,5.4,44.3,Hillerød,A. Kappenberger,2837139997,Lyngby vs Hillerød,2025-08-19,1,,0,218.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,94.77156746619735,1.0,94.77156746619735
55489,69,49,3.4,50.0,Lyngby,J. Ægidius,2837140373,Lyngby vs Hillerød,2025-08-19,1,,4,220.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.6,1.0,96.6
55490,69,50,18.2,11.7,Lyngby,T. Storm,2837140379,Lyngby vs Hillerød,2025-08-19,1,,4,220.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,90.32236710804251,2.0,96.6
55491,69,51,30.3,1.6,Lyngby,O. Buur,2837140395,Lyngby vs Hillerød,2025-08-19,1,,4,220.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,84.85664381767641,3.0,96.6
55492,69,53,14.7,9.5,Lyngby,T. Storm,2837140417,Lyngby vs Hillerød,2025-08-19,1,,4,220.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,94.42637343454423,4.0,96.6
55493,70,54,9.9,93.5,Lyngby,G. Mortensen,2837140693,Lyngby vs Hillerød,2025-08-19,1,,0,223.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,100.05128684829594,1.0,100.05128684829594
55494,70,56,83.5,8.6,Hillerød,M. Mouritz,2837140703,Lyngby vs Hillerød,2025-08-19,1,,4,224.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,44.56691598035475,1.0,44.56691598035475
55495,70,57,87.5,19.2,Hillerød,A. Justinussen,2837140713,Lyngby vs Hillerød,2025-08-19,1,,4,224.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,33.23988567970714,2.0,44.56691598035475
55496,70,59,78.1,20.6,Hillerød,A. Alicino,2837140721,Lyngby vs Hillerød,2025-08-19,1,,4,224.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,36.66019639881925,3.0,44.56691598035475
55497,71,0,81.1,20.3,Hillerød,S. Jalaei,2837140723,Lyngby vs Hillerød,2025-08-19,50,,4,224.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,35.2036929880943,4.0,44.56691598035475
55504,71,16,30.0,44.0,Lyngby,G. Fraulo,2837140785,Lyngby vs Hillerød,2025-08-19,49,,1,226.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,70.25667228100119,1.0,70.25667228100119
55505,71,17,30.9,44.6,Lyngby,G. Fraulo,2837140793,Lyngby vs Hillerød,2025-08-19,1,,1,226.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,69.31067738811964,2.0,70.25667228100119
55506,71,19,54.3,56.4,Hillerød,R. Møller,2837140797,Lyngby vs Hillerød,2025-08-19,8,,1,227.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,46.14596407054468,1.0,46.14596407054468
55507,71,20,64.5,55.6,Hillerød,S. Jalaei,2837140803,Lyngby vs Hillerød,2025-08-19,50,,1,227.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,35.938976056643575,2.0,46.14596407054468
55512,71,34,38.9,14.0,Hillerød,J. Witt,2837140849,Lyngby vs Hillerød,2025-08-19,1,,2,229.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,70.91692322711131,1.0,70.91692322711131
55513,71,36,46.8,4.9,Hillerød,C. Allen,2837140855,Lyngby vs Hillerød,2025-08-19,1,,2,229.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,69.74417538404192,2.0,70.91692322711131
55514,71,53,21.3,78.4,Lyngby,M. Ivančević,2837140903,Lyngby vs Hillerød,2025-08-19,1,,0,231.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,83.66749667582987,1.0,83.66749667582987
55515,71,57,62.8,71.4,Lyngby,L. Sandgrav,2837140919,Lyngby vs Hillerød,2025-08-19,1,,0,232.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,42.91619740843777,1.0,42.91619740843777
55516,71,58,60.6,66.4,Lyngby,J. Cornelius,2837143325,Lyngby vs Hillerød,2025-08-19,1,,3,233.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,42.67692584992504,1.0,42.67692584992504
55517,72,1,68.2,59.7,Lyngby,C. Winther,2837140949,Lyngby vs Hillerød,2025-08-19,1,,3,233.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,33.246503575564155,2.0,42.67692584992504
55518,72,3,29.5,5.8,Hillerød,C. Allen,2837140953,Lyngby vs Hillerød,2025-08-19,1,,0,234.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,83.20991527456329,1.0,83.20991527456329
55527,73,22,18.3,13.2,Hillerød,W. Glindtvad,2837162117,Lyngby vs Hillerød,2025-08-19,49,,6,237.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.60541278293404,1.0,89.60541278293404
55528,73,23,18.2,14.6,Hillerød,W. Glindtvad,2837162327,Lyngby vs Hillerød,2025-08-19,1,,6,237.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,89.13136372792688,2.0,89.60541278293404
55529,73,28,4.8,36.8,Hillerød,A. Kappenberger,2837141397,Lyngby vs Hillerød,2025-08-19,1,,6,237.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.11076942778057,3.0,89.60541278293404
55530,73,29,23.7,90.3,Lyngby,M. Ivančević,2837141399,Lyngby vs Hillerød,2025-08-19,49,,3,238.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,86.28893324175469,1.0,86.28893324175469
55531,73,32,23.8,90.9,Lyngby,M. Ivančević,2837141427,Lyngby vs Hillerød,2025-08-19,1,,3,238.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,86.48265722097119,2.0,86.28893324175469
55532,73,45,8.0,20.1,Hillerød,J. Witt,2837141527,Lyngby vs Hillerød,2025-08-19,1,,6,239.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,96.73680788614021,1.0,96.73680788614021
55533,73,51,7.1,6.4,Hillerød,W. Glindtvad,2837141529,Lyngby vs Hillerød,2025-08-19,1,,6,239.0,0.0,nan,nan,none,nan,nan,nan,,nan,,,draw,102.62246342784802,2.0,96.73680788614021
55534,73,52,85.5,89.1,Lyngby,C. Winther,2837141531,Lyngby vs Hillerød,2025-08-19,49,,6,240.0,0.0551356971263885,nan,nan,none,nan,nan,nan,,nan,,,draw,41.70203831948745,1.0,41.70203831948745
55535,73,52,85.5,89.1,Lyngby,C. Winther,2837141551,Lyngby vs Hillerød,2025-08-19,1,,6,240.0,0.0551356971263885,nan,nan,none,nan,nan,nan,,nan,,,draw,41.70203831948745,2.0,41.70203831948745
55536,73,54,78.7,60.0,Lyngby,G. Fraulo,2837141581,Lyngby vs Hillerød,2025-08-19,1,,6,240.0,0.0551356971263885,nan,nan,none,nan,nan,nan,,nan,,,draw,23.530618351416095,3.0,41.70203831948745
