team_name,timeMin,timeSec,playerName,label,date,typeId,44.0,292.0,293.0
Middelfart,73,2,J. Wielzen,Middelfart vs Aarhus Fremad,2025-08-23,18,Midfielder,NaN,NaN
Middelfart,73,2,C. Boyum,Middelfart vs Aarhus Fremad,2025-08-23,19,Defender,4,5
Aarhus Fremad,75,18,M. Kaastrup,Middelfart vs Aarhus Fremad,2025-08-23,18,Forward,NaN,NaN
Aarhus Fremad,75,18,A. Holvad,Middelfart vs Aarhus Fremad,2025-08-23,19,Forward,8,2
Aarhus Fremad,89,4,M. Kubel,Middelfart vs Aarhus Fremad,2025-08-23,18,Midfielder,NaN,NaN
Aarhus Fremad,89,4,J. Thorsen,Middelfart vs Aarhus Fremad,2025-08-23,19,Forward,8,1
Middelfart,89,11,N. Barholt,Middelfart vs Aarhus Fremad,2025-08-23,18,Midfielder,NaN,NaN
Middelfart,89,11,S. Eg Pedersen,Middelfart vs Aarhus Fremad,2025-08-23,19,Defender,3,1
Middelfart,89,17,R. Kakeeto,Middelfart vs Aarhus Fremad,2025-08-23,18,Midfielder,NaN,NaN
Middelfart,89,17,M. Söfeldt,Middelfart vs Aarhus Fremad,2025-08-23,19,Midfielder,7,3
Hobro,45,0,S. Andreasen,Aarhus Fremad vs Hobro,2025-09-20,18,Forward,NaN,NaN
Hobro,45,0,M. Bruhn,Aarhus Fremad vs Hobro,2025-09-20,19,Forward,9,3
Hobro,45,0,T. Hansen,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Hobro,45,0,M. Pedersen,Aarhus Fremad vs Hobro,2025-09-20,19,Midfielder,6,5
Hobro,45,0,M. Jacobsen,Aarhus Fremad vs Hobro,2025-09-20,18,Defender,NaN,NaN
Hobro,45,0,G. Bjerge,Aarhus Fremad vs Hobro,2025-09-20,19,Defender,4,3
Aarhus Fremad,59,13,E. Nissen,Aarhus Fremad vs Hobro,2025-09-20,18,Defender,NaN,NaN
Aarhus Fremad,59,13,B. Rolland,Aarhus Fremad vs Hobro,2025-09-20,19,Defender,4,4
Hobro,65,23,Z. Hyltoft,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Hobro,65,23,R. Hauge,Aarhus Fremad vs Hobro,2025-09-20,19,Midfielder,6,4
Aarhus Fremad,71,18,M. Kaastrup,Aarhus Fremad vs Hobro,2025-09-20,18,Forward,NaN,NaN
Aarhus Fremad,71,18,K. Lunding,Aarhus Fremad vs Hobro,2025-09-20,19,Forward,8,2
Aarhus Fremad,71,29,F. Grube,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Aarhus Fremad,71,29,M. Berthelsen,Aarhus Fremad vs Hobro,2025-09-20,19,Midfielder,5,1
Aarhus Fremad,82,29,M. Kubel,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Aarhus Fremad,82,29,A. Holvad,Aarhus Fremad vs Hobro,2025-09-20,19,Forward,8,1
Aarhus Fremad,82,40,E. Egerton,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Aarhus Fremad,82,40,J. Beluli,Aarhus Fremad vs Hobro,2025-09-20,19,Forward,9,1
Hobro,86,47,V. Rasmussen,Aarhus Fremad vs Hobro,2025-09-20,18,Midfielder,NaN,NaN
Hobro,86,47,A. Bryld,Aarhus Fremad vs Hobro,2025-09-20,19,Midfielder,6,1
Aarhus Fremad,45,0,E. Egerton,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Aarhus Fremad,45,0,Magnus Kirchheiner,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,7,5
Lyngby,60,45,F. Gytkjær,Lyngby vs Aarhus Fremad,2025-10-19,18,Forward,NaN,NaN
Lyngby,60,45,Í. Þorvaldsson,Lyngby vs Aarhus Fremad,2025-10-19,19,Forward,9,2
Lyngby,60,50,G. Fraulo,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Lyngby,60,50,S. Colyn,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,7,3
Aarhus Fremad,61,32,M. Kubel,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Aarhus Fremad,61,32,A. Holvad,Lyngby vs Aarhus Fremad,2025-10-19,19,Forward,9,2
Aarhus Fremad,61,47,M. Kaastrup,Lyngby vs Aarhus Fremad,2025-10-19,18,Forward,NaN,NaN
Aarhus Fremad,61,47,K. Lunding,Lyngby vs Aarhus Fremad,2025-10-19,19,Forward,8,1
Lyngby,71,52,L. Sandgrav,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Lyngby,71,52,B. Blume,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,7,1
Lyngby,72,6,J. Cornelius,Lyngby vs Aarhus Fremad,2025-10-19,18,Forward,NaN,NaN
Lyngby,72,6,W. Steindorsson,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,6,4
Aarhus Fremad,75,3,F. Grube,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Aarhus Fremad,75,3,Ó. Hjaltason,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,5,2
Aarhus Fremad,79,53,Marcus Kirchheiner,Lyngby vs Aarhus Fremad,2025-10-19,18,Defender,NaN,NaN
Aarhus Fremad,79,53,M. Berthelsen,Lyngby vs Aarhus Fremad,2025-10-19,19,Defender,3,2
Lyngby,95,48,C. Winther,Lyngby vs Aarhus Fremad,2025-10-19,18,Midfielder,NaN,NaN
Lyngby,95,48,M. Kaarsbo,Lyngby vs Aarhus Fremad,2025-10-19,19,Midfielder,7,5
Esbjerg,59,10,M. Hansen,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Esbjerg,59,10,J. Buus,Aarhus Fremad vs Esbjerg,2025-10-25,19,Defender,3,2
Esbjerg,59,19,R. Gyamfi,Aarhus Fremad vs Esbjerg,2025-10-25,18,Forward,NaN,NaN
Esbjerg,59,19,J. Lucena,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,7,4
Aarhus Fremad,66,42,S. Bækgård,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Aarhus Fremad,66,42,E. Egerton,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,7,4
Aarhus Fremad,66,57,E. Nissen,Aarhus Fremad vs Esbjerg,2025-10-25,18,Defender,NaN,NaN
Aarhus Fremad,66,57,M. Berthelsen,Aarhus Fremad vs Esbjerg,2025-10-25,19,Defender,4,3
Esbjerg,75,56,M. Maden,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Esbjerg,75,56,J. Ankersen,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,6,5
Aarhus Fremad,76,11,Magnus Kirchheiner,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Aarhus Fremad,76,11,J. Beluli,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,7,5
Esbjerg,76,12,A. Lausen,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Esbjerg,76,12,J. Kolawole,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,7,5
Aarhus Fremad,87,24,Marcus Kirchheiner,Aarhus Fremad vs Esbjerg,2025-10-25,18,Defender,NaN,NaN
Aarhus Fremad,87,24,A. Holvad,Aarhus Fremad vs Esbjerg,2025-10-25,19,Defender,3,2
Aarhus Fremad,87,34,M. Agnarsson,Aarhus Fremad vs Esbjerg,2025-10-25,18,Defender,NaN,NaN
Aarhus Fremad,87,34,J. Østergaard,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,7,1
Esbjerg,89,22,L. Vigen,Aarhus Fremad vs Esbjerg,2025-10-25,18,Midfielder,NaN,NaN
Esbjerg,89,22,B. Baldursson,Aarhus Fremad vs Esbjerg,2025-10-25,19,Midfielder,5,3
Hobro,36,33,V. Rasmussen,Hobro vs Aarhus Fremad,2025-11-07,18,Midfielder,NaN,NaN
Hobro,36,33,R. Hauge,Hobro vs Aarhus Fremad,2025-11-07,19,Midfielder,6,1
Aarhus Fremad,63,32,S. Bækgård,Hobro vs Aarhus Fremad,2025-11-07,18,Midfielder,NaN,NaN
Aarhus Fremad,63,32,J. Beluli,Hobro vs Aarhus Fremad,2025-11-07,19,Forward,9,3
Aarhus Fremad,63,49,E. Egerton,Hobro vs Aarhus Fremad,2025-11-07,18,Midfielder,NaN,NaN
Aarhus Fremad,63,49,M. Kaastrup,Hobro vs Aarhus Fremad,2025-11-07,19,Forward,8,1
Aarhus Fremad,63,55,A. Pisani,Hobro vs Aarhus Fremad,2025-11-07,18,Defender,NaN,NaN
Aarhus Fremad,63,55,M. Berthelsen,Hobro vs Aarhus Fremad,2025-11-07,19,Defender,4,5
Aarhus Fremad,73,44,M. Agnarsson,Hobro vs Aarhus Fremad,2025-11-07,18,Defender,NaN,NaN
Aarhus Fremad,73,44,K. Lunding,Hobro vs Aarhus Fremad,2025-11-07,19,Midfielder,5,1
Aarhus Fremad,81,8,Magnus Kirchheiner,Hobro vs Aarhus Fremad,2025-11-07,18,Midfielder,NaN,NaN
Aarhus Fremad,81,8,J. Thorsen,Hobro vs Aarhus Fremad,2025-11-07,19,Midfielder,5,5
Hobro,81,46,F. Mortensen,Hobro vs Aarhus Fremad,2025-11-07,18,Midfielder,NaN,NaN
Hobro,81,46,M. Pedersen,Hobro vs Aarhus Fremad,2025-11-07,19,Midfielder,5,4
Hobro,81,55,S. Andreasen,Hobro vs Aarhus Fremad,2025-11-07,18,Forward,NaN,NaN
Hobro,81,55,M. Bruhn,Hobro vs Aarhus Fremad,2025-11-07,19,Forward,9,3
HB Køge,64,39,M. Salah,Aarhus Fremad vs HB Køge,2025-11-23,18,Forward,NaN,NaN
HB Køge,64,39,M. Schütt,Aarhus Fremad vs HB Køge,2025-11-23,19,Midfielder,6,2
HB Køge,64,42,G. Larsen,Aarhus Fremad vs HB Køge,2025-11-23,18,Midfielder,NaN,NaN
HB Køge,64,42,N. Jakobsen,Aarhus Fremad vs HB Køge,2025-11-23,19,Midfielder,6,5
Aarhus Fremad,66,37,M. Kaastrup,Aarhus Fremad vs HB Køge,2025-11-23,18,Forward,NaN,NaN
Aarhus Fremad,66,37,J. Beluli,Aarhus Fremad vs HB Køge,2025-11-23,19,Forward,9,1
Aarhus Fremad,66,43,K. Lunding,Aarhus Fremad vs HB Køge,2025-11-23,18,Midfielder,NaN,NaN
Aarhus Fremad,66,43,E. Egerton,Aarhus Fremad vs HB Køge,2025-11-23,19,Forward,9,2
HB Køge,74,32,A. Gøthler,Aarhus Fremad vs HB Køge,2025-11-23,18,Forward,NaN,NaN
HB Køge,74,32,Mohamad Al Naser,Aarhus Fremad vs HB Køge,2025-11-23,19,Forward,9,3
HB Køge,74,44,R. Brodersen,Aarhus Fremad vs HB Køge,2025-11-23,18,Defender,NaN,NaN
HB Køge,74,44,I. Dorgu,Aarhus Fremad vs HB Køge,2025-11-23,19,Defender,3,1
Aarhus Fremad,82,59,M. Kubel,Aarhus Fremad vs HB Køge,2025-11-23,18,Midfielder,NaN,NaN
Aarhus Fremad,82,59,S. Bækgård,Aarhus Fremad vs HB Køge,2025-11-23,19,Forward,9,3
Aarhus Fremad,83,11,A. Pisani,Aarhus Fremad vs HB Køge,2025-11-23,18,Defender,NaN,NaN
Aarhus Fremad,83,11,M. Berthelsen,Aarhus Fremad vs HB Køge,2025-11-23,19,Defender,4,3
HB Køge,87,15,C. Tue Jensen,Aarhus Fremad vs HB Køge,2025-11-23,18,Forward,NaN,NaN
HB Køge,87,15,E. Semovski,Aarhus Fremad vs HB Køge,2025-11-23,19,Midfielder,6,1
B 93,57,2,E. Nnamani,Hvidovre vs B 93,2025-07-18,18,Forward,NaN,NaN
B 93,57,2,C. Björk,Hvidovre vs B 93,2025-07-18,19,Forward,9,3
B 93,57,11,K. Grabovskis,Hvidovre vs B 93,2025-07-18,18,Midfielder,NaN,NaN
B 93,57,11,T. Blidegn,Hvidovre vs B 93,2025-07-18,19,Midfielder,6,1
Hvidovre,58,10,A. Okosun,Hvidovre vs B 93,2025-07-18,18,Midfielder,NaN,NaN
Hvidovre,58,10,Z. Aliji,Hvidovre vs B 93,2025-07-18,19,Midfielder,7,5
Hvidovre,58,32,J. Adjei-Broni,Hvidovre vs B 93,2025-07-18,18,Forward,NaN,NaN
Hvidovre,58,32,E. Aby,Hvidovre vs B 93,2025-07-18,19,Midfielder,6,3
B 93,68,48,V. Hammershøy-Mistrati,Hvidovre vs B 93,2025-07-18,18,Midfielder,NaN,NaN
B 93,68,48,N. Thomsen,Hvidovre vs B 93,2025-07-18,19,Midfielder,5,5
B 93,69,11,F. Isaki,Hvidovre vs B 93,2025-07-18,18,Midfielder,NaN,NaN
B 93,69,11,R. Arabaci,Hvidovre vs B 93,2025-07-18,19,Midfielder,6,3
Hvidovre,69,42,J. Singh,Hvidovre vs B 93,2025-07-18,18,Forward,NaN,NaN
Hvidovre,69,42,A. Johansen,Hvidovre vs B 93,2025-07-18,19,Midfielder,6,1
Hvidovre,69,49,F. Høgh,Hvidovre vs B 93,2025-07-18,18,Forward,NaN,NaN
Hvidovre,69,49,M. Egho,Hvidovre vs B 93,2025-07-18,19,Forward,9,3
B 93,87,54,A. Ahmad,Hvidovre vs B 93,2025-07-18,18,Forward,NaN,NaN
B 93,87,54,J. Voldby,Hvidovre vs B 93,2025-07-18,19,Midfielder,6,5
Lyngby,45,0,M. Hebo,Lyngby vs B 93,2025-07-25,18,Midfielder,NaN,NaN
Lyngby,45,0,Í. Þorvaldsson,Lyngby vs B 93,2025-07-25,19,Forward,9,1
B 93,50,7,V. Hammershøy-Mistrati,Lyngby vs B 93,2025-07-25,18,Midfielder,NaN,NaN
B 93,50,7,N. Thomsen,Lyngby vs B 93,2025-07-25,19,Midfielder,7,4
B 93,65,5,F. Isaki,Lyngby vs B 93,2025-07-25,18,Midfielder,NaN,NaN
B 93,65,5,R. Arabaci,Lyngby vs B 93,2025-07-25,19,Midfielder,6,2
B 93,65,11,K. Grabovskis,Lyngby vs B 93,2025-07-25,18,Midfielder,NaN,NaN
B 93,65,11,O. Addo,Lyngby vs B 93,2025-07-25,19,Midfielder,6,1
B 93,65,34,A. Ahmad,Lyngby vs B 93,2025-07-25,18,Forward,NaN,NaN
B 93,65,34,T. Blidegn,Lyngby vs B 93,2025-07-25,19,Midfielder,6,3
Lyngby,68,29,J. Cornelius,Lyngby vs B 93,2025-07-25,18,Forward,NaN,NaN
Lyngby,68,29,B. Blume,Lyngby vs B 93,2025-07-25,19,Midfielder,6,1
Lyngby,84,35,M. Ivančević,Lyngby vs B 93,2025-07-25,18,Defender,NaN,NaN
Lyngby,84,35,B. Rolland,Lyngby vs B 93,2025-07-25,19,Defender,4,4
Lyngby,84,58,F. Gytkjær,Lyngby vs B 93,2025-07-25,18,Forward,NaN,NaN
Lyngby,84,58,M. Warming,Lyngby vs B 93,2025-07-25,19,Forward,9,2
B 93,86,43,C. Björk,Lyngby vs B 93,2025-07-25,18,Forward,NaN,NaN
B 93,86,43,E. Nnamani,Lyngby vs B 93,2025-07-25,19,Forward,9,3
Hillerød,45,0,M. Etim,B 93 vs Hillerød,2025-08-01,18,Forward,NaN,NaN
Hillerød,45,0,M. Veltz,B 93 vs Hillerød,2025-08-01,19,Forward,9,3
B 93,59,44,K. Grabovskis,B 93 vs Hillerød,2025-08-01,18,Midfielder,NaN,NaN
B 93,59,44,A. Ahmad,B 93 vs Hillerød,2025-08-01,19,Midfielder,6,4
B 93,59,54,C. Björk,B 93 vs Hillerød,2025-08-01,18,Forward,NaN,NaN
B 93,59,54,E. Nnamani,B 93 vs Hillerød,2025-08-01,19,Forward,10,3
Hillerød,61,21,G. Arndal-Lauritzen,B 93 vs Hillerød,2025-08-01,18,Defender,NaN,NaN
Hillerød,61,21,R. Møller,B 93 vs Hillerød,2025-08-01,19,Midfielder,5,4
Hillerød,61,29,T. Arndal,B 93 vs Hillerød,2025-08-01,18,Midfielder,NaN,NaN
Hillerød,61,29,H. Toftegaard,B 93 vs Hillerød,2025-08-01,19,Midfielder,7,3
Hillerød,72,16,A. Justinussen,B 93 vs Hillerød,2025-08-01,18,Forward,NaN,NaN
Hillerød,72,16,A. Alicino,B 93 vs Hillerød,2025-08-01,19,Midfielder,7,5
B 93,75,26,V. Hammershøy-Mistrati,B 93 vs Hillerød,2025-08-01,18,Midfielder,NaN,NaN
B 93,75,26,N. Thomsen,B 93 vs Hillerød,2025-08-01,19,Midfielder,7,5
B 93,75,37,N. Mouritsen,B 93 vs Hillerød,2025-08-01,18,Defender,NaN,NaN
B 93,75,37,Muhammad Huzaifa,B 93 vs Hillerød,2025-08-01,19,Defender,3,1
B 93,79,57,O. Addo,B 93 vs Hillerød,2025-08-01,18,Forward,NaN,NaN
B 93,79,57,R. Arabaci,B 93 vs Hillerød,2025-08-01,19,Midfielder,6,2
Hillerød,80,3,N. Schmidt,B 93 vs Hillerød,2025-08-01,18,Midfielder,NaN,NaN
Hillerød,80,3,S. Jalaei,B 93 vs Hillerød,2025-08-01,19,Midfielder,6,4
Hobro,57,10,S. Andreasen,Hobro vs B 93,2025-08-08,18,Forward,NaN,NaN
Hobro,57,10,M. Bruhn,Hobro vs B 93,2025-08-08,19,Forward,9,2
B 93,66,28,K. Grabovskis,Hobro vs B 93,2025-08-08,18,Midfielder,NaN,NaN
B 93,66,28,R. Arabaci,Hobro vs B 93,2025-08-08,19,Midfielder,6,1
B 93,66,52,A. Ahmad,Hobro vs B 93,2025-08-08,18,Forward,NaN,NaN
B 93,66,52,F. Isaki,Hobro vs B 93,2025-08-08,19,Midfielder,6,2
Hobro,74,33,O. Klitten,Hobro vs B 93,2025-08-08,18,Midfielder,NaN,NaN
Hobro,74,33,O. Meedom,Hobro vs B 93,2025-08-08,19,Midfielder,7,4
Hobro,74,42,M. Pedersen,Hobro vs B 93,2025-08-08,18,Midfielder,NaN,NaN
Hobro,74,42,Z. Hyltoft,Hobro vs B 93,2025-08-08,19,Midfielder,6,4
B 93,76,39,M. Wohlgemuth,Hobro vs B 93,2025-08-08,18,Midfielder,NaN,NaN
B 93,76,39,N. Thomsen,Hobro vs B 93,2025-08-08,19,Midfielder,7,4
B 93,76,40,E. Christensen,Hobro vs B 93,2025-08-08,18,Defender,NaN,NaN
B 93,76,40,A. Heimer,Hobro vs B 93,2025-08-08,19,Defender,4,5
B 93,84,39,O. Addo,Hobro vs B 93,2025-08-08,18,Forward,NaN,NaN
B 93,84,39,J. Voldby,Hobro vs B 93,2025-08-08,19,Forward,10,3
Hobro,84,49,V. Rasmussen,Hobro vs B 93,2025-08-08,18,Midfielder,NaN,NaN
Hobro,84,49,A. Bryld,Hobro vs B 93,2025-08-08,19,Forward,9,3
B 93,45,0,F. Isaki,B 93 vs Esbjerg,2025-08-15,18,Midfielder,NaN,NaN
B 93,45,0,K. Grabovskis,B 93 vs Esbjerg,2025-08-15,19,Midfielder,6,3
B 93,62,57,A. Ahmad,B 93 vs Esbjerg,2025-08-15,18,Forward,NaN,NaN
B 93,62,39,N. Thomsen,B 93 vs Esbjerg,2025-08-15,18,Midfielder,NaN,NaN
B 93,62,39,V. Hammershøy-Mistrati,B 93 vs Esbjerg,2025-08-15,19,Midfielder,7,5
B 93,62,57,R. Arabaci,B 93 vs Esbjerg,2025-08-15,19,Midfielder,6,2
Esbjerg,63,45,A. Lausen,B 93 vs Esbjerg,2025-08-15,18,Midfielder,NaN,NaN
Esbjerg,63,45,M. Maden,B 93 vs Esbjerg,2025-08-15,19,Midfielder,7,5
Esbjerg,69,33,J. Lucena,B 93 vs Esbjerg,2025-08-15,18,Forward,NaN,NaN
Esbjerg,69,33,M. Hansen,B 93 vs Esbjerg,2025-08-15,19,Midfielder,6,1
Esbjerg,69,34,A. Skipper,B 93 vs Esbjerg,2025-08-15,18,Defender,NaN,NaN
Esbjerg,69,34,P. Tjørnelund,B 93 vs Esbjerg,2025-08-15,19,Defender,4,5
Esbjerg,69,36,J. Ankersen,B 93 vs Esbjerg,2025-08-15,18,Forward,NaN,NaN
Esbjerg,69,36,M. Brajanac,B 93 vs Esbjerg,2025-08-15,19,Forward,9,2
B 93,75,11,E. Christensen,B 93 vs Esbjerg,2025-08-15,18,Defender,NaN,NaN
B 93,75,11,J. Voldby,B 93 vs Esbjerg,2025-08-15,19,Defender,4,5
Esbjerg,77,48,L. Vigen,B 93 vs Esbjerg,2025-08-15,18,Midfielder,NaN,NaN
Esbjerg,77,48,B. Baldursson,B 93 vs Esbjerg,2025-08-15,19,Midfielder,7,4
B 93,81,34,O. Addo,B 93 vs Esbjerg,2025-08-15,18,Forward,NaN,NaN
B 93,81,34,Y. Belhadj,B 93 vs Esbjerg,2025-08-15,19,Midfielder,6,1
HB Køge,63,59,B. Alkhoudari,HB Køge vs B 93,2025-08-19,18,Forward,NaN,NaN
HB Køge,63,59,Mohamad Al Naser,HB Køge vs B 93,2025-08-19,19,Forward,8,2
HB Køge,64,2,A. Gøthler,HB Køge vs B 93,2025-08-19,18,Forward,NaN,NaN
HB Køge,64,2,I. Dorgu,HB Køge vs B 93,2025-08-19,19,Forward,9,3
B 93,66,39,F. Isaki,HB Køge vs B 93,2025-08-19,18,Midfielder,NaN,NaN
B 93,66,39,T. Blidegn,HB Køge vs B 93,2025-08-19,19,Midfielder,6,3
B 93,73,33,M. Wohlgemuth,HB Køge vs B 93,2025-08-19,18,Midfielder,NaN,NaN
B 93,73,33,N. Thomsen,HB Køge vs B 93,2025-08-19,19,Midfielder,5,4
B 93,73,42,O. Addo,HB Køge vs B 93,2025-08-19,18,Forward,NaN,NaN
B 93,73,42,R. Arabaci,HB Køge vs B 93,2025-08-19,19,Midfielder,6,1
HB Køge,78,38,C. Tue Jensen,HB Køge vs B 93,2025-08-19,18,Forward,NaN,NaN
HB Køge,78,38,R. Brodersen,HB Køge vs B 93,2025-08-19,19,Forward,8,1
B 93,86,19,A. Ahmad,HB Køge vs B 93,2025-08-19,18,Forward,NaN,NaN
B 93,86,19,J. Voldby,HB Køge vs B 93,2025-08-19,19,Forward,9,3
HB Køge,89,11,M. Schütt,HB Køge vs B 93,2025-08-19,18,Midfielder,NaN,NaN
HB Køge,89,11,S. Hald,HB Køge vs B 93,2025-08-19,19,Midfielder,7,5
Kolding,45,0,N. Nedić,B 93 vs Kolding,2025-08-23,18,Defender,NaN,NaN
Kolding,45,0,M. Døj,B 93 vs Kolding,2025-08-23,19,Midfielder,7,3
Kolding,62,3,Jesús Alfaro,B 93 vs Kolding,2025-08-23,18,Midfielder,NaN,NaN
Kolding,62,3,C. Palm,B 93 vs Kolding,2025-08-23,19,Midfielder,7,4
B 93,63,10,V. Hammershøy-Mistrati,B 93 vs Kolding,2025-08-23,18,Midfielder,NaN,NaN
B 93,63,10,N. Thomsen,B 93 vs Kolding,2025-08-23,19,Midfielder,7,5
B 93,63,24,K. Grabovskis,B 93 vs Kolding,2025-08-23,18,Midfielder,NaN,NaN
B 93,63,24,R. Arabaci,B 93 vs Kolding,2025-08-23,19,Forward,10,3
B 93,63,33,O. Addo,B 93 vs Kolding,2025-08-23,18,Forward,NaN,NaN
B 93,63,33,F. Isaki,B 93 vs Kolding,2025-08-23,19,Midfielder,6,1
B 93,70,47,C. Björk,B 93 vs Kolding,2025-08-23,18,Forward,NaN,NaN
B 93,70,47,J. Voldby,B 93 vs Kolding,2025-08-23,19,Forward,10,3
B 93,78,37,A. Ahmad,B 93 vs Kolding,2025-08-23,18,Forward,NaN,NaN
B 93,78,37,Y. Belhadj,B 93 vs Kolding,2025-08-23,19,Midfielder,6,2
Kolding,83,12,C. Jørgensen,B 93 vs Kolding,2025-08-23,18,Midfielder,NaN,NaN
Kolding,83,12,F. Møller,B 93 vs Kolding,2025-08-23,19,Midfielder,7,5
Horsens,45,0,S. Pingel,Horsens vs B 93,2025-08-31,18,Forward,NaN,NaN
Horsens,45,0,A. Saine,Horsens vs B 93,2025-08-31,19,Midfielder,5,2
Horsens,45,0,S. Doua,Horsens vs B 93,2025-08-31,18,Defender,NaN,NaN
Horsens,45,0,V. Pálsson,Horsens vs B 93,2025-08-31,19,Defender,4,4
Horsens,55,33,K. Kirkegaard,Horsens vs B 93,2025-08-31,18,Midfielder,NaN,NaN
Horsens,55,33,Y. Ouorou,Horsens vs B 93,2025-08-31,19,Forward,9,3
B 93,58,40,F. Isaki,Horsens vs B 93,2025-08-31,18,Midfielder,NaN,NaN
B 93,58,40,A. Ahmad,Horsens vs B 93,2025-08-31,19,Midfielder,6,3
B 93,58,51,V. Hammershøy-Mistrati,Horsens vs B 93,2025-08-31,18,Midfielder,NaN,NaN
B 93,58,51,M. Wohlgemuth,Horsens vs B 93,2025-08-31,19,Midfielder,7,5
B 93,71,3,N. Mouritsen,Horsens vs B 93,2025-08-31,18,Defender,NaN,NaN
B 93,71,3,Muhammad Huzaifa,Horsens vs B 93,2025-08-31,19,Defender,3,1
B 93,71,7,K. Grabovskis,Horsens vs B 93,2025-08-31,18,Midfielder,NaN,NaN
B 93,71,7,O. Addo,Horsens vs B 93,2025-08-31,19,Midfielder,6,1
Horsens,84,15,I. Miličević,Horsens vs B 93,2025-08-31,18,Defender,NaN,NaN
Horsens,84,15,J. Madsen,Horsens vs B 93,2025-08-31,19,Defender,3,1
B 93,85,41,R. Arabaci,Horsens vs B 93,2025-08-31,18,Forward,NaN,NaN
B 93,85,41,Y. Belhadj,Horsens vs B 93,2025-08-31,19,Forward,8,2
Horsens,92,12,F. Brandhof,Horsens vs B 93,2025-08-31,18,Midfielder,NaN,NaN
Horsens,92,12,F. Sene,Horsens vs B 93,2025-08-31,19,Forward,9,1
B 93,45,0,A. Ahmad,B 93 vs Middelfart,2025-09-27,18,Forward,NaN,NaN
B 93,45,0,F. Isaki,B 93 vs Middelfart,2025-09-27,19,Midfielder,6,1
Middelfart,63,43,B. Zjajo,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
Middelfart,63,43,L. Jensen,B 93 vs Middelfart,2025-09-27,19,Midfielder,6,2
Middelfart,63,58,J. Wielzen,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
Middelfart,63,58,M. Hansen,B 93 vs Middelfart,2025-09-27,19,Forward,8,1
B 93,64,16,R. Arabaci,B 93 vs Middelfart,2025-09-27,18,Forward,NaN,NaN
B 93,64,16,Y. Belhadj,B 93 vs Middelfart,2025-09-27,19,Midfielder,6,2
B 93,64,19,V. Hammershøy-Mistrati,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
B 93,64,19,M. Wohlgemuth,B 93 vs Middelfart,2025-09-27,19,Midfielder,7,5
Middelfart,75,25,N. Barholt,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
Middelfart,75,25,S. Eg Pedersen,B 93 vs Middelfart,2025-09-27,19,Defender,3,1
B 93,76,45,K. Grabovskis,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
B 93,76,45,O. Addo,B 93 vs Middelfart,2025-09-27,19,Midfielder,6,3
Middelfart,85,15,M. Kristensen,B 93 vs Middelfart,2025-09-27,18,Defender,NaN,NaN
Middelfart,85,15,M. Boesen,B 93 vs Middelfart,2025-09-27,19,Forward,9,2
Middelfart,85,19,N. Juul-Sandberg,B 93 vs Middelfart,2025-09-27,18,Midfielder,NaN,NaN
Middelfart,85,19,R. Kakeeto,B 93 vs Middelfart,2025-09-27,19,Midfielder,6,4
B 93,87,30,N. Mouritsen,B 93 vs Middelfart,2025-09-27,18,Defender,NaN,NaN
