type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,league_name,country,date,home_team,away_team
ballPossession,53.8,46.2,NaN,5,56-60,81.8,18.2,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,61-65,91.7,8.3,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,66-70,58.5,41.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,71-75,40.9,59.1,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,76-80,68.0,32.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,81-85,32.1,67.9,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,5,86-90,62.7,37.3,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,0-15,60.0,40.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,16-30,46.2,53.8,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,31-45,43.4,56.6,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,46-60,61.3,38.7,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,61-75,58.7,41.3,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,15,76-90,55.4,44.6,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,45,0-45,49.6,50.4,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,53.8,46.2,NaN,45,46-90,58.1,41.9,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,0-5,45.0,55.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,6-10,77.8,22.2,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,11-15,52.9,47.1,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,16-20,29.6,70.4,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,21-25,76.3,23.7,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,26-30,40.5,59.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,31-35,45.5,54.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,36-40,27.9,72.1,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,41-45,60.5,39.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,46-50,37.5,62.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,51-55,43.8,56.2,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,56-60,50.0,50.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,61-65,47.2,52.8,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,66-70,35.8,64.2,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,71-75,39.4,60.6,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,76-80,56.0,44.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,81-85,49.1,50.9,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,5,86-90,44.6,55.4,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,0-15,54.7,45.3,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,16-30,57.2,42.8,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,31-45,48.6,51.4,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,46-60,43.5,56.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,61-75,40.0,60.0,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,15,76-90,48.9,51.1,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,45,0-45,53.2,46.8,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorial,48.9,51.1,NaN,45,46-90,44.5,55.5,NaN,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,0-5,31.2,26.2,42.6,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,6-10,2.8,33.3,63.9,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,11-15,38.2,44.1,17.7,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,16-20,55.6,25.9,18.5,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,21-25,11.8,42.1,46.1,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,26-30,19.0,23.8,57.2,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,31-35,31.8,31.8,36.4,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,36-40,39.5,9.3,51.2,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,41-45,16.3,34.9,48.8,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,46-50,43.8,22.9,33.3,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,51-55,28.1,21.9,50.0,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,56-60,31.8,38.6,29.6,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,61-65,19.4,25.0,55.6,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,66-70,32.1,15.1,52.8,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,71-75,27.3,15.2,57.5,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,76-80,10.0,28.0,62.0,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,81-85,32.1,24.5,43.4,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,5,86-90,33.7,25.3,41.0,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,0-15,26.0,32.0,42.0,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,16-30,22.1,33.8,44.1,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,31-45,26.0,27.7,46.3,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,46-60,35.5,28.2,36.3,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,61-75,27.1,17.4,55.5,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,15,76-90,26.9,25.8,47.3,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,45,0-45,24.8,31.0,44.2,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
territorialThird,27.0,27.3,45.7,45,46-90,29.2,23.7,47.1,Horsens vs Kolding,busfsm4t1ka6tafil06i8jfo4,1_Division,DNK,2025-07-25,Horsens,Kolding
ballPossession,54.1,45.9,NaN,5,0-5,53.7,46.3,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,6-10,77.4,22.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,11-15,40.8,59.2,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,16-20,86.3,13.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,21-25,72.3,27.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,26-30,64.3,35.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,31-35,36.2,63.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,36-40,39.3,60.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,41-45,59.1,40.9,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,46-50,19.5,80.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,51-55,64.3,35.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,56-60,41.3,58.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,61-65,58.5,41.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,66-70,50.0,50.0,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,71-75,55.2,44.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,76-80,52.9,47.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,81-85,51.5,48.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,5,86-90,42.1,57.9,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,0-15,60.5,39.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,16-30,74.0,26.0,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,31-45,46.2,53.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,46-60,41.8,58.2,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,61-75,54.8,45.2,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,15,76-90,48.2,51.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,45,0-45,59.8,40.2,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,54.1,45.9,NaN,45,46-90,48.4,51.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,0-5,53.7,46.3,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,6-10,46.4,53.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,11-15,44.9,55.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,16-20,39.2,60.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,21-25,51.1,48.9,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,26-30,42.9,57.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,31-35,48.9,51.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,36-40,37.5,62.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,41-45,42.4,57.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,46-50,31.7,68.3,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,51-55,33.3,66.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,56-60,21.3,78.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,61-65,39.6,60.4,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,66-70,18.8,81.2,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,71-75,23.9,76.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,76-80,54.9,45.1,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,81-85,60.3,39.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,5,86-90,43.4,56.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,0-15,48.5,51.5,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,16-30,44.2,55.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,31-45,42.6,57.4,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,46-60,27.2,72.8,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,61-75,27.4,72.6,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,15,76-90,52.3,47.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,45,0-45,45.3,54.7,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorial,41.0,59.0,NaN,45,46-90,36.7,63.3,NaN,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,0-5,19.4,26.9,53.7,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,6-10,27.4,25.0,47.6,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,11-15,44.9,18.4,36.7,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,16-20,31.4,23.5,45.1,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,21-25,34.0,34.0,32.0,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,26-30,35.7,30.4,33.9,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,31-35,36.2,27.7,36.1,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,36-40,28.6,14.3,57.1,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,41-45,37.9,24.2,37.9,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,46-50,34.1,17.1,48.8,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,51-55,50.0,26.2,23.8,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,56-60,48.0,9.3,42.7,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,61-65,34.0,11.3,54.7,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,66-70,52.1,12.5,35.4,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,71-75,50.7,7.5,41.8,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,76-80,35.3,43.1,21.6,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,81-85,27.9,29.4,42.7,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,5,86-90,35.5,18.4,46.1,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,0-15,29.0,24.0,47.0,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,16-30,33.8,29.2,37.0,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,31-45,34.3,21.9,43.8,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,46-60,44.9,15.8,39.3,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,61-75,45.8,10.1,44.1,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,15,76-90,32.8,28.7,38.5,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,45,0-45,32.1,24.9,43.0,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
territorialThird,36.4,21.8,41.8,45,46-90,40.7,18.8,40.5,Lyngby vs B 93,bv5hq3a2l18r08hexey9bahhw,1_Division,DNK,2025-07-25,Lyngby,B 93
ballPossession,37.7,62.3,NaN,5,0-5,65.3,34.7,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,6-10,40.4,59.6,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,11-15,69.2,30.8,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
ballPossession,37.7,62.3,NaN,5,16-20,24.6,75.4,NaN,Hillerød vs AaB,bvihobignz9mmm7itlzr049p0,1_Division,DNK,2025-07-26,Hillerød,AaB
