sequence_id,receiver_id,receiver_name,receiver_Uuid,receiver_position,game_id,match_id,team_name,period,poss_player_id,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,frame_idx_first,frame_idx_last,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,local_date,description
280,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,True,False,True,False,True,4,True,False,True,84680,84801,561.64,566.48,54,54,21,26,2025-07-19,Horsens vs Aarhus Fremad
281,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,False,False,False,False,False,5,False,False,True,84843,84845,568.16,568.24,54,54,28,28,2025-07-19,Horsens vs Aarhus Fremad
282,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,True,False,False,1,False,False,False,85324,85325,587.4,587.44,54,54,47,47,2025-07-19,Horsens vs Aarhus Fremad
283,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,False,False,False,False,False,0,False,False,True,85340,85400,588.04,590.44,54,54,48,50,2025-07-19,Horsens vs Aarhus Fremad
284,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,True,False,False,False,False,False,False,2,False,False,True,85443,85485,592.16,593.84,54,54,52,53,2025-07-19,Horsens vs Aarhus Fremad
285,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,224123,3epwf56ozg73hueacwmckk0r9,S. Pingel,CF,False,False,False,False,False,False,True,0,False,False,False,86497,86533,634.32,635.76,55,55,34,35,2025-07-19,Horsens vs Aarhus Fremad
286,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,True,False,False,False,False,False,False,0,False,False,True,86556,86573,636.68,637.36,55,55,36,37,2025-07-19,Horsens vs Aarhus Fremad
287,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,469334,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,LW,False,False,False,False,False,False,False,0,False,False,False,86593,86593,638.16,638.16,55,55,38,38,2025-07-19,Horsens vs Aarhus Fremad
288,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,True,False,False,False,0,False,False,False,86742,86756,644.12,644.68,55,55,44,44,2025-07-19,Horsens vs Aarhus Fremad
289,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,True,False,False,False,False,0,False,True,True,86809,86832,646.8,647.72,55,55,46,47,2025-07-19,Horsens vs Aarhus Fremad
290,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,True,True,False,False,False,0,False,True,True,86849,86872,648.4,649.32,55,55,48,49,2025-07-19,Horsens vs Aarhus Fremad
291,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,True,False,False,False,0,False,False,False,86887,86891,649.92,650.08,55,55,49,50,2025-07-19,Horsens vs Aarhus Fremad
292,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,86920,86933,651.24,651.76,55,55,51,51,2025-07-19,Horsens vs Aarhus Fremad
293,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,False,False,False,0,False,False,True,86961,86989,652.88,654.0,55,55,52,54,2025-07-19,Horsens vs Aarhus Fremad
294,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,False,True,False,False,0,False,False,False,87007,87007,654.72,654.72,55,55,54,54,2025-07-19,Horsens vs Aarhus Fremad
295,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,False,False,False,0,False,False,True,87030,87032,655.64,655.72,55,55,55,55,2025-07-19,Horsens vs Aarhus Fremad
296,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,False,False,True,False,False,0,False,False,True,87060,87095,656.84,658.24,55,55,56,58,2025-07-19,Horsens vs Aarhus Fremad
297,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,False,True,False,False,0,False,False,False,87122,87123,659.32,659.36,55,55,59,59,2025-07-19,Horsens vs Aarhus Fremad
298,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,True,True,False,False,0,False,False,False,87135,87168,659.84,661.16,55,56,59,1,2025-07-19,Horsens vs Aarhus Fremad
299,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,True,False,False,False,True,False,False,2,False,False,True,87176,87276,661.48,665.48,56,56,1,5,2025-07-19,Horsens vs Aarhus Fremad
300,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,False,True,False,3,True,False,False,87297,87338,666.32,667.96,56,56,6,7,2025-07-19,Horsens vs Aarhus Fremad
301,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,True,True,False,False,False,3,False,True,False,87519,87546,675.2,676.28,56,56,15,16,2025-07-19,Horsens vs Aarhus Fremad
302,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,True,False,False,False,2,False,False,True,87555,87667,676.64,681.12,56,56,16,21,2025-07-19,Horsens vs Aarhus Fremad
303,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,True,False,False,False,0,False,False,True,87681,87722,681.68,683.32,56,56,21,23,2025-07-19,Horsens vs Aarhus Fremad
304,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,False,True,False,False,False,0,False,True,True,87741,87767,684.08,685.12,56,56,24,25,2025-07-19,Horsens vs Aarhus Fremad
305,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,True,False,False,True,True,False,False,0,False,True,True,87779,87862,685.6,688.92,56,56,25,28,2025-07-19,Horsens vs Aarhus Fremad
306,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,224123,3epwf56ozg73hueacwmckk0r9,S. Pingel,CF,False,False,False,False,False,False,True,0,False,False,False,87878,87934,689.56,691.8,56,56,29,31,2025-07-19,Horsens vs Aarhus Fremad
307,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,True,False,True,False,True,False,False,2,False,False,True,88036,88135,695.88,699.84,56,56,35,39,2025-07-19,Horsens vs Aarhus Fremad
308,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,False,True,True,True,5,True,False,False,88155,88485,700.64,713.84,56,56,40,53,2025-07-19,Horsens vs Aarhus Fremad
309,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,True,False,False,False,0,False,False,False,89313,89313,746.96,746.96,57,57,26,26,2025-07-19,Horsens vs Aarhus Fremad
310,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,True,False,False,False,0,False,False,False,89342,89347,748.12,748.32,57,57,28,28,2025-07-19,Horsens vs Aarhus Fremad
311,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,False,True,False,False,False,0,False,False,False,89810,89812,766.84,766.92,57,57,46,46,2025-07-19,Horsens vs Aarhus Fremad
312,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,68250,8uhv14rin2znrr0wqgvcc2f2t,M. Delac,GK,False,False,False,True,False,False,False,0,False,False,True,90175,90298,781.44,786.36,58,58,1,6,2025-07-19,Horsens vs Aarhus Fremad
313,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,False,False,False,False,0,False,False,True,90337,90341,787.92,788.08,58,58,7,8,2025-07-19,Horsens vs Aarhus Fremad
314,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,True,False,False,False,False,0,False,True,True,90373,90425,789.36,791.44,58,58,9,11,2025-07-19,Horsens vs Aarhus Fremad
315,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,True,False,False,False,False,0,False,False,True,90448,90470,792.36,793.24,58,58,12,13,2025-07-19,Horsens vs Aarhus Fremad
316,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,False,False,False,False,0,False,False,True,90504,90588,794.6,797.96,58,58,14,17,2025-07-19,Horsens vs Aarhus Fremad
317,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,True,False,False,False,False,False,False,0,False,False,True,90627,90698,799.52,802.36,58,58,19,22,2025-07-19,Horsens vs Aarhus Fremad
318,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,True,False,False,False,0,False,False,True,90748,90843,804.36,808.16,58,58,24,28,2025-07-19,Horsens vs Aarhus Fremad
319,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,True,False,False,False,0,False,False,True,90890,90914,810.04,811.0,58,58,30,31,2025-07-19,Horsens vs Aarhus Fremad
320,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,False,True,False,False,0,False,False,False,91288,91296,825.96,826.28,58,58,45,46,2025-07-19,Horsens vs Aarhus Fremad
321,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,False,False,False,False,False,0,False,False,True,91381,91411,829.68,830.88,58,58,49,50,2025-07-19,Horsens vs Aarhus Fremad
322,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,True,False,False,False,0,False,True,True,91433,91447,831.76,832.32,58,58,51,52,2025-07-19,Horsens vs Aarhus Fremad
323,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,True,False,True,False,True,False,False,0,False,False,True,91553,91578,836.56,837.56,58,58,56,57,2025-07-19,Horsens vs Aarhus Fremad
324,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,True,False,True,False,False,False,False,0,False,True,True,91579,91665,837.6,841.04,58,59,57,1,2025-07-19,Horsens vs Aarhus Fremad
325,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,False,True,False,False,0,False,False,False,91695,91723,842.24,843.36,59,59,2,3,2025-07-19,Horsens vs Aarhus Fremad
326,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,True,False,True,False,False,0,False,False,False,91743,91747,844.16,844.32,59,59,4,4,2025-07-19,Horsens vs Aarhus Fremad
327,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,False,True,False,False,0,False,False,False,91756,91762,844.68,844.92,59,59,4,4,2025-07-19,Horsens vs Aarhus Fremad
328,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,True,False,False,False,False,0,False,False,True,91801,91805,846.48,846.64,59,59,6,6,2025-07-19,Horsens vs Aarhus Fremad
329,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,False,True,False,False,False,0,False,False,False,91831,91831,847.68,847.68,59,59,7,7,2025-07-19,Horsens vs Aarhus Fremad
330,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,True,True,True,False,False,0,False,False,True,91857,91960,848.72,852.84,59,59,8,12,2025-07-19,Horsens vs Aarhus Fremad
331,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,True,True,False,False,False,0,False,False,False,91974,91990,853.4,854.04,59,59,13,14,2025-07-19,Horsens vs Aarhus Fremad
332,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,True,False,True,False,False,False,False,0,False,False,True,92018,92057,855.16,856.72,59,59,15,16,2025-07-19,Horsens vs Aarhus Fremad
333,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,True,False,False,False,False,False,False,2,False,False,True,92176,92209,861.48,862.8,59,59,21,22,2025-07-19,Horsens vs Aarhus Fremad
334,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,False,False,False,False,False,4,False,False,True,92240,92272,864.04,865.32,59,59,24,25,2025-07-19,Horsens vs Aarhus Fremad
335,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,False,False,False,False,False,5,False,False,True,92296,92328,866.28,867.56,59,59,26,27,2025-07-19,Horsens vs Aarhus Fremad
336,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,True,False,False,0,False,False,False,93493,93512,914.16,914.92,60,60,14,14,2025-07-19,Horsens vs Aarhus Fremad
337,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,True,False,False,False,True,False,False,0,False,False,True,93527,93557,915.52,916.72,60,60,15,16,2025-07-19,Horsens vs Aarhus Fremad
338,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,469334,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,LW,False,False,False,False,False,True,False,2,True,False,False,93689,93735,922.0,923.84,60,60,22,23,2025-07-19,Horsens vs Aarhus Fremad
339,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428573,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,RW,False,False,False,False,False,True,False,3,True,False,False,93736,94069,923.88,937.2,60,60,23,37,2025-07-19,Horsens vs Aarhus Fremad
340,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,True,False,False,3,False,False,False,94093,94226,938.16,943.48,60,60,38,43,2025-07-19,Horsens vs Aarhus Fremad
341,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,469334,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,LW,False,False,False,False,True,False,False,3,True,False,False,94254,94254,944.6,944.6,60,60,44,44,2025-07-19,Horsens vs Aarhus Fremad
342,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,450034,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,CB,False,False,False,True,False,False,False,0,False,True,False,94486,94489,953.88,954.0,60,60,53,54,2025-07-19,Horsens vs Aarhus Fremad
343,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,False,True,False,False,False,0,False,True,True,94520,94616,955.24,959.08,60,60,55,59,2025-07-19,Horsens vs Aarhus Fremad
344,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,428793,9cg2dx19fx5be3zewtmx97e95,I. Milicevic,LWB,False,False,True,False,True,False,False,0,False,False,False,94643,94703,960.16,962.56,61,61,0,2,2025-07-19,Horsens vs Aarhus Fremad
345,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,115869,8jotzm26md7pzdy2gn474chqt,P. Olsen,RCM,False,False,True,True,False,False,False,0,False,False,False,94730,94771,963.64,965.28,61,61,3,5,2025-07-19,Horsens vs Aarhus Fremad
346,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,665174,51ymbnikkta369rn3exb1g7bo,A. Moro,LCM,False,False,False,False,False,False,False,0,False,False,True,94801,94828,966.48,967.56,61,61,6,7,2025-07-19,Horsens vs Aarhus Fremad
347,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,621941,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,LCB,False,False,True,True,True,False,False,0,False,True,False,95389,96824,990.0,1047.4,61,62,30,27,2025-07-19,Horsens vs Aarhus Fremad
348,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,608743,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,RWB,False,False,False,False,False,False,False,0,False,False,True,97025,97134,1055.44,1059.8,62,62,35,39,2025-07-19,Horsens vs Aarhus Fremad
349,115869,P. Olsen,8jotzm26md7pzdy2gn474chqt,RCM,41cdf91a-d2ec-47c8-9ab9-0fa312e61ae1,btk54zcps9pizk65pevt2pzis,ACH,2,249137,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,RCB,False,False,False,False,False,False,False,0,False,False,True,98872,98875,1129.32,1129.44,63,63,49,49,2025-07-19,Horsens vs Aarhus Fremad
