contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,17,18,20,22,23,24,25,26,29,56,63,64,66,72,73,74,75,76,77,78,79,80,82,83,84,102,103,108,120,146,147,154,214,215,230,231,233,321,322,324,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,107,16,19,61,65,70,81,87,89,121,153,160,323,338,391,85,100,133,69,114,138,139,275,280,281,282,353,390,472,60,468,86,62,68,101,254,300,276,113,136,216,217,474,475,122,314,21,137
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805792457,432,15,1,41,20,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,1,85.0,51.7,2025-04-25T17:42:07.548,2025-04-25T17:49:57,"{""id"": 5677806053, ""qualifierId"": 103, ""value"": ""19""}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,true,NaN,true,true,,NaN,NaN,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,51.6,19,NaN,,93.0,51.6,true,NaN,true,99.0,50,296,0.12170810997486115,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2805826813,446,15,2,62,30,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,81.3,35.1,2025-04-25T18:21:13.984,2025-04-28T15:29:09,"{""id"": 5688720797, ""qualifierId"": 80}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,,true,Center,,NaN,,true,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,46.9,3.8,NaN,,97.8,47.5,NaN,NaN,true,NaN,NaN,697,0.04371948167681694,0.08437199890613556,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805793347,447,15,1,42,23,C. Allen,81gka3mi69fh8gyehyy8xo9as,1,97.4,39.9,2025-04-25T17:43:10.325,2025-04-28T14:29:53,"{""id"": 5677780709, ""qualifierId"": 328}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,true,NaN,NaN,NaN,true,,NaN,NaN,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,48.4,17.1,NaN,,99.3,45.8,true,NaN,NaN,NaN,NaN,302,0.13471417129039764,0.15480780601501465,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,true,,,,,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2805829949,466,15,2,65,50,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,91.8,64.6,2025-04-25T18:24:34.349,2025-04-28T16:15:41,"{""id"": 5678328999, ""qualifierId"": 64}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,NaN,NaN,true,,NaN,NaN,,true,Center,,true,,true,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,53.8,29.7,NaN,,99.3,54.0,true,NaN,true,NaN,NaN,724,0.13497458398342133,0.5151475071907043,true,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805808127,499,15,2,45,13,D. Johansen,85a9bmnu6fqvhlff28qm0e0a1,1,73.1,61.7,2025-04-25T18:03:57.354,2025-04-28T15:29:19,"{""id"": 5678379851, ""qualifierId"": 76}",NaN,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,true,NaN,true,NaN,true,,NaN,NaN,,NaN,Center,,NaN,,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,53.9,15.8,NaN,,93.6,47.3,NaN,NaN,NaN,NaN,NaN,343,0.01564563252031803,0.1720922887325287,NaN,1,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805823655,656,15,2,59,33,A. Justinussen,uiyol728wan4mxco2foplknp,1,81.2,55.0,2025-04-25T18:18:16.723,2025-04-25T18:23:19,"{""id"": 5677966589, ""qualifierId"": 146, ""value"": ""82.9""}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,51.7,19,NaN,,82.9,54.7,NaN,NaN,true,98.9,50.2,429,0.038298528641462326,0.0,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805827709,711,15,2,63,23,A. Justinussen,uiyol728wan4mxco2foplknp,1,81.3,46.6,2025-04-25T18:22:06.472,2025-04-25T18:23:12,"{""id"": 5677965957, ""qualifierId"": 103, ""value"": ""19""}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,,true,Center,,NaN,,true,,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,51.7,19,NaN,,83.8,47.3,true,NaN,NaN,93.3,49.6,447,0.05368742719292641,0.0,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,true,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805831807,741,15,2,67,47,W. Glindtvad,559w0q3q2smb3aeotyi724s9g,1,92.9,48.7,2025-04-25T18:26:30.519,2025-04-28T16:15:40,"{""id"": 5677988305, ""qualifierId"": 103, ""value"": ""27.2""}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,true,true,NaN,NaN,NaN,,NaN,true,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,49.2,27.2,NaN,,99.4,49.8,true,true,NaN,NaN,NaN,478,0.12259196490049362,0.2004222869873047,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805835691,777,16,2,72,44,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,88.5,50.0,2025-04-25T18:31:27.747,2025-04-25T20:18:32,"{""id"": 5678009783, ""qualifierId"": 374, ""value"": ""2025-04-25 19:31:27.023""}",NaN,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,true,NaN,true,NaN,,NaN,NaN,,NaN,Center,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,46.6,3.8,NaN,,NaN,NaN,NaN,true,NaN,99.3,49.6,NaN,0.7884,0.8000116944313049,NaN,1,1,NaN,2025-04-25 19:31:27.023,72:43.668,0.7,47.3,true,,,,,,,,,true,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,517,454662,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805840283,803,15,2,77,17,J. Witt,5z7y55t2o577r8ki3i5855as,1,87.7,43.0,2025-04-25T18:36:00.424,2025-04-25T18:37:09,"{""id"": 5678034653, ""qualifierId"": 102, ""value"": ""50.9""}",NaN,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,true,NaN,true,NaN,,NaN,true,,NaN,Center,,NaN,,NaN,,NaN,,NaN,NaN,true,NaN,NaN,true,NaN,,50.9,19,NaN,,93.8,46.9,NaN,NaN,NaN,98.2,47.1,536,0.04893715679645538,0.0,NaN,3,3,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805846409,870,13,2,82,24,A. Justinussen,uiyol728wan4mxco2foplknp,1,89.6,72.6,2025-04-25T18:41:08.182,2025-04-25T18:42:15,"{""id"": 5678067521, ""qualifierId"": 29}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,NaN,true,true,,NaN,NaN,,true,Center,,true,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,57.3,12.5,NaN,,99.5,58.3,true,NaN,NaN,99.5,54.2,NaN,0.03670119494199753,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,true,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805846989,875,15,2,82,55,R. Møller,9350utk4onh2hv5jznxqpkd7t,1,94.9,44.4,2025-04-25T18:41:38.725,2025-04-28T16:15:40,"{""id"": 5678090529, ""qualifierId"": 154}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,true,NaN,NaN,NaN,NaN,,NaN,true,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,,49.7,24.7,NaN,,98.5,47.7,true,true,NaN,NaN,NaN,580,0.12134164571762085,0.2502191960811615,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,true,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805849797,914,13,2,85,32,Ali Al Mosawe,21bafxfg7hy0agd0upyqxw0a2,1,76.6,37.6,2025-04-25T18:44:15.452,2025-04-25T18:45:24,"{""id"": 4611686018470438411, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,NaN,true,NaN,true,,NaN,NaN,,true,Center,,NaN,,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,,57.3,23.6,NaN,,NaN,NaN,true,NaN,NaN,98.6,49.6,NaN,0.039497241377830505,0.0,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,true,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2805857509,973,15,2,93,17,Ali Al Mosawe,21bafxfg7hy0agd0upyqxw0a2,1,85.3,41.1,2025-04-25T18:52:00.449,2025-04-28T16:15:40,"{""id"": 5678127755, ""qualifierId"": 154}",1.0,47yg5a31hjg0nzsaxzdbyulg4,Hillerød vs HB Køge,1_Division,2025-04-25,DNK,NaN,true,NaN,true,true,,NaN,NaN,,true,Center,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,47.0,27.2,NaN,,98.6,47.7,true,NaN,true,NaN,NaN,638,0.1009882465004921,0.313125342130661,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,true,NaN,,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720160851,36,13,1,2,2,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,79.0,51.7,2024-09-14T17:03:09.306,2024-09-14T17:18:26,"{""id"": 5210140285, ""qualifierId"": 22}",NaN,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,NaN,true,,,NaN,NaN,NaN,Center,NaN,,,true,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,,55.5,77.8,true,NaN,NaN,NaN,NaN,NaN,true,99.1,50.2,NaN,0.030970484018325806,0.0,,2,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,true,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720170759,86,13,1,9,19,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,72.6,47.4,2024-09-14T17:10:26.538,2024-09-14T17:23:06,"{""id"": 5210195569, ""qualifierId"": 230, ""value"": ""99.3""}",NaN,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,NaN,true,,,NaN,NaN,NaN,Center,NaN,,,true,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,62.0,31.9,NaN,NaN,NaN,NaN,NaN,NaN,true,99.3,50.4,NaN,0.011021550744771957,0.0,,3,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720174497,109,15,1,12,35,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,95.8,44.8,2024-09-14T17:13:42.278,2024-09-14T17:41:40,"{""id"": 5210366787, ""qualifierId"": 103, ""value"": ""19""}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,NaN,true,NaN,,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,true,true,NaN,,47.2,19,NaN,NaN,96.7,45.3,true,NaN,NaN,99.5,49.5,119,0.21294313669204712,0.0,,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,true,,NaN,,,,,,,,true,NaN,NaN,NaN,,true,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720186437,236,15,1,23,49,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,89.6,36.8,2024-09-14T17:24:56.402,2024-09-14T19:23:03,"{""id"": 5210375407, ""qualifierId"": 102, ""value"": ""45.9""}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,NaN,NaN,true,,,NaN,NaN,true,Center,true,,,true,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,,45.9,17.1,NaN,NaN,99.5,46.9,true,NaN,NaN,NaN,NaN,213,0.11601430177688599,0.25872182846069336,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720188231,261,15,1,25,44,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,91.1,56.8,2024-09-14T17:26:50.772,2024-09-17T16:33:40,"{""id"": 5219258671, ""qualifierId"": 214}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,true,NaN,NaN,true,,,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,53.0,15.8,NaN,NaN,98.9,51.6,true,true,NaN,NaN,NaN,220,0.2507472634315491,0.582329273223877,,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720188281,262,16,1,25,46,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,96.1,58.7,2024-09-14T17:26:53.612,2024-09-17T16:33:39,"{""id"": 5210296879, ""qualifierId"": 231, ""value"": ""52.7""}",NaN,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,NaN,NaN,true,,,NaN,NaN,NaN,Center,NaN,,,true,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,52.9,2.5,true,NaN,NaN,NaN,NaN,true,NaN,99.5,52.7,NaN,0.17415869235992432,0.23658816516399384,,2,2,true,2024-09-14 18:26:53.180,25:46.411,0.9,46.4,true,,,,,,,,,,,NaN,,true,,,,,,,,NaN,true,261,NaN,,NaN,,,,,,,ATTEMPT_SAVED,449169,13253,,,261,,,,,,,,,,,true,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720193161,300,14,1,31,17,A. Beck,dyzzo6n83rg4fpvmqqa69moes,1,88.9,33.1,2024-09-14T17:32:24.226,2024-09-14T17:34:08,"{""id"": 5210321043, ""qualifierId"": 102, ""value"": ""47.4""}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,NaN,true,true,,,NaN,NaN,true,Center,true,,,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,NaN,,47.4,38.6,NaN,NaN,NaN,NaN,NaN,NaN,true,99.3,50.2,NaN,0.056632183492183685,0.0,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720196515,329,15,1,34,22,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,92.1,51.5,2024-09-14T17:35:29.230,2024-09-17T14:30:20,"{""id"": 5210338501, ""qualifierId"": 154}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,true,true,NaN,NaN,NaN,,,true,NaN,true,Center,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,,50.5,8.2,NaN,NaN,98.8,50.5,true,NaN,NaN,NaN,NaN,270,0.11380027234554291,0.043216586112976074,,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720199025,349,15,1,36,31,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.7,58.7,2024-09-14T17:37:38.760,2024-09-17T17:29:18,"{""id"": 5210365153, ""qualifierId"": 214}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,true,true,NaN,NaN,true,,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,,49.5,4.4,NaN,NaN,99.4,50.7,true,true,NaN,NaN,NaN,281,0.07166090607643127,0.032578688114881516,,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2720233815,451,15,2,53,10,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,71.1,46.6,2024-09-14T18:14:36.334,2024-09-17T15:31:12,"{""id"": 5210542611, ""qualifierId"": 56, ""value"": ""Center""}",NaN,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,true,NaN,,,NaN,true,NaN,Center,NaN,,,NaN,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,,50.7,8.9,NaN,true,98.8,50.2,NaN,NaN,NaN,NaN,NaN,532,0.03511137515306473,0.014327168464660645,,1,3,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2720228017,507,13,2,47,49,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,85.2,50.3,2024-09-14T18:09:15.161,2024-09-14T18:11:22,"{""id"": 5210510771, ""qualifierId"": 29}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,true,true,NaN,NaN,true,,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,,58.5,8.3,NaN,NaN,NaN,NaN,true,NaN,NaN,92.1,50.4,NaN,0.05925846844911575,0.0,,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2720239947,524,16,2,58,19,J. Arias,3mcj3wypzq3lno1ehc0vif1sl,1,92.4,54.6,2024-09-14T18:19:45.512,2024-09-17T15:31:09,"{""id"": 5210577381, ""qualifierId"": 214}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,true,NaN,NaN,true,,,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,,52.3,22.2,NaN,NaN,NaN,NaN,true,true,NaN,98.9,50.4,NaN,0.45970773696899414,0.8207741975784302,,1,1,true,2024-09-14 19:19:44.998,58:19.173,0.7,47.8,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,522,true,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2720243677,550,15,2,62,5,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,71.9,61.8,2024-09-14T18:23:30.876,2024-09-14T18:24:46,"{""id"": 5210596367, ""qualifierId"": 103, ""value"": ""3.8""}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,true,true,,,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,,52.6,3.8,NaN,true,98.8,52.3,NaN,NaN,true,NaN,NaN,587,0.016538472846150398,0.02924252860248089,,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2720269467,851,15,2,88,22,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,81.8,64.8,2024-09-14T18:49:48.469,2024-09-17T22:03:33,"{""id"": 5210737815, ""qualifierId"": 102, ""value"": ""47.9""}",1.0,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,NaN,true,,,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,,47.9,7.0,NaN,NaN,96.9,52.5,NaN,NaN,NaN,NaN,NaN,755,0.07516191899776459,0.09328785538673401,,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,,NaN,,,,,,,,NaN,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2720273373,903,13,2,94,30,M. Mustać Gudmann,am3509ake84cde1xhb9264i22,1,76.6,53.0,2024-09-14T18:55:55.929,2024-09-14T18:56:40,"{""id"": 5210869369, ""qualifierId"": 108}",NaN,6e69fx5nlycw27z5clo8ieuxg,Kolding vs HB Køge,1_Division,2024-09-14,DNK,NaN,NaN,true,true,NaN,,,NaN,NaN,NaN,Center,NaN,,,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,,65.4,8.3,true,NaN,NaN,NaN,NaN,NaN,true,99.5,48.6,NaN,0.034773197025060654,0.0,,1,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,NaN,,NaN,,,,,,,,true,NaN,NaN,NaN,,NaN,,,,,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2722768101,20,13,1,1,28,J. Arias,3mcj3wypzq3lno1ehc0vif1sl,1,93.3,57.5,2024-09-20T17:02:24.837,2024-09-20T17:03:32,"{""id"": 5224455769, ""qualifierId"": 17}",1.0,6fbhkleeae3jwdyb8trxwvpck,HB Køge vs Vendsyssel,1_Division,2024-09-20,DNK,true,true,NaN,NaN,NaN,,NaN,true,,true,Center,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,68.1,4.2,NaN,NaN,NaN,NaN,true,NaN,NaN,99.5,51.6,NaN,0.043852124363183975,0.0,,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,NaN,NaN,NaN,,,NaN,NaN,NaN,,NaN,,NaN,,,,NaN,,,,,,,,,
