contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,75,76,77,78,81,82,84,85,102,103,108,139,146,147,153,154,160,215,230,231,233,276,321,322,324,326,327,328,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,107,16,61,79,80,83,87,100,101,120,121,138,192,214,275,280,281,282,323,338,353,374,375,390,391,395,396,468,472,19,89,216,217,60,69,133,136,65,273,86,28,62,114
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2867180997,920,13,2,82,38,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,90.9,58.3,2025-11-01T14:38:38.608,2025-11-01T14:39:48,1.0,"{""id"": 6020405703, ""qualifierId"": 56, ""value"": ""Center""}",coex5qzw7766fdei0i7vcpvys,Aarhus Fremad vs Hvidovre,1_Division,2025-11-01,DNK,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,NaN,,NaN,59.2,30.6,NaN,,NaN,NaN,,true,NaN,NaN,98.6,52.3,NaN,,0.04887904226779938,0.0,,2,2,true,NaN,,,,,,,,,,,,,,NaN,NaN,true,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2867183923,933,15,2,85,12,M. Berthelsen,6yh22sf7jss7huppjtromrkes,1,86.9,85.2,2025-11-01T14:41:13.204,2025-11-01T14:56:49,NaN,"{""id"": 4611686018472072617, ""qualifierId"": 322, ""value"": ""0.0""}",coex5qzw7766fdei0i7vcpvys,Aarhus Fremad vs Hvidovre,1_Division,2025-11-01,DNK,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,Left,NaN,NaN,NaN,,,NaN,,NaN,true,NaN,true,,NaN,48.9,19,NaN,,96.7,58.1,,NaN,NaN,NaN,98.8,52.9,568,,0.038265299052000046,0.0,,1,3,NaN,true,,,,,,,,,,,,,,NaN,NaN,NaN,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2867186387,959,13,2,87,30,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,76.4,42.2,2025-11-01T14:43:31.539,2025-11-01T14:44:37,1.0,"{""id"": 6025508195, ""qualifierId"": 77}",coex5qzw7766fdei0i7vcpvys,Aarhus Fremad vs Hvidovre,1_Division,2025-11-01,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,,,NaN,,true,NaN,NaN,NaN,,NaN,60.5,98.6,NaN,,NaN,NaN,,true,NaN,NaN,98.4,48.6,NaN,,0.045721326023340225,0.0,,1,3,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855353395,50,13,1,4,56,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,89.6,48.7,2025-10-04T12:06:46.985,2025-10-04T12:07:56,1.0,"{""id"": 5954337513, ""qualifierId"": 22}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,47.9,66.7,,,NaN,NaN,,true,,NaN,99.1,49.3,NaN,,0.10054416209459305,0.0,NaN,3,2,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855354553,50,15,1,5,49,A. Ahmad,4csz412vb3lquessbnf999ct0,1,76.7,43.4,2025-10-04T12:07:40.593,2025-10-04T12:08:47,1.0,"{""id"": 5954344891, ""qualifierId"": 233, ""value"": ""61""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,50.3,19,,,80.7,44.6,,NaN,,true,99.1,48.2,61,,0.04187443107366562,0.0,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855356225,82,13,1,7,5,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,89.2,41.5,2025-10-04T12:08:56.169,2025-10-04T12:10:03,1.0,"{""id"": 5954353273, ""qualifierId"": 327, ""value"": ""2""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,39.2,55.6,,,NaN,NaN,,true,,NaN,98.2,47.5,NaN,,0.07218437641859055,0.0,NaN,3,2,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855364157,114,15,1,12,49,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,86.4,62.3,2025-10-04T12:14:39.983,2025-10-04T12:15:49,1.0,"{""id"": 5954397921, ""qualifierId"": 230, ""value"": ""99.0""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,52.1,19,,,88.1,61.0,,NaN,,true,99.0,49.6,134,,0.044244032353162766,0.0,NaN,3,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855360755,115,15,1,10,32,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,82.4,39.5,2025-10-04T12:12:23.544,2025-10-04T12:14:30,NaN,"{""id"": 5954386845, ""qualifierId"": 147, ""value"": ""44.0""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,NaN,true,,NaN,NaN,NaN,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,48.8,19,,,91.0,44.0,,NaN,,NaN,98.5,49.1,86,,0.055647313594818115,0.0,NaN,2,3,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855361815,126,14,1,11,11,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,82.2,49.9,2025-10-04T12:13:02.592,2025-10-04T12:14:17,1.0,"{""id"": 5954385185, ""qualifierId"": 103, ""value"": ""8.9""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,55.1,8.9,,,NaN,NaN,,true,,NaN,98.1,50.4,NaN,,0.07269039750099182,0.0,NaN,2,2,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855365453,131,15,1,13,51,S. Leschly,ef2hrwtfvwripjcioi42zkowk,1,82.1,51.5,2025-10-04T12:15:42.255,2025-10-04T12:16:49,1.0,"{""id"": 5954404953, ""qualifierId"": 29}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,52.7,19,,,88.6,52.2,,NaN,,true,98.9,51.3,137,,0.0723976120352745,0.0,NaN,2,3,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855362945,131,15,1,12,0,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,92.0,66.2,2025-10-04T12:13:51.144,2025-10-07T12:29:09,1.0,"{""id"": 5954390385, ""qualifierId"": 321, ""value"": ""0.06536905467510223""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,NaN,NaN,NaN,,true,NaN,true,Center,,true,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,52.8,6.3,,,98.5,54.3,,NaN,,true,NaN,NaN,100,,0.06536905467510223,0.1274375170469284,true,2,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855374677,207,13,1,21,44,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,90.5,49.9,2025-10-04T12:23:35.183,2025-10-04T12:24:44,NaN,"{""id"": 5954455127, ""qualifierId"": 326, ""value"": ""3""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,50.4,68.1,,,NaN,NaN,,NaN,,NaN,95.0,49.8,NaN,,0.11305556446313858,0.0,NaN,3,3,true,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855371305,209,13,1,18,28,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,79.9,61.2,2025-10-04T12:20:19.046,2025-10-04T12:21:25,NaN,"{""id"": 5954437479, ""qualifierId"": 231, ""value"": ""50.7""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,49.2,66.7,,,NaN,NaN,,NaN,,true,98.8,50.7,NaN,,0.04609638825058937,0.0,NaN,2,2,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855387595,314,13,1,35,54,F. Grube,186mdd3akww1wyxdc9ouw6kno,1,75.7,49.7,2025-10-04T12:37:45.613,2025-10-04T12:38:54,1.0,"{""id"": 5954527127, ""qualifierId"": 231, ""value"": ""48.2""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,48.6,54.2,,,NaN,NaN,,NaN,,true,98.0,48.2,NaN,,0.06906192749738693,0.0,NaN,1,3,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855392683,361,15,1,39,54,F. Grube,186mdd3akww1wyxdc9ouw6kno,1,81.3,49.1,2025-10-04T12:41:44.780,2025-10-07T13:29:27,1.0,"{""id"": 5954562373, ""qualifierId"": 20}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,48.1,19.6,,,98.6,50.7,,true,,NaN,NaN,NaN,376,,0.06847024708986282,0.14817623794078827,NaN,2,2,true,NaN,,,,,,,,NaN,,,,,,,true,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855395889,380,15,1,42,19,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,74.7,44.2,2025-10-04T12:44:10.451,2025-10-04T12:45:41,1.0,"{""id"": 5965672943, ""qualifierId"": 80}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,47.6,19,,,84.2,45.5,,NaN,,true,98.1,50,393,,0.040803760290145874,0.0,NaN,1,2,NaN,NaN,,,,,,,,NaN,,,,,,,true,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855399797,412,15,1,45,12,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,76.9,67.9,2025-10-04T12:47:02.771,2025-10-04T12:48:10,1.0,"{""id"": 5965683221, ""qualifierId"": 215}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,51.2,19,,,86.4,61.0,,NaN,,true,98.1,51.4,409,,0.030835315585136414,0.0,NaN,1,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855401383,423,13,1,46,38,M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,1,85.0,69.9,2025-10-04T12:48:28.771,2025-10-04T12:49:35,1.0,"{""id"": 5954602533, ""qualifierId"": 22}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,NaN,NaN,true,,NaN,NaN,true,Center,,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,58.0,11.1,,,NaN,NaN,,NaN,,true,98.6,53.3,NaN,,0.033929966390132904,0.0,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,true,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855421411,433,16,2,46,11,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,93.0,48.3,2025-10-04T13:06:22.709,2025-10-07T13:29:27,1.0,"{""id"": 5954712949, ""qualifierId"": 326, ""value"": ""3""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,53.2,5.1,,,NaN,NaN,,true,,NaN,99.5,47.3,NaN,,0.1741521805524826,0.919442892074585,NaN,3,2,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,2025-10-04 14:06:22.263,46:11.061,,NaN,99.5,50.9,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855427197,462,13,2,50,17,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,75.3,70.6,2025-10-04T13:10:29.074,2025-10-04T13:11:40,NaN,"{""id"": 5954746253, ""qualifierId"": 321, ""value"": ""0.035631462931632996""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,NaN,,NaN,true,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,56.3,52.8,,,NaN,NaN,,NaN,,NaN,99.5,50.5,NaN,,0.035631462931632996,0.0,NaN,1,3,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,true,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855443777,585,15,2,60,44,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,90.5,58.4,2025-10-04T13:20:55.727,2025-10-07T14:29:21,1.0,"{""id"": 5954838455, ""qualifierId"": 17}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,52.4,11.4,,,98.5,50.2,,true,,NaN,NaN,NaN,541,,0.46284589171409607,0.7237409353256226,NaN,1,1,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,true,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855443801,586,15,2,60,45,E. Egerton,8rqctff92ui8fanzbk6skyyac,1,91.7,48.1,2025-10-04T13:20:56.742,2025-10-04T13:22:58,NaN,"{""id"": 4611686018471797575, ""qualifierId"": 322, ""value"": ""0.0""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,48.8,19,,,98.9,48.7,,NaN,,true,97.6,52.7,542,,0.3046818971633911,0.0,NaN,2,3,true,true,,,,,,,,NaN,,,,,,,NaN,NaN,,true,true,,,,,NaN,,,,,true,585,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855443865,587,15,2,60,47,M. Agnarsson,9w1wpf3tocn27ed1oaaoe5zsa,1,88.2,63.4,2025-10-04T13:20:58.868,2025-10-04T13:28:02,NaN,"{""id"": 5954888947, ""qualifierId"": 458}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,NaN,NaN,true,,NaN,NaN,NaN,Center,,true,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,53.0,19,,,89.6,62.1,,NaN,,NaN,98.6,50.9,543,,0.03591856360435486,0.0,NaN,3,3,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,true,586,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855455029,594,13,2,68,20,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,81.1,46.4,2025-10-04T13:28:31.421,2025-10-04T13:29:49,1.0,"{""id"": 5954901273, ""qualifierId"": 18}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,NaN,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,40.3,16.7,,,NaN,NaN,,NaN,,true,99.0,52.0,NaN,,0.14752455055713654,0.0,NaN,2,2,NaN,NaN,,,,,,,,true,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855452487,636,13,2,66,31,Magnus Kirchheiner,5q7msbcrmtsr3b7tykgb6l05w,1,84.4,46.6,2025-10-04T13:26:42.974,2025-10-04T13:27:51,NaN,"{""id"": 5954887797, ""qualifierId"": 231, ""value"": ""49.6""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,60.7,5.6,,,NaN,NaN,,NaN,,NaN,98.8,49.6,NaN,,0.056063178926706314,0.0,NaN,3,2,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,true,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855454533,653,15,2,68,1,M. Kubel,az9olsp7tglzt73awei9a4cgk,1,78.8,41.5,2025-10-04T13:28:12.487,2025-10-04T13:29:47,NaN,"{""id"": 5954901377, ""qualifierId"": 82}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,true,true,,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,49.7,19,,,83.0,43.1,,NaN,,true,97.8,47.8,588,,0.05489989370107651,0.0,true,2,2,NaN,true,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855469811,698,13,2,80,25,A. Heimer,6dki65mdd3letfjjj51i0w3c9,1,74.3,52.6,2025-10-04T13:40:36.371,2025-10-04T13:41:44,1.0,"{""id"": 5954984149, ""qualifierId"": 22}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,60.5,51.4,,,NaN,NaN,,NaN,,true,98.6,50.5,NaN,,0.025308240205049515,0.0,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855462871,705,15,2,74,38,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,80.8,62.0,2025-10-04T13:34:49.621,2025-10-04T13:36:02,1.0,"{""id"": 5954946347, ""qualifierId"": 103, ""value"": ""19""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,48.4,19,,,84.7,59.2,,NaN,,true,98.4,49.5,658,,0.05280319228768349,0.0,NaN,2,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2855477505,731,16,2,86,34,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,84.4,59.9,2025-10-04T13:46:45.978,2025-10-07T15:27:41,1.0,"{""id"": 5955027779, ""qualifierId"": 326, ""value"": ""3""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,true,true,,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,51.3,15.8,,,NaN,NaN,,true,,NaN,98.5,50.9,NaN,,0.03931240737438202,0.05194760859012604,NaN,3,2,NaN,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,2025-10-04 14:46:44.915,86:33.713,,NaN,98.5,51.1,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2855471825,769,16,2,81,55,J. Beluli,29y19vqfjkvlc8s9gr5v5atqs,1,92.3,55.0,2025-10-04T13:42:06.884,2025-10-07T15:27:41,1.0,"{""id"": 5965882153, ""qualifierId"": 396, ""value"": ""49.6""}",chjuzdo9hoz5dvdwetakbo45w,Aarhus Fremad vs B 93,1_Division,2025-10-04,DNK,,true,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,49.4,12.7,,,NaN,NaN,,true,,NaN,98.9,51.8,NaN,,0.11393626779317856,0.1997566521167755,NaN,3,2,true,NaN,,,,,,,,NaN,,,,,,,NaN,NaN,,NaN,NaN,,,,,NaN,,,,,NaN,NaN,,2025-10-04 14:42:06.358,81:55.156,,NaN,1.0,49.6,,,,,,,,,,,,,NaN,,,
bfwi3pjyg3whbn0tpsz19e8hq,Aarhus Fremad,2870067959,67,14,1,4,2,K. Andersen,f1mn7hl9ythw3bblz9lguqtjo,1,97.9,38.0,2025-11-07T17:05:41.701,2025-11-07T17:06:51,1.0,"{""id"": 6036589569, ""qualifierId"": 56, ""value"": ""Center""}",crrr7h9tle1e50l37gg1fknbo,Hobro vs Aarhus Fremad,1_Division,2025-11-07,DNK,NaN,NaN,NaN,true,true,NaN,,,true,Center,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,,44.5,1.3,NaN,,NaN,NaN,NaN,true,,NaN,98.0,39.7,NaN,,0.11740592122077942,0.0,,2,2,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,,NaN,NaN,,,,,,NaN,,,,,,,,NaN,NaN,,NaN,,,NaN,,,true,,,true,,,,,,,,,
