team,players,minutes,Distance,Running,High Speed Running,Sprinting,No. of High Intensity Runs,No. of High Intensity Runs OTIP,No. of High Intensity Runs TIP,No. of High Intensity Runs BOP,game_id,match_description,season,competition
FCK,16,1081.0833333333333,114947.26,17750.59,6812.43,2177.16,783,376,373,34,81ee0ab3-3962-4697-9217-1e9de3320ef7,FCM - FCK : 2024-4-14,2023,Superliga
FCM,16,1081.0666666666666,112844.97,17750.73,6522.7,2125.43,777,450,293,34,81ee0ab3-3962-4697-9217-1e9de3320ef7,FCM - FCK : 2024-4-14,2023,Superliga
FCN,15,1045.15,122326.75,19549.02,7036.2,1975.48,799,462,314,23,f842799f-b704-444b-abca-91093af0c65b,SIF - FCN : 2024-4-15,2023,Superliga
SIF,15,1045.1166666666666,119971.83,19069.39,6776.17,1988.93,796,391,382,23,f842799f-b704-444b-abca-91093af0c65b,SIF - FCN : 2024-4-15,2023,Superliga
OB,15,1082.5833333333333,117636.41,17143.51,6309.79,1739.0800000000002,687,426,233,28,19d5d334-1097-4892-bd27-70ed89e73593,RFC - OB : 2024-4-19,2023,Superliga
RFC,15,1082.55,113514.33,17116.29,6076.17,1941.76,704,290,373,41,19d5d334-1097-4892-bd27-70ed89e73593,RFC - OB : 2024-4-19,2023,Superliga
HVI,15,1092.1,113440.17,17009.45,6494.21,1668.03,684,315,343,26,0de36214-274a-4477-a83d-798bad274a04,HVI - VB : 2024-4-21,2023,Superliga
VB,15,1092.05,109415.3,16547.15,5868.4800000000005,1302.36,610,361,228,21,0de36214-274a-4477-a83d-798bad274a04,HVI - VB : 2024-4-21,2023,Superliga
LBK,15,1103.2666666666667,111702.13,16206.36,5813.58,1651.02,644,349,279,16,cfc162fd-4f9d-42f0-8a55-0adfe971e370,VFF - LBK : 2024-4-21,2023,Superliga
VFF,16,1103.2666666666667,112555.88,16908.72,6820.08,1811.68,735,394,317,24,cfc162fd-4f9d-42f0-8a55-0adfe971e370,VFF - LBK : 2024-4-21,2023,Superliga
FCK,15,1057.25,119966.07,17973.46,7528.5,1929.72,813,528,258,27,4b743d83-50a7-4ee7-83ec-84ddf4ec95b7,FCK - SIF : 2024-4-21,2023,Superliga
SIF,16,1057.2333333333333,117734.81,16655.48,5887.0199999999995,1427.8,623,300,310,13,4b743d83-50a7-4ee7-83ec-84ddf4ec95b7,FCK - SIF : 2024-4-21,2023,Superliga
BIF,15,1090.4,116408.69,17488.19,7647.58,2549.89,876,455,393,28,42dedb8d-55dd-4568-a7b5-c20d8e26feb1,BIF - FCM : 2024-4-21,2023,Superliga
FCM,16,1090.3833333333334,118198.92,19017.2,8570.0,3202.7,990,545,415,30,42dedb8d-55dd-4568-a7b5-c20d8e26feb1,BIF - FCM : 2024-4-21,2023,Superliga
AGF,16,1081.2166666666667,117271.48999999999,17430.22,6853.49,2015.57,812,508,278,26,c4753e8e-ca27-4c7c-8f55-cd00670c2b93,FCN - AGF : 2024-4-22,2023,Superliga
FCN,16,1081.2166666666667,117010.19,17640.41,5812.37,1954.52,712,334,362,16,c4753e8e-ca27-4c7c-8f55-cd00670c2b93,FCN - AGF : 2024-4-22,2023,Superliga
LBK,16,1047.3,110236.03,15837.42,5759.21,1676.35,693,358,312,23,936b366c-3f65-4cf8-a8ec-fcbbd45adc6d,LBK - VB : 2024-4-26,2023,Superliga
VB,16,1047.3166666666666,107463.11,14180.58,6280.9,1698.3600000000001,728,405,301,22,936b366c-3f65-4cf8-a8ec-fcbbd45adc6d,LBK - VB : 2024-4-26,2023,Superliga
HVI,15,1105.0833333333333,109359.45,15521.71,5392.42,1133.59,586,368,201,17,696e68ab-2a92-4b7b-b9d3-074196f8f2c0,OB - HVI : 2024-4-28,2023,Superliga
OB,16,1105.05,111988.06,15605.69,5271.22,1295.21,610,274,312,24,696e68ab-2a92-4b7b-b9d3-074196f8f2c0,OB - HVI : 2024-4-28,2023,Superliga
RFC,15,1113.2,112166.82,15381.42,5770.55,2419.32,699,430,251,18,9880b4f2-ac4b-4476-9851-3f23dc909739,VFF - RFC : 2024-4-28,2023,Superliga
VFF,16,1113.2,112388.52,16778.15,6273.5,2265.72,715,371,328,16,9880b4f2-ac4b-4476-9851-3f23dc909739,VFF - RFC : 2024-4-28,2023,Superliga
BIF,16,1103.1,111823.65000000001,15624.59,6702.38,2701.12,766,466,274,26,dbd8e6f9-f411-435a-832f-28b01914301e,FCN - BIF : 2024-4-28,2023,Superliga
FCN,15,1103.0666666666666,114611.91,17028.82,7148.610000000001,2888.63,831,426,378,27,dbd8e6f9-f411-435a-832f-28b01914301e,FCN - BIF : 2024-4-28,2023,Superliga
AGF,16,1151.6666666666667,121302.37,17491.81,6032.91,1759.72,676,364,267,45,fdfb78f8-e7e4-4411-a18d-e7a1d2774cd5,FCK - AGF : 2024-4-28,2023,Superliga
FCK,15,1151.7,118749.01,18447.37,6194.86,1541.69,684,367,280,37,fdfb78f8-e7e4-4411-a18d-e7a1d2774cd5,FCK - AGF : 2024-4-28,2023,Superliga
FCM,16,1058.9166666666667,116788.41,18434.21,7150.35,2298.56,844,550,264,30,1f76a169-b08e-49cd-ac90-b5f9253e50f4,SIF - FCM : 2024-4-29,2023,Superliga
SIF,16,1058.8666666666666,119902.5,16900.64,6021.43,2050.2,714,277,406,31,1f76a169-b08e-49cd-ac90-b5f9253e50f4,SIF - FCM : 2024-4-29,2023,Superliga
AGF,16,1078.1666666666667,116805.84,17763.93,6941.28,2829.17,780,439,307,34,b667a443-43e0-48c4-8ae6-2026b3efb548,AGF - FCN : 2024-5-3,2023,Superliga
FCN,16,1078.1833333333334,113362.01,15973.65,6232.33,2211.8,682,343,309,30,b667a443-43e0-48c4-8ae6-2026b3efb548,AGF - FCN : 2024-5-3,2023,Superliga
HVI,13,1099.8166666666666,114168.67,18503.579999999998,7384.99,1488.52,760,486,247,27,13f66015-d786-413f-83f5-ada435330f23,HVI - VFF : 2024-5-5,2023,Superliga
VFF,16,1099.8166666666666,113443.89,17191.94,6397.26,1993.6399999999999,742,327,395,20,13f66015-d786-413f-83f5-ada435330f23,HVI - VFF : 2024-5-5,2023,Superliga
LBK,15,1074.4833333333333,107778.0,14798.83,5006.33,1519.81,624,292,308,24,342a9450-a2ca-4f98-b9f7-113fb94c4bde,LBK - RFC : 2024-5-5,2023,Superliga
RFC,15,1014.0666666666667,104829.51000000001,15162.96,5778.02,1436.36,679,411,246,22,342a9450-a2ca-4f98-b9f7-113fb94c4bde,LBK - RFC : 2024-5-5,2023,Superliga
FCK,16,1107.1333333333334,121518.7,18615.45,7488.6,2419.45,866,479,366,21,c2a8b9b3-dd8a-4f94-9757-c3048c5b83ce,SIF - FCK : 2024-5-5,2023,Superliga
SIF,16,1100.4666666666667,122536.89,19334.55,6820.86,2059.23,790,443,328,19,c2a8b9b3-dd8a-4f94-9757-c3048c5b83ce,SIF - FCK : 2024-5-5,2023,Superliga
BIF,16,1085.4833333333333,109893.07,17373.2,6328.0,2305.6,793,368,401,24,64c7fb4f-4df8-4f38-9e70-c0284027aa26,FCM - BIF : 2024-5-5,2023,Superliga
FCM,16,1085.45,111907.63,17772.92,7001.0,2686.05,867,525,306,36,64c7fb4f-4df8-4f38-9e70-c0284027aa26,FCM - BIF : 2024-5-5,2023,Superliga
OB,16,1083.4166666666667,113749.88,15920.97,5542.84,1735.9099999999999,651,280,352,19,20d83ebe-fd14-4ff8-b05c-8bb42291a064,VB - OB : 2024-5-6,2023,Superliga
VB,16,1083.4333333333334,110909.95999999999,15188.51,5754.7,2370.27,721,449,243,29,20d83ebe-fd14-4ff8-b05c-8bb42291a064,VB - OB : 2024-5-6,2023,Superliga
LBK,15,1101.25,111917.83,15169.900000000001,5323.03,1298.0900000000001,614,297,294,23,6797ee41-7cd4-4caf-ba08-4e4f355ce720,OB - LBK : 2024-5-10,2023,Superliga
OB,16,1101.25,116271.1,17138.41,5318.23,1242.04,644,370,252,22,6797ee41-7cd4-4caf-ba08-4e4f355ce720,OB - LBK : 2024-5-10,2023,Superliga
VB,16,1110.2333333333333,111197.88,14975.76,5192.12,1597.3899999999999,627,414,192,21,6ea6ed6c-7f18-4d13-b061-28185e588e44,VFF - VB : 2024-5-12,2023,Superliga
VFF,15,1110.2666666666667,112464.52,15858.77,5382.75,1418.1,602,263,315,24,6ea6ed6c-7f18-4d13-b061-28185e588e44,VFF - VB : 2024-5-12,2023,Superliga
HVI,14,1094.1,112575.92,15855.16,6391.32,1995.07,716,401,281,34,d64debe7-ea44-44a3-9170-0f4370e307b7,RFC - HVI : 2024-5-12,2023,Superliga
RFC,16,1094.0666666666666,111979.18,16928.86,6959.15,2360.54,819,414,344,61,d64debe7-ea44-44a3-9170-0f4370e307b7,RFC - HVI : 2024-5-12,2023,Superliga
BIF,16,1185.6666666666667,115473.0,16327.31,5936.35,2345.1,737,369,343,25,2b2ef2d5-654f-412d-b795-94590eda9dcb,BIF - FCK : 2024-5-12,2023,Superliga
FCK,16,1189.7833333333333,119086.34999999999,17609.97,7013.45,2028.11,805,476,300,29,2b2ef2d5-654f-412d-b795-94590eda9dcb,BIF - FCK : 2024-5-12,2023,Superliga
AGF,16,1118.85,119948.38,19112.99,8669.11,2873.72,947,491,401,55,30822ca3-bc9a-4126-80fb-f0968da87993,FCM - AGF : 2024-5-12,2023,Superliga
FCM,16,1118.85,113895.03,16756.12,7435.969999999999,3045.12,867,435,401,31,30822ca3-bc9a-4126-80fb-f0968da87993,FCM - AGF : 2024-5-12,2023,Superliga
FCN,16,1089.6666666666667,124875.54,19180.8,7357.1900000000005,2511.82,873,500,348,25,05d98506-a2ff-45a0-967c-083e491f8c77,FCN - SIF : 2024-5-12,2023,Superliga
SIF,16,1089.6833333333334,121926.49,17519.88,6260.91,2200.25,755,393,343,19,05d98506-a2ff-45a0-967c-083e491f8c77,FCN - SIF : 2024-5-12,2023,Superliga
RFC,16,1073.7,110278.17,15617.57,5440.15,1816.0900000000001,663,378,262,23,a43db9e3-1834-45e8-8a80-b28b73f4bdb0,RFC - VFF : 2024-5-15,2023,Superliga
VFF,16,1073.7,110593.75,16529.65,5843.57,1442.5,622,319,284,19,a43db9e3-1834-45e8-8a80-b28b73f4bdb0,RFC - VFF : 2024-5-15,2023,Superliga
LBK,15,1073.5833333333333,103232.28,13875.52,4733.33,1936.35,586,323,248,15,fe441f90-c1be-4dc0-9d9d-0c4a86c19046,VB - LBK : 2024-5-15,2023,Superliga
VB,15,1073.55,100731.2,11949.3,4715.62,1823.58,598,294,282,22,fe441f90-c1be-4dc0-9d9d-0c4a86c19046,VB - LBK : 2024-5-15,2023,Superliga
BIF,14,1125.6666666666667,121846.09,19430.43,7375.96,2712.18,885,471,384,30,0a7dc6e7-8853-4ae8-bf3d-63c384958d89,BIF - FCN : 2024-5-15,2023,Superliga
FCN,16,1125.6666666666667,120906.88,19058.21,7135.17,2490.75,830,435,382,13,0a7dc6e7-8853-4ae8-bf3d-63c384958d89,BIF - FCN : 2024-5-15,2023,Superliga
AGF,15,1028.6833333333334,119145.42,16666.05,6139.28,2027.24,731,389,323,19,bd2fdb4e-b251-4021-b437-8e2a2423e38e,AGF - SIF : 2024-5-16,2023,Superliga
SIF,16,1028.6833333333334,117064.53,16212.02,5721.18,1664.04,649,311,321,17,bd2fdb4e-b251-4021-b437-8e2a2423e38e,AGF - SIF : 2024-5-16,2023,Superliga
HVI,16,1074.4666666666667,107573.49,15672.52,5909.89,1151.57,629,354,260,15,c3ad7f7f-f998-4a69-97ae-37cb1727f53a,HVI - OB : 2024-5-16,2023,Superliga
OB,16,1074.4666666666667,109593.5,15408.92,5369.63,1514.3799999999999,624,340,251,33,c3ad7f7f-f998-4a69-97ae-37cb1727f53a,HVI - OB : 2024-5-16,2023,Superliga
FCK,16,1157.85,122192.15,18720.96,7659.530000000001,1989.1,808,379,388,41,bbe63dd3-d244-474b-9e67-576e88b94153,FCK - FCM : 2024-5-16,2023,Superliga
FCM,16,1157.85,119492.43,17910.45,6637.72,2264.47,752,463,264,25,bbe63dd3-d244-474b-9e67-576e88b94153,FCK - FCM : 2024-5-16,2023,Superliga
OB,16,1068.3833333333334,112351.47,15863.67,6046.92,1546.22,702,436,243,23,1f01ce56-a28b-4a53-96a2-c9e353983006,OB - RFC : 2024-5-19,2023,Superliga
RFC,16,1068.3833333333334,108720.03,15651.41,5177.57,1436.26,574,289,277,8,1f01ce56-a28b-4a53-96a2-c9e353983006,OB - RFC : 2024-5-19,2023,Superliga
HVI,16,1041.1333333333334,105307.67,13087.369999999999,5151.94,1322.99,561,281,259,21,103150a6-984d-43cf-a1c6-f252f7580ce9,VB - HVI : 2024-5-20,2023,Superliga
VB,16,1041.1333333333334,102567.95,12536.03,4731.63,1677.06,641,359,253,29,103150a6-984d-43cf-a1c6-f252f7580ce9,VB - HVI : 2024-5-20,2023,Superliga
LBK,15,1101.7833333333333,104841.52,13709.310000000001,5051.12,1887.13,640,358,246,36,84ee8071-731d-4c76-82ba-4dfa3f383b77,LBK - VFF : 2024-5-20,2023,Superliga
VFF,16,1101.7833333333333,109678.02,16738.84,5369.88,1950.93,666,367,264,35,84ee8071-731d-4c76-82ba-4dfa3f383b77,LBK - VFF : 2024-5-20,2023,Superliga
BIF,15,1079.8333333333333,113782.13,15448.7,5099.7,1688.2,601,343,250,8,127bb4fb-4d12-4135-b44c-0cb6e64b03e7,SIF - BIF : 2024-5-20,2023,Superliga
SIF,16,1079.8333333333333,115714.92,15652.67,5580.75,1806.43,695,340,352,3,127bb4fb-4d12-4135-b44c-0cb6e64b03e7,SIF - BIF : 2024-5-20,2023,Superliga
FCM,16,1094.9666666666667,120602.72,18127.96,8063.98,3243.65,929,615,286,28,b2701d92-fc72-4d8d-a389-4bb498b76f3e,FCN - FCM : 2024-5-20,2023,Superliga
FCN,16,1094.9833333333333,121458.2,17981.71,7795.56,2657.88,815,336,460,19,b2701d92-fc72-4d8d-a389-4bb498b76f3e,FCN - FCM : 2024-5-20,2023,Superliga
AGF,14,1091.7,119935.51000000001,16879.42,6100.63,2203.28,738,428,299,11,92bf2c9a-d1ad-4bb7-9141-fa49fbc6a30a,AGF - FCK : 2024-5-21,2023,Superliga
FCK,16,1091.6833333333334,118102.31,18261.93,6702.26,2032.5,734,394,335,5,92bf2c9a-d1ad-4bb7-9141-fa49fbc6a30a,AGF - FCK : 2024-5-21,2023,Superliga
OB,16,1198.1833333333334,117944.20999999999,16157.58,5991.54,1268.36,644,395,239,10,a9f1e702-ec43-4b1c-9e56-a3dafb510864,VFF - OB : 2024-5-25,2023,Superliga
VFF,16,1198.2166666666667,115476.38,16124.98,5709.0,1505.74,649,324,312,13,a9f1e702-ec43-4b1c-9e56-a3dafb510864,VFF - OB : 2024-5-25,2023,Superliga
HVI,15,1056.85,107541.18000000001,15300.57,5570.38,1674.76,609,338,250,21,cb6ca385-e023-4597-9119-b3c2626ecf49,HVI - LBK : 2024-5-25,2023,Superliga
LBK,14,1056.8833333333334,105731.86,13533.18,5297.5,1887.12,604,326,261,17,cb6ca385-e023-4597-9119-b3c2626ecf49,HVI - LBK : 2024-5-25,2023,Superliga
RFC,15,1047.5333333333333,105501.74,13796.2,4755.21,1620.62,573,275,279,19,f713c8e1-c55f-4f60-9517-a3cb300080d4,RFC - VB : 2024-5-25,2023,Superliga
VB,16,1039.7,101857.12,12993.88,4963.01,1641.18,589,364,212,13,f713c8e1-c55f-4f60-9517-a3cb300080d4,RFC - VB : 2024-5-25,2023,Superliga
FCM,16,1146.7333333333333,118692.48,17864.6,6913.26,2158.16,761,459,286,16,6445efa3-e978-40b3-97ab-0a4aaf89bfbf,FCM - SIF : 2024-5-26,2023,Superliga
SIF,16,1146.7,119863.33,17723.62,6161.08,1867.38,690,302,381,7,6445efa3-e978-40b3-97ab-0a4aaf89bfbf,FCM - SIF : 2024-5-26,2023,Superliga
AGF,14,1098.3166666666666,118049.98999999999,17558.7,6292.33,2038.71,722,403,303,16,69266bec-eb1c-4dea-84c4-01a18518c365,BIF - AGF : 2024-5-26,2023,Superliga
BIF,14,1098.3,112660.18,16271.23,5993.05,2153.43,683,350,318,15,69266bec-eb1c-4dea-84c4-01a18518c365,BIF - AGF : 2024-5-26,2023,Superliga
FCK,16,1100.4833333333333,119242.84,17368.2,6146.8099999999995,1761.96,672,362,292,18,c2e0daa5-c2b2-44d3-a14e-a35650215b79,FCK - FCN : 2024-5-26,2023,Superliga
FCN,16,1100.4833333333333,121085.8,18032.45,6401.78,1726.8600000000001,655,382,259,14,c2e0daa5-c2b2-44d3-a14e-a35650215b79,FCK - FCN : 2024-5-26,2023,Superliga
FCK,14,1101.9666666666667,115526.64,16344.380000000001,6582.86,2435.69,754,360,375,19,e3020d12-64bd-4e9f-bb9d-a58c51141dae,FCK - RFC : 2024-5-31,2023,Superliga
RFC,16,1101.95,113566.44,16091.720000000001,5633.7,2302.25,702,416,257,29,e3020d12-64bd-4e9f-bb9d-a58c51141dae,FCK - RFC : 2024-5-31,2023,Superliga
