competition,season,team,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
Superliga,2025,FCM,553784,Denil Castillo,21,RCM,9523.92918320617,2808.6196832550813,4160.549690733027,1622.9681222464826,658.2887378377105,273.49979455973454,80.91618547282665,175.67006800823344,38.799505657451625,3680.564972619389,380.7619044696523,93.41847114024569,41.68377938247459,1804.1131951552604,2.2805249429855112,4.406926406926407,0.4329004329004329,11
Superliga,2025,FCM,553784,Denil Castillo,21,RDM,8594.733836426678,3074.8500917805422,3315.5096879461553,1163.439526820314,702.4956149296349,338.4389149500306,92.51478686518458,184.35774015908626,50.662859473791556,2410.0983071588826,279.5929023047114,148.61839689985723,38.54782786049358,2970.517642259841,42.64491127880889,5.462777891087089,3.304099530899449,11
Superliga,2025,FCM,568414,Mikel Johan Gogorza Kruger-Johnsen,41,LM,8907.205692548943,3544.606048721171,3323.7656929346017,1179.1648338973105,637.134856434788,222.5298466326752,68.91765850577978,146.61923401757682,43.36468837535665,3009.5858443127204,261.14598156701067,60.81846705611062,22.969463253332368,2635.1964475158793,21.223647959930606,15.09655948738407,2.5835068770907594,3
Superliga,2025,FCM,568423,Valdemar Byskov,20,RDM,10838.605812087717,3228.793724371546,4969.405598145837,1989.749331431628,492.59475842396154,158.06239971474417,53.91335353895525,66.95845961847031,21.18024603316099,4227.32679622036,296.9566767694776,90.30486717775004,31.770369049741486,2135.5079336780173,8.943840256730255,0.799072918523801,0.9627384560527724,2
Superliga,2025,FCM,568423,Valdemar Byskov,20,RWB,10596.278336380255,3327.3551188299816,4663.361517367459,1721.5214808043872,634.4753199268738,249.56489945155394,70.3382084095064,189.45658135283364,40.72212065813528,3126.6691042047537,223.36700182815355,58.71389396709323,28.382084095063984,3043.9414990859227,12.957038391224861,1.3944241316270565,1.2340036563071297,2
Superliga,2025,FCM,609108,Ousmane Diao,4,RCB,9760.461286156919,2827.2384262205546,4873.448196745004,1369.6821102915349,505.82498783465553,184.26405226036684,62.346211521717784,50.25207238508962,18.426625489672507,3365.997025787835,323.2852987525772,120.76481922247697,40.596099353675974,2595.2252454627046,33.20677825164157,13.245061788090835,3.3234866783693104,8
Superliga,2025,FCN,57059,Kian Hansen,4,RCB,8975.123135951973,2910.377596207617,4392.289555699759,1305.5984216083875,303.3960292441717,63.46713601420069,35.526584043378634,4.403818219547625,5.231920738993566,3402.69501522861,216.78217092232916,55.95375149459082,29.110971940947984,1547.4445288583051,24.161830377144977,3.1039634778999794,1.183691363437089,2
Superliga,2025,FCN,82830,Peter Ankersen,2,RB,10305.314610873618,2721.6025436129353,5069.483942484867,1615.5121784160356,677.4673323821617,221.2454641533432,73.24877799139614,94.05455974243691,31.582033150299463,3856.706744792975,358.1429629462749,122.87862604290643,40.19682830864569,1908.0531290324946,19.10717109260096,4.3122924034274215,1.4699165324509849,16
Superliga,2025,FCN,120736,Andreas Hansen,13,GK,5193.40713738155,3643.008795181144,1374.7253753300122,143.6040117743376,28.330086492923474,3.7374312132132186,3.425069463942476,1.8438462301165248,1.2149528255370607,1833.8234155157588,21.471795686276586,1.893584983096694,2.210116638405416,1158.9731923909371,0.1271656445319034,0.0,0.0,13
Superliga,2025,FCN,179459,Mark Brink,6,CDM,11003.852497520393,2462.425947303731,5992.725722280012,1911.2882992879702,540.8524589203769,96.5630828721171,53.20980441227782,5.635872341508675,11.025618261783679,4157.717269109744,409.46074761117774,90.5331054810142,41.89723769363377,1695.37594527764,5.388987086255381,0.3925834084761046,0.28694845686036696,13
Superliga,2025,FCN,179459,Mark Brink,6,RCM,11113.33515254471,2473.8692064927723,5988.035294199338,1924.7612078531952,601.1722467985606,125.49935763293198,63.13387524999284,64.06572827542576,28.91612503310489,4251.071944949279,323.77237785687646,56.84957468780234,32.7497593043355,1753.7572440123658,9.808495695616987,4.584054669703873,1.4679909125524497,13
Superliga,2025,FCN,205123,Tobias Salquist,3,RCB,9252.896907523698,3278.177114215074,4226.671476944077,1254.9174304747894,383.58874246521765,109.54139325207383,42.81383934808193,13.045067771600896,6.057962793773455,3778.9944784981303,310.7256614309722,94.09088621323046,35.67209163684532,1735.1306648064701,12.950273383984834,2.404666162001372,1.0837849174631482,12
Superliga,2025,FCN,242806,Nicklas Rojkjaer,8,CDM,11956.408289090597,2501.8489467374548,5543.004281555061,2839.2217845521495,868.855283438945,203.47799280698752,86.93269395444425,97.02243534851857,47.16561054975167,5658.375064223326,460.97448193183766,106.45555745846892,37.91745161842782,2125.004966603871,32.498030484672036,0.0,1.8496317862647715,18
Superliga,2025,FCN,242806,Nicklas Rojkjaer,8,LCM,12021.068967821702,2593.3667658201343,5592.894997059585,2685.735200693304,970.6819538750096,178.39064724139743,90.7379551950094,87.29699792463653,47.92577532693669,4360.690606995532,449.04855371746413,88.57607206003738,41.51320066351392,1934.7701515182857,19.05042749583627,2.518719713431105,1.2989792045588056,18
Superliga,2025,FCN,242806,Nicklas Rojkjaer,8,LM,11971.189360990298,2685.122448979592,5418.084309133489,2647.3820675811307,1009.7313482770155,210.8782201405152,101.17096018735363,45.8882569421211,44.26229508196721,4866.4948143191705,563.5583807293409,164.9899631983941,56.90866510538641,1880.7771830043491,2.1047172967547674,0.0,0.0,18
Superliga,2025,FCN,443574,Ola Solbakken,9,CF,11690.945674044266,2687.084004024145,6160.86217303823,1904.5729376257545,721.4079476861167,217.0186116700201,90.99597585513078,165.04225352112675,62.4748490945674,4599.602112676057,274.30533199195173,51.97635814889337,28.521126760563384,1520.2711267605632,0.6247484909456741,0.0,0.0,12
Superliga,2025,FCN,443574,Ola Solbakken,9,RW,11540.026065931479,2792.1954694954943,5728.840066703084,1936.6512452458771,777.5544130900784,304.78809052217827,98.0293295525477,233.27511723994664,65.31493054918603,4270.638244756338,283.0470151821967,68.01027484443388,30.301866368923775,2049.2638405539988,28.64162505720568,3.504899502069786,2.4125326344378943,12
Superliga,2025,FCN,499952,Alexander Lind,11,CF,11365.540389252914,3293.195102105997,5578.2518852897465,1469.6197036375052,759.3022461192785,265.1714521003863,86.5375944416454,159.96291351618427,49.93963237713175,4261.981123758048,335.2652941127379,103.71205500872816,34.87508058715801,2240.5540813786542,20.262185590284652,1.4977740213946158,1.722881477355639,8
Superliga,2025,FCN,499952,Alexander Lind,11,RW,11559.838126540673,3231.9022185702547,5664.852917009038,1799.648726376335,651.4831552999177,211.95110928512736,73.21281840591618,104.66105176663926,38.82497945768282,4556.022596548891,369.0813475760066,106.02547247329497,33.278553820871,1830.6643385373866,10.016844700082167,1.2645850451930976,1.1092851273623663,8
Superliga,2025,FCN,530118,Runar Norheim,23,LB,10625.23172062568,2991.5980356493264,4588.526736995271,1804.0793015642048,818.7511822480902,422.26664241542375,110.00363768643143,82.21789741724263,33.393961440523825,4081.54747180793,555.2531829756275,332.78064750818476,73.66315023644961,1699.2615496544195,27.029465260094575,7.268097489996362,2.9465260094579846,2
Superliga,2025,FCN,530118,Runar Norheim,23,RB,10028.35463365674,2824.539645366343,4551.771830043492,1724.106724657076,742.640013382402,185.3054533288725,84.0080294412847,52.84376045500167,41.55235864837738,4028.8624958179994,302.56440281030444,114.67547674807628,38.842422214787554,1530.6262964202072,13.97423887587822,17.786216125794578,3.613248578119772,2
Superliga,2025,FCN,557012,Sindre Egeli,7,RF,9965.511207761792,3038.2181331549014,4689.1294747407155,1653.63031114085,521.7079290732686,62.825359652057536,59.61860153897624,56.47507527601204,36.13248578119772,4168.424222147876,224.24723987955835,6.3502843760455,23.486115757778517,1571.0946804951486,0.0,0.0,0.0,6
Superliga,2025,FCN,557012,Sindre Egeli,7,RW,9870.869389054073,3224.7543957255466,4394.876650137562,1489.3625223856538,541.9391472645015,219.93847956087575,74.62307936302963,153.26042044501108,44.7314763292758,3623.1488197685057,239.22124620974364,63.218560179051565,28.134381848262763,1788.0157546887392,16.535616587998113,3.4612596657227486,1.757221185491081,6
